,city,party,Anzahl Bewerber,darunter Frauen,year,state,plz,city_id,Land,bl_kuerzel
17042,Byhleguhre-Byhlen,DIE LINKE,1.0,1.0,2014.0,BB,,,,
17043,Lieberose,DIE LINKE,6.0,3.0,2014.0,BB,,,,
17044,Lieberose,PIRATEN,1.0,0.0,2014.0,BB,,,,
17045,Neu Zauche,DIE LINKE,1.0,0.0,2014.0,BB,,,,
17046,Spreewaldheide,FDP,1.0,1.0,2014.0,BB,,,,
17047,Straupitz,FDP,1.0,0.0,2014.0,BB,,,,
17048,Drahnsdorf,GRÜNE,2.0,1.0,2014.0,BB,,,,
17049,Golssen,SPD,15.0,4.0,2014.0,BB,,,,
17050,Golssen,DIE LINKE,10.0,0.0,2014.0,BB,,,,
17051,Golssen,CDU,10.0,1.0,2014.0,BB,,,,
17052,Kasel-Golzig,CDU,1.0,0.0,2014.0,BB,,,,
17053,Bersteland,CDU,8.0,1.0,2014.0,BB,,,,
17054,Bersteland,REP,1.0,0.0,2014.0,BB,,,,
17055,Krausnick-Gross Wasserburg,CDU,2.0,0.0,2014.0,BB,,,,
17056,Schonwald,SPD,3.0,0.0,2014.0,BB,,,,
17057,Schonwald,CDU,1.0,0.0,2014.0,BB,,,,
17058,Bad Liebenwerda,CDU,14.0,2.0,2014.0,BB,,,,
17059,Bad Liebenwerda,SPD,10.0,1.0,2014.0,BB,,,,
17060,Bad Liebenwerda,DIE LINKE,12.0,1.0,2014.0,BB,,,,
17061,Bad Liebenwerda,FDP,5.0,2.0,2014.0,BB,,,,
17062,Bad Liebenwerda,AfD,1.0,0.0,2014.0,BB,,,,
17063,Doberlug-Kirchhain,CDU,15.0,0.0,2014.0,BB,,,,
17064,Doberlug-Kirchhain,SPD,10.0,1.0,2014.0,BB,,,,
17065,Doberlug-Kirchhain,DIE LINKE,10.0,3.0,2014.0,BB,,,,
17066,Doberlug-Kirchhain,FDP,5.0,2.0,2014.0,BB,,,,
17067,Elsterwerda,CDU,11.0,5.0,2014.0,BB,,,,
17068,Elsterwerda,SPD,16.0,1.0,2014.0,BB,,,,
17069,Elsterwerda,DIE LINKE,6.0,1.0,2014.0,BB,,,,
17070,Elsterwerda,Grüne/B 90,1.0,1.0,2014.0,BB,,,,
17071,Elsterwerda,AfD,2.0,0.0,2014.0,BB,,,,
17072,Elsterwerda,DKP,1.0,0.0,2014.0,BB,,,,
17073,Elsterwerda,PIRATEN,1.0,1.0,2014.0,BB,,,,
17074,Falkenberg (Elster),CDU,12.0,1.0,2014.0,BB,,,,
17075,Falkenberg (Elster),SPD,13.0,1.0,2014.0,BB,,,,
17076,Falkenberg (Elster),DIE LINKE,4.0,2.0,2014.0,BB,,,,
17077,Falkenberg (Elster),FDP,4.0,1.0,2014.0,BB,,,,
17078,Finsterwalde,CDU,26.0,6.0,2014.0,BB,,,,
17079,Finsterwalde,SPD,13.0,3.0,2014.0,BB,,,,
17080,Finsterwalde,DIE LINKE,17.0,7.0,2014.0,BB,,,,
17081,Finsterwalde,FDP,5.0,1.0,2014.0,BB,,,,
17082,Finsterwalde,GRÜNE/B90,1.0,0.0,2014.0,BB,,,,
17083,Herzberg(Elster),CDU,23.0,6.0,2014.0,BB,,,,
17084,Herzberg(Elster),SPD,9.0,4.0,2014.0,BB,,,,
17085,Herzberg(Elster),DIE LINKE,10.0,4.0,2014.0,BB,,,,
17086,Herzberg(Elster),FDP,1.0,1.0,2014.0,BB,,,,
17087,Muhlberg(Elbe),CDU,7.0,1.0,2014.0,BB,,,,
17088,Roderland,CDU,,,2014.0,BB,,,,
17089,Roderland,SPD,,,2014.0,BB,,,,
17090,Roderland,DIE LINKE,,,2014.0,BB,,,,
17091,Schonewalde,CDU,4.0,0.0,2014.0,BB,,,,
17092,Schonewalde,DIE LINKE,5.0,3.0,2014.0,BB,,,,
17093,Schonewalde,GRÜNE/B90,1.0,0.0,2014.0,BB,,,,
17094,Sonnewalde,CDU,10.0,5.0,2014.0,BB,,,,
17095,Sonnewalde,SPD,6.0,0.0,2014.0,BB,,,,
17096,Sonnewalde,DIE LINKE,1.0,1.0,2014.0,BB,,,,
17097,Sonnewalde,AfD,1.0,0.0,2014.0,BB,,,,
17098,Uebigau-Wahrenbruck,CDU,13.0,6.0,2014.0,BB,,,,
17099,Uebigau-Wahrenbruck,SPD,3.0,0.0,2014.0,BB,,,,
17100,Uebigau-Wahrenbruck,DIE LINKE,3.0,2.0,2014.0,BB,,,,
17101,Uebigau-Wahrenbruck,FDP,6.0,0.0,2014.0,BB,,,,
17102,Uebigau-Wahrenbruck,GRÜNE/B90,2.0,0.0,2014.0,BB,,,,
17103,Heideland,CDU,3.0,0.0,2014.0,BB,,,,
17104,Heideland,DIE LINKE,1.0,1.0,2014.0,BB,,,,
17105,Ruckersdorf,CDU,8.0,0.0,2014.0,BB,,,,
17106,Ruckersdorf,SPD,1.0,0.0,2014.0,BB,,,,
17107,Ruckersdorf,DIE LINKE,1.0,1.0,2014.0,BB,,,,
17108,Schonborn,CDU,2.0,0.0,2014.0,BB,,,,
17109,Schonborn,DIE LINKE,3.0,0.0,2014.0,BB,,,,
17110,Trobitz,CDU,1.0,0.0,2014.0,BB,,,,
17111,Trobitz,DIE LINKE,2.0,0.0,2014.0,BB,,,,
17112,Crinitz,CDU,4.0,0.0,2014.0,BB,,,,
17113,Crinitz,DIE LINKE,1.0,0.0,2014.0,BB,,,,
17114,Massen-Niederlausitz,CDU,9.0,1.0,2014.0,BB,,,,
17115,Massen-Niederlausitz,SPD,5.0,3.0,2014.0,BB,,,,
17116,Massen-Niederlausitz,DIE LINKE,1.0,0.0,2014.0,BB,,,,
17117,Sallgast,CDU,4.0,0.0,2014.0,BB,,,,
17118,Sallgast,DIE LINKE,1.0,0.0,2014.0,BB,,,,
17119,Gorden-Staupitz,CDU,2.0,1.0,2014.0,BB,,,,
17120,Gorden-Staupitz,SPD,4.0,0.0,2014.0,BB,,,,
17121,Hohenleipisch,CDU,11.0,2.0,2014.0,BB,,,,
17122,Hohenleipisch,SPD,5.0,0.0,2014.0,BB,,,,
17123,Plessa,CDU,11.0,3.0,2014.0,BB,,,,
17124,Plessa,SPD,7.0,3.0,2014.0,BB,,,,
17125,Plessa,AfD,1.0,0.0,2014.0,BB,,,,
17126,Kremitzaue,CDU,1.0,0.0,2014.0,BB,,,,
17127,Kremitzaue,DIE LINKE,1.0,0.0,2014.0,BB,,,,
17128,Lebusa,DIE LINKE,1.0,0.0,2014.0,BB,,,,
17129,Schlieben,CDU,8.0,4.0,2014.0,BB,,,,
17130,Schlieben,DIE LINKE,3.0,0.0,2014.0,BB,,,,
17131,Groden,CDU,7.0,2.0,2014.0,BB,,,,
17132,Grossthiemig,CDU,1.0,0.0,2014.0,BB,,,,
17133,Hirschfeld,CDU,1.0,0.0,2014.0,BB,,,,
17134,Merzdorf,CDU,6.0,1.0,2014.0,BB,,,,
17135,Brieselang,SPD,11.0,4.0,2014.0,BB,,,,
17136,Brieselang,CDU,8.0,1.0,2014.0,BB,,,,
17137,Brieselang,DIE LINKE,6.0,3.0,2014.0,BB,,,,
17138,Brieselang,GRÜNE,5.0,3.0,2014.0,BB,,,,
17139,Brieselang,NPD,1.0,0.0,2014.0,BB,,,,
17140,Dallgow-Doberitz,SPD,11.0,4.0,2014.0,BB,,,,
17141,Dallgow-Doberitz,CDU,21.0,6.0,2014.0,BB,,,,
17142,Dallgow-Doberitz,DIE LINKE,2.0,1.0,2014.0,BB,,,,
17143,Dallgow-Doberitz,FDP,1.0,0.0,2014.0,BB,,,,
17144,Dallgow-Doberitz,GRÜNE,16.0,7.0,2014.0,BB,,,,
17145,Falkensee,SPD,32.0,10.0,2014.0,BB,,,,
17146,Falkensee,CDU,36.0,9.0,2014.0,BB,,,,
17147,Falkensee,DIE LINKE,16.0,6.0,2014.0,BB,,,,
17148,Falkensee,FDP,17.0,6.0,2014.0,BB,,,,
17149,Falkensee,GRÜNE,24.0,12.0,2014.0,BB,,,,
17150,Falkensee,AfD,10.0,0.0,2014.0,BB,,,,
17151,Ketzin,SPD,11.0,3.0,2014.0,BB,,,,
17152,Ketzin,CDU,12.0,4.0,2014.0,BB,,,,
17153,Ketzin,DIE LINKE,4.0,2.0,2014.0,BB,,,,
17154,Ketzin,FDP,6.0,1.0,2014.0,BB,,,,
17155,Ketzin,GRÜNE,1.0,1.0,2014.0,BB,,,,
17156,Milower Land,SPD,9.0,1.0,2014.0,BB,,,,
17157,Milower Land,CDU,24.0,8.0,2014.0,BB,,,,
17158,Milower Land,FDP,1.0,0.0,2014.0,BB,,,,
17159,Nauen,SPD,19.0,0.0,2014.0,BB,,,,
17160,Nauen,CDU,8.0,1.0,2014.0,BB,,,,
17161,Nauen,DIE LINKE,8.0,3.0,2014.0,BB,,,,
17162,Nauen,NPD,2.0,0.0,2014.0,BB,,,,
17163,Premnitz,SPD,12.0,3.0,2014.0,BB,,,,
17164,Premnitz,CDU,16.0,5.0,2014.0,BB,,,,
17165,Premnitz,DIE LINKE,10.0,5.0,2014.0,BB,,,,
17166,Premnitz,AfD,1.0,0.0,2014.0,BB,,,,
17167,Rathenow,SPD,23.0,7.0,2014.0,BB,,,,
17168,Rathenow,CDU,27.0,6.0,2014.0,BB,,,,
17169,Rathenow,DIE LINKE,22.0,5.0,2014.0,BB,,,,
17170,Rathenow,FDP,20.0,1.0,2014.0,BB,,,,
17171,Rathenow,GRÜNE,1.0,0.0,2014.0,BB,,,,
17172,Rathenow,NPD,2.0,0.0,2014.0,BB,,,,
17173,Schonwalde-Glien,SPD ,22.0,7.0,2014.0,BB,,,,
17174,Schonwalde-Glien,CDU ,27.0,6.0,2014.0,BB,,,,
17175,Schonwalde-Glien,DIE LINKE ,11.0,5.0,2014.0,BB,,,,
17176,Schonwalde-Glien,GRÜNE,2.0,0.0,2014.0,BB,,,,
17177,Schonwalde-Glien,NPD ,1.0,0.0,2014.0,BB,,,,
17178,Schonwalde-Glien,FAMILIE,5.0,3.0,2014.0,BB,,,,
17179,Wustermark,SPD,16.0,4.0,2014.0,BB,,,,
17180,Wustermark,CDU,20.0,4.0,2014.0,BB,,,,
17181,Wustermark,DIE LINKE,10.0,5.0,2014.0,BB,,,,
17182,Wustermark,GRÜNE,12.0,3.0,2014.0,BB,,,,
17183,Friesack,SPD,6.0,0.0,2014.0,BB,,,,
17184,Friesack,CDU,8.0,1.0,2014.0,BB,,,,
17185,Friesack,DIE LINKE,7.0,4.0,2014.0,BB,,,,
17186,Friesack,FDP,2.0,0.0,2014.0,BB,,,,
17187,Wiesenaue,FDP,1.0,1.0,2014.0,BB,,,,
17188,Paulineaue,SPD,8.0,2.0,2014.0,BB,,,,
17189,Paulineaue,DIE LINKE,5.0,1.0,2014.0,BB,,,,
17190,Markisch Luch,CDU,2.0,1.0,2014.0,BB,,,,
17191,Nennhausen,FDP ,1.0,0.0,2014.0,BB,,,,
17192,Gollenberg,SPD,6.0,1.0,2014.0,BB,,,,
17193,Gollenberg,FDP,10.0,7.0,2014.0,BB,,,,
17194,Grossderschau,SPD,1.0,1.0,2014.0,BB,,,,
17195,Havelaue,SPD,6.0,3.0,2014.0,BB,,,,
17196,Havelaue,CDU,7.0,2.0,2014.0,BB,,,,
17197,Havelaue,DIE LINKE,2.0,1.0,2014.0,BB,,,,
17198,Havelaue,FDP,10.0,1.0,2014.0,BB,,,,
17199,Klessen-Gorne,SPD,3.0,1.0,2014.0,BB,,,,
17200,Klessen-Gorne,CDU,2.0,0.0,2014.0,BB,,,,
17201,Klessen-Gorne,FDP,1.0,0.0,2014.0,BB,,,,
17202,Rhinow,SPD,7.0,2.0,2014.0,BB,,,,
17203,Rhinow,CDU,3.0,2.0,2014.0,BB,,,,
17204,Rhinow,DIE LINKE,1.0,0.0,2014.0,BB,,,,
17205,Rhinow,FDP,7.0,2.0,2014.0,BB,,,,
17206,Seeblick,SPD,5.0,2.0,2014.0,BB,,,,
17207,Seeblick,CDU,1.0,0.0,2014.0,BB,,,,
17208,Seeblick,FDP,1.0,0.0,2014.0,BB,,,,
17209,Altlandsberg,DIE LINKE,16.0,5.0,2014.0,BB,,,,
17210,Altlandsberg,SPD,14.0,2.0,2014.0,BB,,,,
17211,Altlandsberg,CDU,15.0,1.0,2014.0,BB,,,,
17212,Bad Freienwalde (Oder),DIE LINKE ,11.0,5.0,2014.0,BB,,,,
17213,Bad Freienwalde (Oder),SPD,11.0,1.0,2014.0,BB,,,,
17214,Bad Freienwalde (Oder),CDU ,18.0,3.0,2014.0,BB,,,,
17215,Bad Freienwalde (Oder),GRÜNE,2.0,0.0,2014.0,BB,,,,
17216,Fredersdorf-Vogelsdorf,Die Linke,13.0,7.0,2014.0,BB,,,,
17217,Fredersdorf-Vogelsdorf,SPD,12.0,3.0,2014.0,BB,,,,
17218,Fredersdorf-Vogelsdorf,CDU,15.0,3.0,2014.0,BB,,,,
17219,Fredersdorf-Vogelsdorf,FDP,3.0,1.0,2014.0,BB,,,,
17220,Fredersdorf-Vogelsdorf,AfD,4.0,1.0,2014.0,BB,,,,
17221,Hoppegarten,DIE LINKE,12.0,6.0,2014.0,BB,,,,
17222,Hoppegarten,SPD,13.0,4.0,2014.0,BB,,,,
17223,Hoppegarten,CDU,15.0,3.0,2014.0,BB,,,,
17224,Hoppegarten,FDP,7.0,1.0,2014.0,BB,,,,
17225,Hoppegarten,Grüne / B90,3.0,0.0,2014.0,BB,,,,
17226,Letschin,DIE LINKE,3.0,0.0,2014.0,BB,,,,
17227,Letschin,SPD,13.0,5.0,2014.0,BB,,,,
17228,Letschin,CDU,4.0,1.0,2014.0,BB,,,,
17229,Muncheberg,DIE LINKE,11.0,4.0,2014.0,BB,,,,
17230,Muncheberg,SPD,10.0,1.0,2014.0,BB,,,,
17231,Muncheberg,CDU,10.0,2.0,2014.0,BB,,,,
17232,Neuenhagen bei Berlin,DIE LINKE,15.0,6.0,2014.0,BB,,,,
17233,Neuenhagen bei Berlin,SPD,8.0,1.0,2014.0,BB,,,,
17234,Neuenhagen bei Berlin,CDU,14.0,5.0,2014.0,BB,,,,
17235,Neuenhagen bei Berlin,FDP,7.0,2.0,2014.0,BB,,,,
17236,Neuenhagen bei Berlin,GRÜNE/B90,10.0,4.0,2014.0,BB,,,,
17237,Petershagen-Eggersdorf,DIE LINKE,10.0,1.0,2014.0,BB,,,,
17238,Petershagen-Eggersdorf,SPD,7.0,2.0,2014.0,BB,,,,
17239,Petershagen-Eggersdorf,CDU,12.0,1.0,2014.0,BB,,,,
17240,Petershagen-Eggersdorf,FDP,8.0,3.0,2014.0,BB,,,,
17241,Petershagen-Eggersdorf,GRÜNE/B90,5.0,2.0,2014.0,BB,,,,
17242,Petershagen-Eggersdorf,AfD,1.0,0.0,2014.0,BB,,,,
17243,Rudersdorf bei Berlin,Die Linke,11.0,1.0,2014.0,BB,,,,
17244,Rudersdorf bei Berlin,SPD,13.0,6.0,2014.0,BB,,,,
17245,Rudersdorf bei Berlin,CDU,23.0,4.0,2014.0,BB,,,,
17246,Seelow,DIE LINKE,15.0,5.0,2014.0,BB,,,,
17247,Seelow,SPD,15.0,2.0,2014.0,BB,,,,
17248,Seelow,CDU,4.0,1.0,2014.0,BB,,,,
17249,Seelow,FDP,2.0,0.0,2014.0,BB,,,,
17250,Strausberg,DIE LINKE,22.0,6.0,2014.0,BB,,,,
17251,Strausberg,SPD,16.0,6.0,2014.0,BB,,,,
17252,Strausberg,CDU,9.0,1.0,2014.0,BB,,,,
17253,Strausberg,FDP,5.0,0.0,2014.0,BB,,,,
17254,Strausberg,GRÜNE,3.0,0.0,2014.0,BB,,,,
17255,Wriezen,SPD,15.0,5.0,2014.0,BB,,,,
17256,Wriezen,CDU,7.0,0.0,2014.0,BB,,,,
17257,Wriezen,FDP,10.0,0.0,2014.0,BB,,,,
17258,Falkenberg,DIE LINKE,1.0,1.0,2014.0,BB,,,,
17259,Falkenberg,SPD,5.0,1.0,2014.0,BB,,,,
17260,Falkenberg,CDU,3.0,1.0,2014.0,BB,,,,
17261,Hohenland,CDU,2.0,0.0,2014.0,BB,,,,
17262,Bleyen-Genschmar,SPD,3.0,0.0,2014.0,BB,,,,
17263,Golzow,CDU,1.0,0.0,2014.0,BB,,,,
17264,Golzow,FDP,2.0,0.0,2014.0,BB,,,,
17265,Kustriner Vorland,DIE LINKE,3.0,2.0,2014.0,BB,,,,
17266,Kustriner Vorland,CDU,4.0,1.0,2014.0,BB,,,,
17267,Zechin,CDU,1.0,0.0,2014.0,BB,,,,
17268,Lebus,DIE LINKE,2.0,0.0,2014.0,BB,,,,
17269,Lebus,CDU,2.0,0.0,2014.0,BB,,,,
17270,Lebus,AfD,1.0,0.0,2014.0,BB,,,,
17271,Podelzig,CDU,1.0,1.0,2014.0,BB,,,,
17272,Zeschdorf,DIE LINKE,4.0,0.0,2014.0,BB,,,,
17273,Zeschdorf,SPD,5.0,2.0,2014.0,BB,,,,
17274,Zeschdorf,CDU,1.0,0.0,2014.0,BB,,,,
17275,Zeschdorf,AfD,1.0,0.0,2014.0,BB,,,,
17276,Buckow (Markische Schweiz),Die Linke,7.0,2.0,2014.0,BB,,,,
17277,Buckow (Markische Schweiz),SPD,6.0,4.0,2014.0,BB,,,,
17278,Buckow (Markische Schweiz),CDU,7.0,0.0,2014.0,BB,,,,
17279,Garzau-Garzin,CDU,1.0,0.0,2014.0,BB,,,,
17280,Rehfelde,Die Linke,13.0,4.0,2014.0,BB,,,,
17281,Rehfelde,CDU,9.0,2.0,2014.0,BB,,,,
17282,Rehfelde,FDP,2.0,1.0,2014.0,BB,,,,
17283,Neuhardenberg,DIE LINKE,10.0,1.0,2014.0,BB,,,,
17284,Neuhardenberg,SPD,6.0,1.0,2014.0,BB,,,,
17285,Neuhardenberg,FDP,1.0,1.0,2014.0,BB,,,,
17286,Falkenhagen (Mark),SPD,4.0,2.0,2014.0,BB,,,,
17287,Falkenhagen (Mark),CDU,1.0,1.0,2014.0,BB,,,,
17288,Falkenhagen (Mark),FDP,2.0,0.0,2014.0,BB,,,,
17289,Fichtenhohe,CDU,1.0,0.0,2014.0,BB,,,,
17290,Vierlinden,CDU,1.0,0.0,2014.0,BB,,,,
17291,Bliesdorf,CDU,2.0,0.0,2014.0,BB,,,,
17292,Neutrebbin,CDU,2.0,1.0,2014.0,BB,,,,
17293,Neutrebbin,AfD,2.0,1.0,2014.0,BB,,,,
17294,Oderaue,Die Linke,1.0,0.0,2014.0,BB,,,,
17295,Protzel,SPD,1.0,1.0,2014.0,BB,,,,
17296,Protzel,CDU,4.0,2.0,2014.0,BB,,,,
17297,Birkenwerder,SPD,7.0,2.0,2014.0,BB,,,,
17298,Birkenwerder,DIE LINKE,5.0,0.0,2014.0,BB,,,,
17299,Birkenwerder,CDU,8.0,3.0,2014.0,BB,,,,
17300,Birkenwerder,Grüne/B90,3.0,0.0,2014.0,BB,,,,
17301,Birkenwerder,FDP,5.0,2.0,2014.0,BB,,,,
17302,Furstenberg (Havel),SPD,3.0,0.0,2014.0,BB,,,,
17303,Furstenberg (Havel),DIE LINKE,6.0,1.0,2014.0,BB,,,,
17304,Furstenberg (Havel),CDU,12.0,4.0,2014.0,BB,,,,
17305,Furstenberg (Havel),GRÜNE,2.0,0.0,2014.0,BB,,,,
17306,Furstenberg (Havel),NPD,2.0,1.0,2014.0,BB,,,,
17307,Glienicke-Nordbahn,SPD,19.0,5.0,2014.0,BB,,,,
17308,Glienicke-Nordbahn,Die Linke,6.0,1.0,2014.0,BB,,,,
17309,Glienicke-Nordbahn,CDU,16.0,2.0,2014.0,BB,,,,
17310,Glienicke-Nordbahn,Grüne / B 90,5.0,4.0,2014.0,BB,,,,
17311,Glienicke-Nordbahn,FDP,10.0,2.0,2014.0,BB,,,,
17312,Glienicke-Nordbahn,Piraten,1.0,0.0,2014.0,BB,,,,
17313,Hennigsdorf,SPD,24.0,1.0,2014.0,BB,,,,
17314,Hennigsdorf,DIE LINKE,10.0,7.0,2014.0,BB,,,,
17315,Hennigsdorf,CDU,16.0,4.0,2014.0,BB,,,,
17316,Hennigsdorf,GRÜNE,6.0,5.0,2014.0,BB,,,,
17317,Hennigsdorf,FDP,8.0,1.0,2014.0,BB,,,,
17318,Hennigsdorf,NPD,1.0,0.0,2014.0,BB,,,,
17319,Hohen Neuendorf,SPD,17.0,5.0,2014.0,BB,,,,
17320,Hohen Neuendorf,DIE LINKE,16.0,3.0,2014.0,BB,,,,
17321,Hohen Neuendorf,CDU,16.0,2.0,2014.0,BB,,,,
17322,Hohen Neuendorf,GRÜNE/B90,10.0,3.0,2014.0,BB,,,,
17323,Hohen Neuendorf,FDP,18.0,4.0,2014.0,BB,,,,
17324,Kremmen,SPD,11.0,3.0,2014.0,BB,,,,
17325,Kremmen,DIE LINKE,3.0,0.0,2014.0,BB,,,,
17326,Kremmen,CDU,12.0,2.0,2014.0,BB,,,,
17327,Kremmen,GRÜNE,3.0,1.0,2014.0,BB,,,,
17328,Kremmen,NPD,2.0,0.0,2014.0,BB,,,,
17329,Kremmen,Piraten,1.0,0.0,2014.0,BB,,,,
17330,Leegebruch,SPD,4.0,3.0,2014.0,BB,,,,
17331,Leegebruch,DIE LINKE,9.0,5.0,2014.0,BB,,,,
17332,Leegebruch,CDU,14.0,5.0,2014.0,BB,,,,
17333,Leegebruch,FDP,1.0,0.0,2014.0,BB,,,,
17334,Liebenwalde,SPD,8.0,4.0,2014.0,BB,,,,
17335,Liebenwalde,DIE LINKE,7.0,4.0,2014.0,BB,,,,
17336,Liebenwalde,CDU,22.0,4.0,2014.0,BB,,,,
17337,Liebenwalde,FDP,3.0,1.0,2014.0,BB,,,,
17338,Lowenberger Land,SPD,23.0,5.0,2014.0,BB,,,,
17339,Lowenberger Land,DIE LINKE,5.0,1.0,2014.0,BB,,,,
17340,Lowenberger Land,CDU,15.0,4.0,2014.0,BB,,,,
17341,Muhlenbecker Land,SPD,27.0,7.0,2014.0,BB,,,,
17342,Muhlenbecker Land,DIE LINKE,11.0,5.0,2014.0,BB,,,,
17343,Muhlenbecker Land,CDU,13.0,2.0,2014.0,BB,,,,
17344,Muhlenbecker Land,B 90/Grüne,1.0,0.0,2014.0,BB,,,,
17345,Muhlenbecker Land,FDP,6.0,0.0,2014.0,BB,,,,
17346,Muhlenbecker Land,NPD,1.0,1.0,2014.0,BB,,,,
17347,Oberkramer,SPD,13.0,2.0,2014.0,BB,,,,
17348,Oberkramer,DIE LINKE,5.0,1.0,2014.0,BB,,,,
17349,Oberkramer,CDU,11.0,1.0,2014.0,BB,,,,
17350,Oberkramer,GRÜNE,1.0,0.0,2014.0,BB,,,,
17351,Oberkramer,FDP,6.0,1.0,2014.0,BB,,,,
17352,Oberkramer,NPD,1.0,0.0,2014.0,BB,,,,
17353,Oranienburg,SPD,23.0,7.0,2014.0,BB,,,,
17354,Oranienburg,Die LINKE,27.0,7.0,2014.0,BB,,,,
17355,Oranienburg,CDU,20.0,6.0,2014.0,BB,,,,
17356,Oranienburg,Grüne / B 90,13.0,3.0,2014.0,BB,,,,
17357,Oranienburg,FDP,13.0,1.0,2014.0,BB,,,,
17358,Oranienburg,NPD,5.0,0.0,2014.0,BB,,,,
17359,Oranienburg,PIRATEN,1.0,0.0,2014.0,BB,,,,
17360,Velten,SPD,17.0,3.0,2014.0,BB,,,,
17361,Velten,DIE LINKE,7.0,2.0,2014.0,BB,,,,
17362,Velten,CDU,14.0,3.0,2014.0,BB,,,,
17363,Velten,FDP,2.0,0.0,2014.0,BB,,,,
17364,Velten,NPD,2.0,1.0,2014.0,BB,,,,
17365,Zehdenick,SPD,12.0,4.0,2014.0,BB,,,,
17366,Zehdenick,CDU,8.0,0.0,2014.0,BB,,,,
17367,Zehdenick,DIE LINKE,7.0,3.0,2014.0,BB,,,,
17368,Zehdenick,FDP,4.0,1.0,2014.0,BB,,,,
17369,Gransee,SPD,11.0,4.0,2014.0,BB,,,,
17370,Gransee,Die LINKE,8.0,4.0,2014.0,BB,,,,
17371,Gransee,CDU,20.0,3.0,2014.0,BB,,,,
17372,Gransee,Piraten,2.0,0.0,2014.0,BB,,,,
17373,Grosswoltersdorf,Die LINKE,1.0,1.0,2014.0,BB,,,,
17374,Grosswoltersdorf,CDU,4.0,0.0,2014.0,BB,,,,
17375,Grosswoltersdorf,Piraten,1.0,0.0,2014.0,BB,,,,
17376,Sonnenberg,SPD,1.0,0.0,2014.0,BB,,,,
17377,Sonnenberg,CDU,1.0,0.0,2014.0,BB,,,,
17378,Stechlin,SPD,1.0,0.0,2014.0,BB,,,,
17379,Stechlin,Die LINKE,1.0,1.0,2014.0,BB,,,,
17380,Calau,SPD,6.0,2.0,2014.0,BB,,,,
17381,Calau,CDU,15.0,2.0,2014.0,BB,,,,
17382,Calau,DIE LINKE,14.0,3.0,2014.0,BB,,,,
17383,Calau,Grüne/B90,1.0,0.0,2014.0,BB,,,,
17384,Calau,DSU,1.0,0.0,2014.0,BB,,,,
17385,Calau,Die PARTEI,2.0,0.0,2014.0,BB,,,,
17386,Grossraschen,SPD,24.0,5.0,2014.0,BB,,,,
17387,Grossraschen,CDU,20.0,5.0,2014.0,BB,,,,
17388,Grossraschen,DIE LINKE,12.0,5.0,2014.0,BB,,,,
17389,Lauchhammer,SPD,5.0,1.0,2014.0,BB,,,,
17390,Lauchhammer,CDU,8.0,2.0,2014.0,BB,,,,
17391,Lauchhammer,DIE LINKE,10.0,4.0,2014.0,BB,,,,
17392,Lauchhammer,FDP,6.0,0.0,2014.0,BB,,,,
17393,Lauchhammer,DSU,1.0,0.0,2014.0,BB,,,,
17394,Lauchhammer,NPD,3.0,0.0,2014.0,BB,,,,
17395,Lubbenau-Spreewald,SPD,19.0,7.0,2014.0,BB,,,,
17396,Lubbenau-Spreewald,CDU,18.0,2.0,2014.0,BB,,,,
17397,Lubbenau-Spreewald,Die Linke,13.0,7.0,2014.0,BB,,,,
17398,Lubbenau-Spreewald,Grüne/B 90,2.0,0.0,2014.0,BB,,,,
17399,Schipkau,SPD,6.0,2.0,2014.0,BB,,,,
17400,Schipkau,CDU,20.0,4.0,2014.0,BB,,,,
17401,Schipkau,Die Linke,8.0,3.0,2014.0,BB,,,,
17402,Schwarzheide,SPD,7.0,0.0,2014.0,BB,,,,
17403,Schwarzheide,CDU,8.0,1.0,2014.0,BB,,,,
17404,Schwarzheide,DIE LINKE,8.0,2.0,2014.0,BB,,,,
17405,Schwarzheide,FDP,7.0,2.0,2014.0,BB,,,,
17406,Vetschau-Spreewald,SPD,10.0,3.0,2014.0,BB,,,,
17407,Vetschau-Spreewald,CDU,8.0,1.0,2014.0,BB,,,,
17408,Vetschau-Spreewald,DIE LINKE,12.0,3.0,2014.0,BB,,,,
17409,Vetschau-Spreewald,GRÜNE/B90,9.0,2.0,2014.0,BB,,,,
17410,Altdobern,SPD,10.0,2.0,2014.0,BB,,,,
17411,Altdobern,CDU,6.0,1.0,2014.0,BB,,,,
17412,Altdobern,DIE LINKE,4.0,1.0,2014.0,BB,,,,
17413,Altdobern,AfD,5.0,1.0,2014.0,BB,,,,
17414,Neupetershain,SPD,4.0,2.0,2014.0,BB,,,,
17415,Neupetershain,GRÜNE/B90,4.0,2.0,2014.0,BB,,,,
17416,Kroppen,CDU,6.0,1.0,2014.0,BB,,,,
17417,Lindenau,CDU,7.0,0.0,2014.0,BB,,,,
17418,Ortrand,CDU,13.0,1.0,2014.0,BB,,,,
17419,Ortrand,DIE LINKE,1.0,1.0,2014.0,BB,,,,
17420,Ortrand,Grüne/B90,1.0,0.0,2014.0,BB,,,,
17421,Tettau,CDU,7.0,1.0,2014.0,BB,,,,
17422,Ruhland,SPD,3.0,2.0,2014.0,BB,,,,
17423,Ruhland,CDU,10.0,0.0,2014.0,BB,,,,
