,city,date,background,law,suspects,crime,party,Land,plz,ags,insgesamt
3332,Rudolstadt,10.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,DIE LINKE,16.0,7407,16073076.0,24943.0
3333,Schleiz,10.05.2019,Rechts,303 StGB,0,Sachbeschadigung,GRÜNE,16.0,7907,16075098.0,8947.0
3334,Weimar,10.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,16.0,99423,16055000.0,65228.0
3335,Ilmenau,10.05.2019,Links,303 StGB,3,Sachbeschadigung,AfD,16.0,98693,16070029.0,38891.0
3336,Saalburg-Ebersdorf,10.05.2019,Links,242 StGB,0,Diebstahl,AfD,16.0,7929,16075135.0,3359.0
3337,Bernburg,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,SPD,,,,
3338,Merseburg,11.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,AfD,15.0,6217,15088220.0,33873.0
3339,Brieselang,11.05.2019,Links,303 StGB,0,Sachbeschadigung,Sonstige Partei,12.0,14656,12063036.0,12193.0
3340,Berkenbruck,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,12.0,15518,12067040.0,1016.0
3341,Bernau,11.05.2019,Links,303 StGB,2,Sachbeschadigung,Sonstige Partei,,,,
3342,Wandlitz,11.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,12.0,16348,12060269.0,23127.0
3343,Schwedt,11.05.2019,Nicht zuzuordnen,303 StGB,3,Sachbeschadigung,GRÜNE,12.0,16303,12073532.0,29680.0
3344,Ludwigsfelde,11.05.2019,Rechts,86a StGB,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,Sonstige Partei,12.0,14974,12072240.0,26800.0
3345,Blankenfelde-Mahlow,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,12.0,15827,12072017.0,27939.0
3346,Woltersdorf,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,12.0,15569,12067544.0,8302.0
3347,Rehfelde,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,12.0,15345,12064408.0,5152.0
3348,Tauche,11.05.2019,Links,303 StGB,1,Sachbeschadigung,Sonstige Partei,12.0,15848,12067493.0,3809.0
3349,Woltersdorf,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,FDP,12.0,15569,12067544.0,8302.0
3350,Berlin,11.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,11.0,10178,11000000.0,3669491.0
3351,Wertheim,11.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,AfD,8.0,97877,8128131.0,22832.0
3352,Nurnberg,11.05.2019,Links,303 StGB,0,Sachbeschadigung,Sonstige Partei,9.0,90403,9564000.0,518370.0
3353,Seubersdorf,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,CSU,,,,
3354,Nurnberg,11.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,9.0,90403,9564000.0,518370.0
3355,Wolnzach,11.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,9.0,85283,9186162.0,11658.0
3356,Helmbrechts,11.05.2019,Links,303 StGB,0,Sachbeschadigung,CSU,9.0,95233,9475136.0,8369.0
3357,Helmbrechts,11.05.2019,Links,303 StGB,0,Sachbeschadigung,CSU,9.0,95233,9475136.0,8369.0
3358,Haunetal,11.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,SPD,6.0,36166,6632008.0,2900.0
3359,Hamburg,11.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,2.0,20038,2000000.0,1847253.0
3360,Gustrow,11.05.2019,Links,303 StGB,2,Sachbeschadigung,Sonstige Partei,13.0,18273,13072043.0,29083.0
3361,Ostseebad Nienhagen,11.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,,,,
3362,Lubstorf,11.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,13.0,19069,13074048.0,1476.0
3363,Schwerin,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,DIE LINKE,13.0,19053,13004000.0,95653.0
3364,Delmenhorst,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,3.0,27749,3401000.0,77559.0
3365,Holzminden,11.05.2019,Links,242 StGB,0,Diebstahl,AfD,3.0,37603,3255023.0,19841.0
3366,Aurich,11.05.2019,Links,242 StGB,0,Diebstahl,AfD,3.0,26603,3452001.0,42040.0
3367,Luneburg,11.05.2019,Nicht zuzuordnen,303 StGB,1,Sachbeschadigung,SPD,3.0,21335,3355022.0,75711.0
3368,Burgwedel,11.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,3.0,30938,3241004.0,20234.0
3369,Werlte,11.05.2019,Links,248a StGB,0,Diebstahl und Unterschlagung geringwertiger Sachen,AfD,3.0,49757,3454057.0,10149.0
3370,Stade,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,3.0,21682,3359038.0,47703.0
3371,Uelzen,11.05.2019,Links,242 StGB,0,Diebstahl,AfD,3.0,29525,3360025.0,33536.0
3372,Vrees,11.05.2019,Links,248a StGB,0,Diebstahl und Unterschlagung geringwertiger Sachen,AfD,3.0,49757,3454055.0,1777.0
3373,Hannover,11.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,3.0,30159,3241001.0,536925.0
3374,Baesweiler,11.05.2019,Rechts,86a StGB,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,SPD,5.0,52499,5334008.0,27093.0
3375,Leichlingen,11.05.2019,Rechts,303 StGB,0,Sachbeschadigung,GRÜNE,,,,
3376,Leverkusen,11.05.2019,Nicht zuzuordnen,303 StGB,2,Sachbeschadigung,CDU,5.0,51373,5316000.0,163729.0
3377,Dulmen,11.05.2019,Nicht zuzuordnen,303 StGB,1,Sachbeschadigung,CDU,5.0,48249,5558016.0,46657.0
3378,Ludwigshafen,11.05.2019,Nicht zuzuordnen,315b StGB,2,Gefahrliche Korperverletzung Korperverletzung,AfD,,,,
3379,Hassloch,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,7.0,67454,7332025.0,20234.0
3380,Ludwigshafen,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,SPD,,,,
3381,Mainz,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,7.0,55116,7315000.0,218578.0
3382,Koblenz,11.05.2019,Nicht zuzuordnen,303 StGB,2,Sachbeschadigung,AfD,7.0,56068,7111000.0,114052.0
3383,Freital,11.05.2019,Links,303 StGB,0,Sachbeschadigung,CDU,14.0,1705,14628110.0,39703.0
3384,Chemnitz,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,FDP,14.0,9111,14511000.0,246334.0
3385,Dresden,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,14.0,1067,14612000.0,556780.0
3386,Floha,11.05.2019,Rechts,303 StGB,0,Sachbeschadigung,SPD,14.0,9557,14522140.0,10696.0
3387,Chemnitz,11.05.2019,Links,303 StGB,0,Sachbeschadigung,Sonstige Partei,14.0,9111,14511000.0,246334.0
3388,Weisskeissel,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,SPD,,,,
3389,Werdau,11.05.2019,Rechts,303 StGB,0,Sachbeschadigung,DIE LINKE,14.0,8412,14524300.0,20623.0
3390,Radebeul,11.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,14.0,1445,14627210.0,33894.0
3391,Radebeul,11.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,14.0,1445,14627210.0,33894.0
3392,Trebsen,11.05.2019,Rechts,303 StGB,0,Sachbeschadigung,DIE LINKE,14.0,4687,14729400.0,3817.0
3393,Tiefenort,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,DIE LINKE,,,,
3394,Meuselwitz,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,CDU,16.0,4610,16077032.0,9954.0
3395,Kahla,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,DIE LINKE,16.0,7768,16074044.0,6795.0
3396,Kahla,11.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,DIE LINKE,16.0,7768,16074044.0,6795.0
3397,Eisenach,11.05.2019,Links,303 StGB,0,Sachbeschadigung,Sonstige Partei,16.0,99817,16056000.0,42250.0
3398,Burgk,11.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,,,,
3399,Wittenberg,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,15.0,6886,15091375.0,45752.0
3400,Wittenberg,12.05.2019,Links,303 StGB,0,Sachbeschadigung,Sonstige Partei,15.0,6886,15091375.0,45752.0
3401,Wittenberg,12.05.2019,Links,303 StGB,0,Sachbeschadigung,Sonstige Partei,15.0,6886,15091375.0,45752.0
3402,Stendal,12.05.2019,Links,86a StGB,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,AfD,15.0,39576,15090535.0,39103.0
3403,Quellendorf,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,,,,
3404,Hennigsdorf,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,FDP,12.0,16761,12065136.0,26345.0
3405,Schipkau,12.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,12.0,1998,12066285.0,6661.0
3406,Neuruppin,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,CDU,12.0,16816,12068320.0,30785.0
3407,Diensdorf-Radlow,12.05.2019,Links,303 StGB,0,Sachbeschadigung,Sonstige Partei,12.0,15864,12067112.0,604.0
3408,Rangsdorf,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,12.0,15834,12072340.0,11369.0
3409,Stahnsdorf,12.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,12.0,14532,12069604.0,15373.0
3410,Stahnsdorf,12.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,12.0,14532,12069604.0,15373.0
3411,Glienicke,12.05.2019,Rechts,86a StGB,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,CDU,12.0,16548,12065096.0,12358.0
3412,Hennigsdorf,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,12.0,16761,12065136.0,26345.0
3413,Hennigsdorf,12.05.2019,Rechts,303 StGB,0,Sachbeschadigung,DIE LINKE,12.0,16761,12065136.0,26345.0
3414,Berlin,12.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,11.0,10178,11000000.0,3669491.0
3415,Wertheim,12.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,AfD,8.0,97877,8128131.0,22832.0
3416,Wertheim,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,8.0,97877,8128131.0,22832.0
3417,Mosbach,12.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,AfD,8.0,74821,8225058.0,23497.0
3418,Karlsruhe,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,8.0,76124,8212000.0,312060.0
3419,Heilbronn,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,8.0,74072,8121000.0,126592.0
3420,Illerkirchberg,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,GRÜNE,8.0,89171,8425137.0,4840.0
3421,Leingarten,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,CDU,8.0,74211,8125058.0,11725.0
3422,Mosbach,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,8.0,74821,8225058.0,23497.0
3423,Laichingen,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,8.0,89150,8425071.0,11798.0
3424,Goppingen,12.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,SPD,8.0,73033,8117026.0,57813.0
3425,Goppingen,12.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,SPD,8.0,73033,8117026.0,57813.0
3426,Goppingen,12.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,SPD,8.0,73033,8117026.0,57813.0
3427,Goppingen,12.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,SPD,8.0,73033,8117026.0,57813.0
3428,Goppingen,12.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,SPD,8.0,73033,8117026.0,57813.0
3429,Goppingen,12.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,SPD,8.0,73033,8117026.0,57813.0
3430,Bad Sackingen,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,CDU,8.0,79713,8337096.0,17508.0
3431,Goppingen,12.05.2019,Links,303 StGB,0,Sachbeschadigung,Sonstige Partei,8.0,73033,8117026.0,57813.0
3432,Goppingen,12.05.2019,Links,303 StGB,0,Sachbeschadigung,GRÜNE,8.0,73033,8117026.0,57813.0
3433,Goppingen,12.05.2019,Links,303 StGB,0,Sachbeschadigung,CDU,8.0,73033,8117026.0,57813.0
3434,Bad Sackingen,12.05.2019,Nicht zuzuordnen,303 StGB,1,Sachbeschadigung,SPD,8.0,79713,8337096.0,17508.0
3435,Adelsheim,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,SPD,8.0,74740,8225001.0,5053.0
3436,Ludwigsburg,12.05.2019,Nicht zuzuordnen,303 StGB,2,Sachbeschadigung,SPD,8.0,71638,8118048.0,93584.0
3437,Donauesching,12.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,AfD,,,,
3438,Mering,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,CSU,9.0,86415,9771146.0,14852.0
3439,Dinkelsbuhl,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,GRÜNE,9.0,91550,9571136.0,11836.0
3440,Dinkelsbuhl,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,9.0,91550,9571136.0,11836.0
3441,Dinkelsbuhl,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,9.0,91550,9571136.0,11836.0
3442,Dinkelsbuhl,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,SPD,9.0,91550,9571136.0,11836.0
3443,Schwalmstadt,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,6.0,34613,6634022.0,18019.0
3444,Hamburg,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,2.0,20038,2000000.0,1847253.0
3445,Hamburg,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,2.0,20038,2000000.0,1847253.0
3446,Hamburg,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,DIE LINKE,2.0,20038,2000000.0,1847253.0
3447,Hamburg,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,2.0,20038,2000000.0,1847253.0
3448,Hamburg,12.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,Sonstige Partei,2.0,20038,2000000.0,1847253.0
3449,Hamburg,12.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,Sonstige Partei,2.0,20038,2000000.0,1847253.0
3450,Hamburg,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,CDU,2.0,20038,2000000.0,1847253.0
3451,Hamburg,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,CDU,2.0,20038,2000000.0,1847253.0
3452,Schwerin,12.05.2019,Rechts,86a StGB,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,Sonstige Partei,13.0,19053,13004000.0,95653.0
3453,Lubz,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,SPD,13.0,19386,13076089.0,6239.0
3454,Gustrow,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,DIE LINKE,13.0,18273,13072043.0,29083.0
3455,Dranske,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,SPD,13.0,18556,13073019.0,1123.0
3456,Herren Steinfeld,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,GRÜNE,,,,
3457,Burgdorf,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,3.0,31303,3241003.0,30727.0
3458,Rhauderfehn,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,3.0,26817,3457018.0,18212.0
3459,Ahlerstedt,12.05.2019,Links,242 StGB,4,Diebstahl,AfD,3.0,21702,3359002.0,5451.0
3460,Jork,12.05.2019,Nicht zuzuordnen,248a StGB,0,Diebstahl und Unterschlagung geringwertiger Sachen,AfD,3.0,21635,3359028.0,12293.0
3461,Loningen,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,3.0,49624,3453011.0,13477.0
3462,Friedeburg,12.05.2019,Rechts,303 StGB,0,Sachbeschadigung,CDU,3.0,26446,3462005.0,10154.0
3463,Wietzendorf,12.05.2019,Links,248a StGB,0,Diebstahl und Unterschlagung geringwertiger Sachen,AfD,3.0,29649,3358023.0,4151.0
3464,Hameln,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,3.0,31785,3252006.0,57434.0
3465,Walkenried,12.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,3.0,37445,3159036.0,4297.0
3466,Bad Salzuflen,12.05.2019,Links,304 StGB,0,Gemeinschadliche Sachbeschadigung Sachbeschadigung,AfD,5.0,32105,5766008.0,54254.0
3467,Bochum,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,5.0,44787,5911000.0,365587.0
3468,Geseke,12.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,5.0,59590,5974020.0,21422.0
3469,Frondenberg,12.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,5.0,58730,5978012.0,20760.0
3470,Wilnsdorf,12.05.2019,Links,303 StGB,0,Sachbeschadigung,Sonstige Partei,5.0,57234,5970044.0,20086.0
3471,Overath,12.05.2019,Links,185 StGB,1,Beleidigung,AfD,5.0,51491,5378024.0,27100.0
3472,Bergisch Gladbach,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,5.0,51465,5378004.0,111846.0
3473,Gronau,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,,,,
3474,Senden,12.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,9.0,89250,9775152.0,22529.0
3475,Wittlich,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,FDP,7.0,54516,7231134.0,19069.0
3476,Idenheim,12.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,AfD,7.0,54636,7232060.0,441.0
3477,Salmtal,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,7.0,54528,7231113.0,2433.0
3478,Kirchheimbolanden,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,CDU,7.0,67292,7333039.0,7898.0
3479,Wiltingen,12.05.2019,Nicht zuzuordnen,303 StGB,4,Sachbeschadigung,DIE LINKE,7.0,54459,7235148.0,1402.0
3480,Bickenbach,12.05.2019,Nicht zuzuordnen,303 StGB,1,Sachbeschadigung,AfD,6.0,64404,6432003.0,6033.0
3481,Herschbach,12.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,CDU,7.0,56249,7143029.0,2800.0
3482,Birtlingen,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,7.0,54634,7232017.0,49.0
3483,Kiel,12.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,1.0,24103,1002000.0,246794.0
3484,Neumunster,12.05.2019,Links,303 StGB,0,Sachbeschadigung,Sonstige Partei,1.0,24534,1004000.0,80196.0
3485,Uetersen,12.05.2019,Nicht zuzuordnen,303 StGB,1,Sachbeschadigung,GRÜNE,1.0,25436,1056049.0,18567.0
3486,Uetersen,12.05.2019,Rechts,303 StGB,0,Sachbeschadigung,GRÜNE,1.0,25436,1056049.0,18567.0
3487,Halstenbek,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,1.0,25469,1056018.0,17944.0
3488,Halstenbek,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,1.0,25469,1056018.0,17944.0
3489,Kummerfeld,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,1.0,25495,1056032.0,2346.0
3490,Chemnitz,12.05.2019,Links,242 StGB,0,Diebstahl,Sonstige Partei,14.0,9111,14511000.0,246334.0
3491,Chemnitz,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,14.0,9111,14511000.0,246334.0
3492,Burgstadt,12.05.2019,Links,303 StGB,1,Sachbeschadigung,AfD,14.0,9217,14522060.0,10643.0
3493,Chemnitz,12.05.2019,Links,242 StGB,0,Diebstahl,Sonstige Partei,14.0,9111,14511000.0,246334.0
3494,Leipzig,12.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,14.0,4109,14713000.0,593145.0
3495,Leipzig,12.05.2019,Rechts,86a StGB,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,Sonstige Partei,14.0,4109,14713000.0,593145.0
3496,Radebeul,12.05.2019,Rechts,86a StGB,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,FDP,14.0,1445,14627210.0,33894.0
3497,Spreetal,12.05.2019,Rechts,242 StGB,0,Diebstahl,GRÜNE,,,,
3498,Radebeul,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,14.0,1445,14627210.0,33894.0
3499,Leipzig,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,14.0,4109,14713000.0,593145.0
3500,Leipzig,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,14.0,4109,14713000.0,593145.0
3501,Leipzig,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,14.0,4109,14713000.0,593145.0
3502,Leipzig,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,14.0,4109,14713000.0,593145.0
3503,Leipzig,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,14.0,4109,14713000.0,593145.0
3504,Leipzig,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,14.0,4109,14713000.0,593145.0
3505,Leipzig,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,14.0,4109,14713000.0,593145.0
3506,Leipzig,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,14.0,4109,14713000.0,593145.0
3507,Leipzig,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,14.0,4109,14713000.0,593145.0
3508,Leipzig,12.05.2019,Links,242 StGB,0,Diebstahl,AfD,14.0,4109,14713000.0,593145.0
3509,Bad Salzungen,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,16.0,36433,16063003.0,23455.0
3510,Arnstadt,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,FDP,16.0,99310,16070004.0,27314.0
3511,Kahla,12.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,DIE LINKE,16.0,7768,16074044.0,6795.0
3512,Heygendorf,12.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,,,,
3513,Kalbsrieth,12.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,16.0,6556,16065042.0,629.0
3514,Gehofen,12.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,16.0,6571,16065019.0,606.0
3515,Reinsdorf,12.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,14.0,8141,14524250.0,7398.0
3516,Sondershause,12.05.2019,Links,303 StGB,0,Sachbeschadigung,Sonstige Partei,,,,
3517,Artern,12.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,16.0,6556,16065086.0,6688.0
3518,Heldrungen,12.05.2019,Links,303 StGB,0,Sachbeschadigung,Sonstige Partei,,,,
3519,Heldrungen,12.05.2019,Links,303 StGB,0,Sachbeschadigung,Sonstige Partei,,,,
3520,Coswig,13.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,AfD,14.0,1640,14627010.0,20739.0
3521,Halle,13.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,DIE LINKE,3.0,37620,3255016.0,1508.0
3522,Halle,13.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,3.0,37620,3255016.0,1508.0
3523,Zeitz,13.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,15.0,6712,15084590.0,27601.0
3524,Naumburg,13.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,DIE LINKE,6.0,34311,6633018.0,5026.0
3525,Diesdorf,13.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,SPD,15.0,29413,15081105.0,2295.0
3526,Wandlitz,13.05.2019,Links,242 StGB,0,Diebstahl,AfD,12.0,16348,12060269.0,23127.0
3527,Zossen,13.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,12.0,15806,12072477.0,19912.0
3528,Potsdam,13.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,SPD,12.0,14469,12054000.0,180334.0
3529,Oranienburg,13.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,Sonstige Partei,12.0,16515,12065256.0,44862.0
3530,Berlin,13.05.2019,Links,242 StGB,0,Diebstahl,AfD,11.0,10178,11000000.0,3669491.0
3531,Berlin,13.05.2019,Links,303 StGB,1,Sachbeschadigung,AfD,11.0,10178,11000000.0,3669491.0
3532,Berlin,13.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,11.0,10178,11000000.0,3669491.0
3533,Berlin,13.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,11.0,10178,11000000.0,3669491.0
3534,Berlin,13.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,11.0,10178,11000000.0,3669491.0
3535,Berlin,13.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,11.0,10178,11000000.0,3669491.0
3536,Weil am Rhein,13.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,8.0,79576,8336091.0,30150.0
3537,Karlsruhe,13.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,8.0,76124,8212000.0,312060.0
3538,Karlsruhe,13.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,8.0,76124,8212000.0,312060.0
3539,Sinsheim,13.05.2019,Nicht zuzuordnen,242 StGB,0,Diebstahl,Sonstige Partei,8.0,74889,8226085.0,35399.0
3540,Bohmenkirch,13.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,AfD,8.0,89558,8117010.0,5536.0
3541,Memmingen,13.05.2019,Nicht zuzuordnen,303 StGB,0,Sachbeschadigung,GRÜNE,9.0,87700,9764000.0,44100.0
3542,Munchen,13.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,9.0,80313,9162000.0,1484226.0
3543,Nurnberg,13.05.2019,Nicht zuzuordnen,243 StGB,0,Besonders schwerer Fall des Diebstahls,SPD,9.0,90403,9564000.0,518370.0
3544,Neumarkt-Sankt Veit,13.05.2019,Links,303 StGB,0,Sachbeschadigung,AfD,9.0,84494,9183129.0,6285.0
3545,Furth,13.05.2019,Links,242 StGB,0,Diebstahl,AfD,9.0,90744,9563000.0,128497.0
