Satz-art;Text-kenn-zeichen;Land;RB;Kreis;VB;Gem;Gemeindename;;insgesamt;männlich;weiblich;je km2;plz;Längengrad;Breitengrad;key_travel;Reisegebiete;Schlüssel;Grad der Verstädterung
50;50;14;5;24;300;;Werdau, Stadt;;;;;;;;;;;;
60;63;14;5;24;300;300;Werdau, Stadt;65,63; 20 905; 10 238; 10 667;319;8412;12,378671;50,736044;C06;Erzgebirge;2;mittlere Besiedlungsdichte
50;50;14;5;24;310;;Wildenfels, Stadt;;;;;;;;;;;;
60;63;14;5;24;310;310;Wildenfels, Stadt;20,69; 3 657; 1 833; 1 824;177;8134;12,608715;50,668616;C06;Erzgebirge;3;gering besiedelt
50;50;14;5;24;320;;Wilkau-Haßlau, Stadt;;;;;;;;;;;;
60;63;14;5;24;320;320;Wilkau-Haßlau, Stadt;12,65; 9 973; 4 729; 5 244;788;8112;12,515553;50,673643;C06;Erzgebirge;2;mittlere Besiedlungsdichte
50;50;14;5;24;330;;Zwickau, Stadt;;;;;;;;;;;;
60;63;14;5;24;330;330;Zwickau, Stadt;102,58; 90 515; 44 112; 46 403;882;8056;12,492251;50,719114;C06;Erzgebirge;1;dicht besiedelt
50;54;14;5;24;5104;;Crimmitschau-Dennheritz;;;;;;;;;;;;
60;63;14;5;24;5104;30;Crimmitschau, Stadt;61,15; 18 982; 9 157; 9 825;310;8451;12,386924;50,81245;C06;Erzgebirge;2;mittlere Besiedlungsdichte
60;64;14;5;24;5104;50;Dennheritz;13,36; 1 317;671;646;99;8393;12,460898;50,815499;C06;Erzgebirge;3;gering besiedelt
50;54;14;5;24;5111;;Kirchberg;;;;;;;;;;;;
60;64;14;5;24;5111;40;Crinitzberg;18,81; 1 954;971;983;104;8147;12,528415;50,565361;C06;Erzgebirge;3;gering besiedelt
60;64;14;5;24;5111;100;Hartmannsdorf b. Kirchberg;27,17; 1 348;646;702;50;8107;12,547335;50,595343;C06;Erzgebirge;3;gering besiedelt
60;64;14;5;24;5111;110;Hirschfeld;18,98; 1 201;604;597;63;8144;12,459731;50,625377;C06;Erzgebirge;3;gering besiedelt
60;63;14;5;24;5111;130;Kirchberg, Stadt;39,57; 8 395; 4 028; 4 367;212;8107;12,525992;50,62301;C06;Erzgebirge;3;gering besiedelt
50;54;14;5;24;5114;;Limbach-Oberfrohna;;;;;;;;;;;;
60;63;14;5;24;5114;180;Limbach-Oberfrohna, Stadt;50,21; 24 113; 11 701; 12 412;480;9212;12,767069;50,858593;C07;Sächsisches Burgen- und Heideland;2;mittlere Besiedlungsdichte
60;64;14;5;24;5114;220;Niederfrohna;10,11; 2 232; 1 129; 1 103;221;9243;12,720221;50,897953;C07;Sächsisches Burgen- und Heideland;2;mittlere Besiedlungsdichte
50;54;14;5;24;5118;;Meerane;;;;;;;;;;;;
60;63;14;5;24;5118;190;Meerane, Stadt;19,81; 14 659; 7 028; 7 631;740;8393;12,463982;50,849217;C07;Sächsisches Burgen- und Heideland;2;mittlere Besiedlungsdichte
60;64;14;5;24;5118;270;Schönberg;15,43;924;467;457;60;8393;12,491538;50,8672;C07;Sächsisches Burgen- und Heideland;3;gering besiedelt
50;54;14;5;24;5128;;Rund um den Auersberg;;;;;;;;;;;;
60;64;14;5;24;5128;10;Bernsdorf;14,82; 2 224; 1 116; 1 108;150;9337;12,663915;50,768683;C06;Erzgebirge;2;mittlere Besiedlungsdichte
60;63;14;5;24;5128;160;Lichtenstein/Sa., Stadt;15,47; 11 584; 5 557; 6 027;749;9350;12,630844;50,756298;C06;Erzgebirge;2;mittlere Besiedlungsdichte
60;64;14;5;24;5128;280;St. Egidien;21,26; 3 273; 1 600; 1 673;154;9356;12,620489;50,7854;C06;Erzgebirge;2;mittlere Besiedlungsdichte
50;54;14;5;24;5135;;Waldenburg;;;;;;;;;;;;
60;64;14;5;24;5135;240;Oberwiera;14,33; 1 034;510;524;72;8396;12,536763;50,892077;C07;Sächsisches Burgen- und Heideland;3;gering besiedelt
60;64;14;5;24;5135;260;Remse;14,79; 1 659;822;837;112;8373;12,567813;50,854562;C07;Sächsisches Burgen- und Heideland;3;gering besiedelt
60;63;14;5;24;5135;290;Waldenburg, Stadt;25,06; 4 060; 2 001; 2 059;162;8396;12,602857;50,874527;C07;Sächsisches Burgen- und Heideland;3;gering besiedelt
20;;14;6;;;;früher: Direktionsbezirk Dresden;;;;;;;;;;;;
40;41;14;6;12;;;Dresden, Stadt;;;;;;;;;;;;
50;50;14;6;12;0;;Dresden, Stadt;;;;;;;;;;;;
60;61;14;6;12;0;0;Dresden, Stadt;328,48; 547 172; 272 398; 274 774; 1 666;1067;13,736883;51,051697;C00;Stadt Dresden;1;dicht besiedelt
40;44;14;6;25;;;Bautzen;;;;;;;;;;;;
50;50;14;6;25;10;;Arnsdorf;;;;;;;;;;;;
60;64;14;6;25;10;10;Arnsdorf;35,87; 4 829; 2 508; 2 321;135;1477;13,992798;51,097715;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;20;;Bautzen, Stadt;;;;;;;;;;;;
60;63;14;6;25;20;20;Bautzen, Stadt;66,69; 39 963; 19 425; 20 538;599;2625;14,427688;51,180868;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;25;30;;Bernsdorf, Stadt;;;;;;;;;;;;
60;63;14;6;25;30;30;Bernsdorf, Stadt;59,78; 6 533; 3 211; 3 322;109;2994;14,0695;51,376325;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;25;60;;Burkau;;;;;;;;;;;;
60;64;14;6;25;60;60;Burkau;31,9; 2 620; 1 343; 1 277;82;1906;14,17238;51,175556;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;90;;Cunewalde;;;;;;;;;;;;
60;64;14;6;25;90;90;Cunewalde;26,65; 4 696; 2 299; 2 397;176;2733;14,518265;51,100694;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;25;100;;Demitz-Thumitz;;;;;;;;;;;;
60;64;14;6;25;100;100;Demitz-Thumitz;21,09; 2 705; 1 345; 1 360;128;1877;14,247616;51,144952;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;110;;Doberschau-Gaußig;;;;;;;;;;;;
60;64;14;6;25;110;110;Doberschau-Gaußig;40,48; 4 200; 2 134; 2 066;104;2692;14,369178;51,147745;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;120;;Elsterheide;;;;;;;;;;;;
60;64;14;6;25;120;120;Elsterheide;127,52; 3 508; 1 749; 1 759;28;2979;14,228082;51,466289;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;130;;Elstra, Stadt;;;;;;;;;;;;
60;63;14;6;25;130;130;Elstra, Stadt;32,63; 2 807; 1 410; 1 397;86;1920;14,133453;51,222129;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;150;;Göda;;;;;;;;;;;;
60;64;14;6;25;150;150;Göda;43,27; 3 097; 1 555; 1 542;72;2633;14,319852;51,179523;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;160;;Großdubrau;;;;;;;;;;;;
60;64;14;6;25;160;160;Großdubrau;54,22; 4 241; 2 132; 2 109;78;2694;14,462673;51,255607;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;220;;Haselbachtal;;;;;;;;;;;;
60;64;14;6;25;220;220;Haselbachtal;37,5; 4 079; 2 063; 2 016;109;1920;14,036864;51,239059;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;230;;Hochkirch;;;;;;;;;;;;
60;64;14;6;25;230;230;Hochkirch;41,75; 2 296; 1 163; 1 133;55;2627;14,569045;51,148873;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;240;;Hoyerswerda, Stadt;;;;;;;;;;;;
60;63;14;6;25;240;240;Hoyerswerda, Stadt;95,53; 33 552; 16 132; 17 420;351;2977;14,244028;51,438944;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;25;280;;Königswartha;;;;;;;;;;;;
60;64;14;6;25;280;280;Königswartha;47,17; 3 483; 1 741; 1 742;74;2699;14,329125;51,310358;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;290;;Kubschütz;;;;;;;;;;;;
60;64;14;6;25;290;290;Kubschütz;43,64; 2 582; 1 321; 1 261;59;2627;14,505323;51,169556;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;310;;Lauta, Stadt;;;;;;;;;;;;
60;63;14;6;25;310;310;Lauta, Stadt;42,13; 8 504; 4 156; 4 348;202;2991;14,097899;51,461489;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;25;330;;Lohsa;;;;;;;;;;;;
60;64;14;6;25;330;330;Lohsa;134,53; 5 324; 2 631; 2 693;40;2999;14,403568;51,38387;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;340;;Malschwitz;;;;;;;;;;;;
60;64;14;6;25;340;340;Malschwitz;93,27; 4 766; 2 408; 2 358;51;2694;14,520035;51,237793;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;25;380;;Neukirch/Lausitz;;;;;;;;;;;;
60;64;14;6;25;380;380;Neukirch/Lausitz;21,3; 5 011; 2 493; 2 518;235;1904;14,298664;51,099337;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;25;420;;Oßling;;;;;;;;;;;;
60;64;14;6;25;420;420;Oßling;43,71; 2 270; 1 183; 1 087;52;1920;14,165935;51,359922;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;430;;Ottendorf-Okrilla;;;;;;;;;;;;
60;64;14;6;25;430;430;Ottendorf-Okrilla;25,93; 9 971; 5 010; 4 961;385;1458;13,831724;51,187617;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;25;480;;Radeberg, Stadt;;;;;;;;;;;;
60;63;14;6;25;480;480;Radeberg, Stadt;29,83; 18 491; 9 109; 9 382;620;1454;13,921969;51,116404;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;25;490;;Radibor;;;;;;;;;;;;
60;64;14;6;25;490;490;Radibor;61,99; 3 137; 1 579; 1 558;51;2627;14,397601;51,244745;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;525;;Schirgiswalde-Kirschau, Stadt;;;;;;;;;;;;
60;63;14;6;25;525;525;Schirgiswalde-Kirschau, Stadt;24,34; 6 331; 3 175; 3 156;260;2681;14,428566;51,092621;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;25;530;;Schmölln-Putzkau;;;;;;;;;;;;
60;64;14;6;25;530;530;Schmölln-Putzkau;32,93; 3 031; 1 500; 1 531;92;1877;14,234279;51,122415;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;550;;Schwepnitz;;;;;;;;;;;;
60;64;14;6;25;550;550;Schwepnitz;56,03; 2 547; 1 301; 1 246;45;1936;13,956211;51,330628;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;560;;Sohland a. d. Spree;;;;;;;;;;;;
60;64;14;6;25;560;560;Sohland a. d. Spree;37,3; 6 798; 3 386; 3 412;182;2689;14,427111;51,04397;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;570;;Spreetal;;;;;;;;;;;;
60;64;14;6;25;570;570;Spreetal;108,86; 1 893;947;946;17;2979;14,371558;51,491032;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;590;;Steinigtwolmsdorf;;;;;;;;;;;;
60;64;14;6;25;590;590;Steinigtwolmsdorf;18,03; 2 925; 1 488; 1 437;162;1904;14,346859;51,063242;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;25;600;;Wachau;;;;;;;;;;;;
60;64;14;6;25;600;600;Wachau;38,11; 4 309; 2 207; 2 102;113;1454;13,904681;51,160116;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;610;;Weißenberg, Stadt;;;;;;;;;;;;
60;63;14;6;25;610;610;Weißenberg, Stadt;50,96; 3 153; 1 626; 1 527;62;2627;14,659365;51,19694;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;25;630;;Wilthen, Stadt;;;;;;;;;;;;
60;63;14;6;25;630;630;Wilthen, Stadt;17,04; 5 032; 2 415; 2 617;295;2681;14,395526;51,097684;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;25;640;;Wittichenau, Stadt;;;;;;;;;;;;
60;63;14;6;25;640;640;Wittichenau, Stadt;61,02; 5 770; 2 811; 2 959;95;2997;14,243586;51,385325;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;54;14;6;25;5207;;Bischofswerda;;;;;;;;;;;;
60;63;14;6;25;5207;40;Bischofswerda, Stadt;46,21; 11 169; 5 341; 5 828;242;1877;14,179644;51,127691;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
60;64;14;6;25;5207;510;Rammenau;10,76; 1 372;684;688;128;1877;14,135515;51,15399;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;54;14;6;25;5211;;Großharthau;;;;;;;;;;;;
60;64;14;6;25;5211;140;Frankenthal;9,43;947;476;471;100;1909;14,106568;51,131628;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;25;5211;170;Großharthau;37,28; 2 720; 1 352; 1 368;73;1909;14,106481;51,108859;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;54;14;6;25;5212;;Großpostwitz/O.L.;;;;;;;;;;;;
60;64;14;6;25;5212;190;Großpostwitz/O.L.;16,47; 2 741; 1 352; 1 389;166;2692;14,440359;51,119209;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
60;64;14;6;25;5212;390;Obergurig;9,81; 2 081; 1 043; 1 038;212;2692;14,405921;51,1308;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;54;14;6;25;5213;;Großröhrsdorf;;;;;;;;;;;;
60;64;14;6;25;5213;50;Bretnig-Hauswalde;14,41; 2 923; 1 443; 1 480;203;1900;14,061007;51,148277;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
60;63;14;6;25;5213;200;Großröhrsdorf, Stadt;26,54; 6 614; 3 221; 3 393;249;1900;14,024289;51,143211;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;54;14;6;25;5216;;Kamenz-Schönteichen;;;;;;;;;;;;
60;63;14;6;25;5216;250;Kamenz, Stadt;53,25; 15 153; 7 448; 7 705;285;1917;14,098251;51,270734;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
60;64;14;6;25;5216;540;Schönteichen;45,05; 2 106; 1 081; 1 025;47;1920;14,038655;51,280547;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;54;14;6;25;5218;;Königsbrück;;;;;;;;;;;;
60;63;14;6;25;5218;270;Königsbrück, Stadt;78,48; 4 416; 2 184; 2 232;56;1936;13,904688;51,264594;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;25;5218;300;Laußnitz;63,81; 1 862;949;913;29;1936;13,877614;51,248941;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;25;5218;370;Neukirch;39,47; 1 636;820;816;41;1936;13,97842;51,282819;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;54;14;6;25;5223;;Neschwitz;;;;;;;;;;;;
60;64;14;6;25;5223;360;Neschwitz;46,01; 2 467; 1 240; 1 227;54;2699;14,329203;51,270679;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;25;5223;460;Puschwitz;11,79;816;403;413;69;2699;14,291743;51,250033;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;54;14;6;25;5231;;Pulsnitz;;;;;;;;;;;;
60;64;14;6;25;5231;180;Großnaundorf;14,99;978;482;496;65;1936;13,9418;51,204424;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;25;5231;320;Lichtenberg;14,72; 1 608;811;797;109;1896;13,96816;51,17647;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;25;5231;410;Ohorn;11,99; 2 426; 1 219; 1 207;202;1896;14,049991;51,175275;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;63;14;6;25;5231;450;Pulsnitz, Stadt;26,75; 7 515; 3 676; 3 839;281;1896;14,014744;51,182285;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
60;64;14;6;25;5231;580;Steina;12,51; 1 634;825;809;131;1920;14,039214;51,20947;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;56;14;6;25;5501;;Am Klosterwasser;;;;;;;;;;;;
60;64;14;6;25;5501;80;Crostwitz;13,33; 1 014;498;516;76;1920;14,241766;51,238273;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;25;5501;350;Nebelschütz;22,93; 1 167;599;568;51;1920;14,158044;51,263233;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;25;5501;440;Panschwitz-Kuckau;23,35; 2 109; 1 005; 1 104;90;1920;14,197599;51,234217;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;25;5501;470;Räckelwitz;11,51; 1 088;544;544;95;1920;14,223127;51,256263;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;25;5501;500;Ralbitz-Rosenthal;31,74; 1 675;905;770;53;1920;14,248395;51,301103;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
40;44;14;6;26;;;Görlitz;;;;;;;;;;;;
50;50;14;6;26;60;;Boxberg/O.L.;;;;;;;;;;;;
60;64;14;6;26;60;60;Boxberg/O.L.;217,68; 4 533; 2 250; 2 283;21;2943;14,575506;51,404654;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;26;85;;Ebersbach-Neugersdorf, Stadt;;;;;;;;;;;;
60;63;14;6;26;85;85;Ebersbach-Neugersdorf, Stadt;20,45; 12 265; 5 948; 6 317;600;2730;14,582746;51,009334;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;26;110;;Görlitz, Stadt;;;;;;;;;;;;
60;63;14;6;26;110;110;Görlitz, Stadt;67,52; 55 904; 26 915; 28 989;828;2826;14,988035;51,155287;C03;Oberlausitz/Niederschlesien;1;dicht besiedelt
50;50;14;6;26;180;;Herrnhut, Stadt;;;;;;;;;;;;
60;63;14;6;26;180;180;Herrnhut, Stadt;74,12; 6 033; 2 978; 3 055;81;2747;14,74397;51,015492;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;26;245;;Kottmar;;;;;;;;;;;;
60;64;14;6;26;245;245;Kottmar;47,34; 7 439; 3 668; 3 771;157;2739;14,667015;50,979222;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;26;250;;Krauschwitz;;;;;;;;;;;;
60;64;14;6;26;250;250;Krauschwitz;106,83; 3 509; 1 734; 1 775;33;2957;14,718151;51,516045;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;26;280;;Leutersdorf;;;;;;;;;;;;
60;64;14;6;26;280;280;Leutersdorf;17,08; 3 564; 1 762; 1 802;209;2794;14,651481;50,959429;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;26;300;;Markersdorf;;;;;;;;;;;;
60;64;14;6;26;300;300;Markersdorf;62,54; 4 009; 2 075; 1 934;64;2829;14,879203;51,135912;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;26;310;;Mittelherwigsdorf;;;;;;;;;;;;
60;64;14;6;26;310;310;Mittelherwigsdorf;36,45; 3 628; 1 853; 1 775;100;2763;14,764425;50,917489;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;50;14;6;26;370;;Niesky, Stadt;;;;;;;;;;;;
60;63;14;6;26;370;370;Niesky, Stadt;53,81; 9 543; 4 681; 4 862;177;2906;14,823061;51,293789;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;26;390;;Oderwitz;;;;;;;;;;;;
60;64;14;6;26;390;390;Oderwitz;35,91; 5 196; 2 525; 2 671;145;2791;14,731983;50,949642;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;26;420;;Ostritz, Stadt;;;;;;;;;;;;
60;63;14;6;26;420;420;Ostritz, Stadt;23,48; 2 365; 1 160; 1 205;101;2899;14,93139;51,014115;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;26;530;;Seifhennersdorf, Stadt;;;;;;;;;;;;
60;63;14;6;26;530;530;Seifhennersdorf, Stadt;19,12; 3 747; 1 837; 1 910;196;2782;14,618954;50,933623;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;50;14;6;26;610;;Zittau, Stadt;;;;;;;;;;;;
60;63;14;6;26;610;610;Zittau, Stadt;66,75; 25 723; 12 564; 13 159;385;2763;14,806367;50,896384;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;54;14;6;26;5203;;Bad Muskau;;;;;;;;;;;;
60;63;14;6;26;5203;10;Bad Muskau, Stadt;15,38; 3 612; 1 748; 1 864;235;2953;14,721746;51,545194;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
60;64;14;6;26;5203;100;Gablenz;14,74; 1 607;805;802;109;2953;14,665674;51,535197;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;54;14;6;26;5206;;Bernstadt / Schönau-Berzdorf;;;;;;;;;;;;
60;63;14;6;26;5206;30;Bernstadt a. d. Eigen, Stadt;52; 3 390; 1 688; 1 702;65;2748;14,826935;51,047102;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;26;5206;500;Schönau-Berzdorf a. d. Eigen;27,82; 1 464;738;726;53;2899;14,891813;51,064801;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;54;14;6;26;5214;;Großschönau-Hainewalde;;;;;;;;;;;;
60;64;14;6;26;5214;140;Großschönau;23,82; 5 525; 2 662; 2 863;232;2779;14,660908;50,896216;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
60;64;14;6;26;5214;170;Hainewalde;12,96; 1 522;744;778;117;2779;14,701736;50,907406;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;54;14;6;26;5220;;Löbau;;;;;;;;;;;;
60;64;14;6;26;5220;150;Großschweidnitz;7,47; 1 318;692;626;176;2708;14,647805;51,074063;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;26;5220;270;Lawalde;14,55; 1 887;918;969;130;2708;14,602287;51,07744;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;63;14;6;26;5220;290;Löbau, Stadt;78,9; 15 003; 7 274; 7 729;190;2708;14,664402;51,096514;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
60;64;14;6;26;5220;470;Rosenbach;23,56; 1 603;814;789;68;2708;14,731271;51,078093;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;54;14;6;26;5224;;Neusalza-Spremberg;;;;;;;;;;;;
60;64;14;6;26;5224;70;Dürrhennersdorf;10,71;999;509;490;93;2708;14,607337;51,051327;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;63;14;6;26;5224;350;Neusalza-Spremberg, Stadt;22,91; 3 405; 1 673; 1 732;149;2742;14,531654;51,037369;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
60;64;14;6;26;5224;510;Schönbach;9,1; 1 124;570;554;124;2708;14,572336;51,060729;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;54;14;6;26;5227;;Olbersdorf;;;;;;;;;;;;
60;64;14;6;26;5227;50;Bertsdorf-Hörnitz;18; 2 126; 1 070; 1 056;118;2763;14,722028;50,880546;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;26;5227;210;Jonsdorf, Kurort;9,03; 1 574;750;824;174;2796;14,698092;50,854179;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;26;5227;400;Olbersdorf;15,16; 4 945; 2 384; 2 561;326;2785;14,764046;50,869745;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
60;64;14;6;26;5227;430;Oybin;18,28; 1 393;679;714;76;2797;14,741702;50,841219;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;54;14;6;26;5228;;Oppach-Beiersdorf;;;;;;;;;;;;
60;64;14;6;26;5228;20;Beiersdorf;6,45; 1 144;575;569;177;2736;14,541944;51,075898;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;26;5228;410;Oppach;7,99; 2 387; 1 148; 1 239;299;2736;14,501498;51,059244;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;54;14;6;26;5232;;Reichenbach/O.L.;;;;;;;;;;;;
60;64;14;6;26;5232;240;Königshain;19,58; 1 167;587;580;60;2829;14,874801;51,181414;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;63;14;6;26;5232;450;Reichenbach/O.L., Stadt;62,64; 5 047; 2 499; 2 548;81;2894;14,799946;51,141076;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;26;5232;570;Vierkirchen;35,41; 1 711;863;848;48;2894;14,744264;51,18885;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;54;14;6;26;5233;;Rietschen;;;;;;;;;;;;
60;64;14;6;26;5233;260;Kreba-Neudorf;31,65;865;438;427;27;2906;14,684646;51,347784;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;26;5233;460;Rietschen;73,19; 2 568; 1 237; 1 331;35;2956;14,785711;51,395819;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;54;14;6;26;5235;;Rothenburg/O.L.;;;;;;;;;;;;
60;64;14;6;26;5235;160;Hähnichen;49,77; 1 255;651;604;25;2923;14,863051;51,364625;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;63;14;6;26;5235;480;Rothenburg/O.L., Stadt;72,4; 4 673; 2 326; 2 347;65;2929;14,966788;51,33588;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;54;14;6;26;5237;;Schleife;;;;;;;;;;;;
60;64;14;6;26;5237;120;Groß Düben;15,08; 1 074;554;520;71;2959;14,567785;51,566559;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;26;5237;490;Schleife;42; 2 556; 1 244; 1 312;61;2959;14,539279;51,544149;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;64;14;6;26;5237;560;Trebendorf;32,05;925;452;473;29;2959;14,56065;51,52671;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
50;54;14;6;26;5242;;Weißwasser/O.L.;;;;;;;;;;;;
60;64;14;6;26;5242;590;Weißkeißel;50,68; 1 346;704;642;27;2957;14,718297;51,494719;C03;Oberlausitz/Niederschlesien;3;gering besiedelt
60;63;14;6;26;5242;600;Weißwasser/O.L., Stadt;63,42; 16 660; 7 962; 8 698;263;2943;14,643284;51,50662;C03;Oberlausitz/Niederschlesien;2;mittlere Besiedlungsdichte
50;56;14;6;26;5502;;Diehsa;;;;;;;;;;;;
