Satz-art;Text-kenn-zeichen;Land;RB;Kreis;VB;Gem;Gemeindename;plz;Längengrad;Breitengrad;reiseziel;Besiedlungsgrad
60;64;01;0;53;5373;049;Hamfelde;22929;10,44893;53,597194;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5373;052;Havekost;21493;10,473088;53,539918;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5373;059;Kankelau;21514;10,56832;53,549311;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5373;060;Kasseburg;22929;10,415399;53,567213;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5373;070;Köthel;22929;10,510002;53,606936;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5373;071;Kollow;23911;10,458784;53,463155;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5373;076;Kuddewörde;22958;10,401901;53,587291;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5373;089;Möhnsen;21493;10,469197;53,559974;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5373;091;Mühlenrade;21493;10,48775;53,595838;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5373;106;Sahms;21493;10,532723;53,525807;übrig. Schleswig-Holstein;gering besiedelt
50;51;01;0;53;5391;;Sandesneben-Nusse;;;;;
60;64;01;0;53;5391;025;Duvensee;23898;10,568351;53,693029;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;038;Grinau;23847;10,549505;53,775447;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;039;Groß Boden;23847;10,452871;53,752722;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;044;Groß Schenkenberg;23860;10,56488;53,793492;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;068;Klinkrade;23898;10,55033;53,716092;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;069;Koberg;23881;10,52596;53,639594;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;077;Kühsen;23898;10,615824;53,682661;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;079;Labenz;23898;10,524596;53,708352;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;081;Lankau;23881;10,665636;53,667879;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;085;Linau;22959;10,46755;53,643933;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;086;Lüchow;23898;10,529518;53,690744;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;096;Nusse;23896;10,575979;53,65908;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;097;Panten;23896;10,61977;53,664571;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;099;Poggensee;23896;10,579484;53,640102;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;101;Ritzerau;23896;10,567545;53,663003;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;108;Sandesneben;23898;10,496793;53,68797;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;109;Schiphorst;23847;10,461627;53,708361;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;112;Schönberg;22929;10,433054;53,677154;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;114;Schürensöhlen;23847;10,47204;53,763455;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;118;Siebenbäumen;23847;10,525162;53,749557;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;121;Sirksfelde;23898;10,509773;53,66533;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;122;Steinhorst;23847;10,48343;53,719989;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;124;Stubben;23847;10,43068;53,732928;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;127;Walksfelde;23896;10,575101;53,631901;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;53;5391;130;Wentorf (Amt Sandesneben);23898;10,474911;53,67663;übrig. Schleswig-Holstein;gering besiedelt
50;50;01;0;53;9105;;Sachsenwald (Forstgutsbez.);;;;;
60;66;01;0;53;9105;105;Sachsenwald (Forstgutsbez.);;10,373262;53,530995;übrig. Schleswig-Holstein;gering besiedelt
40;43;01;0;54;;;Nordfriesland;;;;;
50;50;01;0;54;0033;;Friedrichstadt;;;;;
60;63;01;0;54;0033;033;Friedrichstadt;25840;9,087943;54,37346;übrig. Schleswig-Holstein;gering besiedelt
50;50;01;0;54;0056;;Husum;;;;;
60;63;01;0;54;0056;056;Husum;25813;9,057178;54,477143;Nordsee;mittlere Besiedlungsdichte
50;50;01;0;54;0108;;Reußenköge;;;;;
60;64;01;0;54;0108;108;Reußenköge;25821;8,883096;54,620428;Nordsee;gering besiedelt
50;50;01;0;54;0138;;Tönning;;;;;
60;63;01;0;54;0138;138;Tönning;25832;8,941868;54,31662;Nordsee;gering besiedelt
50;50;01;0;54;0168;;Sylt;;;;;
60;64;01;0;54;0168;168;Sylt;25980;8,30875;54,90786;Nordsee;mittlere Besiedlungsdichte
50;51;01;0;54;5417;;Eiderstedt;;;;;
60;64;01;0;54;5417;035;Garding;25836;8,78356;54,317383;Nordsee;gering besiedelt
60;63;01;0;54;5417;036;Garding;25836;8,778217;54,327962;Nordsee;gering besiedelt
60;64;01;0;54;5417;040;Grothusenkoog;25836;8,759033;54,302739;Nordsee;gering besiedelt
60;64;01;0;54;5417;063;Katharinenheerd;25836;8,828074;54,335199;Nordsee;gering besiedelt
60;64;01;0;54;5417;072;Kotzenbüll;25832;8,907487;54,333778;Nordsee;gering besiedelt
60;64;01;0;54;5417;090;Norderfriedrichskoog;25870;8,893583;54,400271;Nordsee;gering besiedelt
60;64;01;0;54;5417;095;Oldenswort;25870;8,942989;54,372281;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5417;100;Osterhever;25836;8,765219;54,385302;Nordsee;gering besiedelt
60;64;01;0;54;5417;104;Poppenbüll;25836;8,761168;54,361585;Nordsee;gering besiedelt
60;64;01;0;54;5417;113;Sankt Peter-Ording;25826;8,640495;54,302281;Nordsee;gering besiedelt
60;64;01;0;54;5417;134;Tating;25881;8,708512;54,325497;Nordsee;gering besiedelt
60;64;01;0;54;5417;135;Tetenbüll;25882;8,828234;54,352013;Nordsee;gering besiedelt
60;64;01;0;54;5417;140;Tümlauer Koog;25881;8,689757;54,348337;Nordsee;gering besiedelt
60;64;01;0;54;5417;145;Vollerwiek;25836;8,794694;54,290681;Nordsee;gering besiedelt
60;64;01;0;54;5417;148;Welt;25836;8,79406;54,302402;Nordsee;gering besiedelt
60;64;01;0;54;5417;150;Westerhever;25881;8,67563;54,382315;Nordsee;gering besiedelt
50;51;01;0;54;5439;;Landschaft Sylt;;;;;
60;64;01;0;54;5439;046;Hörnum (Sylt);25997;8,287218;54,756098;Nordsee;gering besiedelt
60;64;01;0;54;5439;061;Kampen (Sylt);25938;8,342294;54,955508;Nordsee;gering besiedelt
60;64;01;0;54;5439;078;List auf Sylt;25992;8,436183;55,020026;Nordsee;gering besiedelt
60;64;01;0;54;5439;149;Wenningstedt-Braderup (Sylt);25996;8,319785;54,931063;Nordsee;mittlere Besiedlungsdichte
50;51;01;0;54;5453;;Viöl;;;;;
60;64;01;0;54;5453;003;Ahrenviöl;25885;9,206895;54,531254;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5453;004;Ahrenviölfeld;25832;9,274084;54,534607;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5453;011;Behrendorf;25850;9,22759;54,562059;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5453;013;Bondelum;25850;9,26682;54,556555;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5453;041;Haselund;25855;9,182961;54,591683;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5453;057;Immenstedt;25885;9,162503;54,541449;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5453;079;Löwenstedt;25864;9,174887;54,621612;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5453;092;Norstedt;25884;9,129313;54,588429;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5453;101;Oster-Ohrstedt;25885;9,227445;54,514539;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5453;118;Schwesing;25813;9,134622;54,493899;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5453;123;Sollwitt;25884;9,228482;54,594606;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5453;144;Viöl;25884;9,180557;54,568875;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5453;152;Wester-Ohrstedt;25885;9,190063;54,507226;übrig. Schleswig-Holstein;gering besiedelt
50;51;01;0;54;5459;;Pellworm;;;;;
60;64;01;0;54;5459;039;Gröde;25869;8,717443;54,631686;Nordsee;gering besiedelt
60;64;01;0;54;5459;050;Hallig Hooge;25859;8,550938;54,566389;Nordsee;gering besiedelt
60;64;01;0;54;5459;074;Langeneß;25938;8,594129;54,637917;Nordsee;gering besiedelt
60;64;01;0;54;5459;103;Pellworm;25923;8,686238;54,518632;Nordsee;gering besiedelt
50;51;01;0;54;5488;;Föhr-Amrum;;;;;
60;64;01;0;54;5488;005;Alkersum;25938;8,511244;54,708245;Nordsee;gering besiedelt
60;64;01;0;54;5488;015;Borgsum;25938;8,460009;54,699989;Nordsee;gering besiedelt
60;64;01;0;54;5488;025;Dunsum;25938;8,414572;54,730715;Nordsee;gering besiedelt
60;64;01;0;54;5488;083;Midlum;25938;8,518625;54,714878;Nordsee;gering besiedelt
60;64;01;0;54;5488;085;Nebel;25946;8,353658;54,650612;Nordsee;gering besiedelt
60;64;01;0;54;5488;087;Nieblum;25938;8,489439;54,691947;Nordsee;gering besiedelt
60;64;01;0;54;5488;089;Norddorf auf Amrum;25946;8,332935;54,679638;Nordsee;gering besiedelt
60;64;01;0;54;5488;094;Oevenum;25938;8,530541;54,710109;Nordsee;gering besiedelt
60;64;01;0;54;5488;098;Oldsum;25938;8,447735;54,732075;Nordsee;gering besiedelt
60;64;01;0;54;5488;129;Süderende;25938;8,439339;54,725601;Nordsee;gering besiedelt
60;64;01;0;54;5488;143;Utersum;25938;8,407243;54,714455;Nordsee;gering besiedelt
60;64;01;0;54;5488;158;Witsum;25938;8,44106;54,698516;Nordsee;gering besiedelt
60;64;01;0;54;5488;160;Wittdün auf Amrum;25946;8,392971;54,626534;Nordsee;gering besiedelt
60;64;01;0;54;5488;163;Wrixum;25938;8,549002;54,699012;Nordsee;mittlere Besiedlungsdichte
60;63;01;0;54;5488;164;Wyk auf Föhr;25938;8,567212;54,691093;Nordsee;mittlere Besiedlungsdichte
50;51;01;0;54;5489;;Südtondern;;;;;
60;64;01;0;54;5489;001;Achtrup;25917;9,028319;54,788981;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;009;Aventoft;25927;8,822142;54,901249;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;016;Bosbüll;25899;8,860437;54,822786;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;017;Braderup;25923;8,890308;54,835624;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;018;Bramstedtlund;25926;9,08724;54,840025;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;022;Dagebüll;25899;8,706381;54,730209;Nordsee;gering besiedelt
60;64;01;0;54;5489;027;Ellhöft;25923;8,957598;54,888824;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;034;Friedrich-Wilhelm-Lübke-Koog;25924;8,631939;54,862372;Nordsee;gering besiedelt
60;64;01;0;54;5489;048;Holm;25923;8,860525;54,831367;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;055;Humptrup;25923;8,864538;54,863199;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;062;Karlum;25926;8,975269;54,828646;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;065;Klanxbüll;25924;8,679546;54,864348;Nordsee;gering besiedelt
60;64;01;0;54;5489;068;Klixbüll;25899;8,882448;54,805242;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;073;Ladelund;25926;9,025311;54,84075;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;076;Leck;25917;8,974572;54,771914;übrig. Schleswig-Holstein;mittlere Besiedlungsdichte
60;64;01;0;54;5489;077;Lexgaard;25923;8,943493;54,832022;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;086;Neukirchen;25927;8,73388;54,868905;übrig. Schleswig-Holstein;gering besiedelt
60;63;01;0;54;5489;088;Niebüll;25899;8,829499;54,788141;übrig. Schleswig-Holstein;mittlere Besiedlungsdichte
60;64;01;0;54;5489;109;Risum-Lindholm;25860;8,875515;54,761513;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;110;Rodenäs;25924;8,70031;54,888387;Nordsee;gering besiedelt
60;64;01;0;54;5489;124;Sprakebüll;25917;9,077168;54,775904;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;125;Stadum;25917;9,050473;54,736011;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;126;Stedesand;25920;8,925525;54,738139;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;131;Süderlügum;25923;8,907944;54,872427;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;136;Tinningstedt;25917;8,929787;54,811247;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;142;Uphusum;25923;8,849901;54,841901;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;154;Westre;25926;8,987549;54,856605;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5489;165;Galmsbüll;25899;8,732055;54,775694;Nordsee;gering besiedelt
60;64;01;0;54;5489;166;Emmelsbüll-Horsbüll;25821;8,692601;54,811403;Nordsee;gering besiedelt
60;64;01;0;54;5489;167;Enge-Sande;25917;8,98049;54,726675;übrig. Schleswig-Holstein;gering besiedelt
50;51;01;0;54;5492;;Nordsee-Treene;;;;;
60;64;01;0;54;5492;007;Arlewatt;25860;9,083426;54,539223;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;023;Drage;25881;9,160731;54,354509;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;026;Elisabeth-Sophien-Koog;25845;8,879592;54,510068;Nordsee;gering besiedelt
60;64;01;0;54;5492;032;Fresendelf;25876;9,248765;54,39338;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;042;Hattstedt;25856;9,02454;54,528049;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;043;Hattstedtermarsch;25856;8,964562;54,554793;Nordsee;gering besiedelt
60;64;01;0;54;5492;052;Horstedt;25849;9,069038;54,525582;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;054;Hude;25876;9,215821;54,387212;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;070;Koldenbüttel;25840;9,065906;54,384849;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;084;Mildstedt;25866;9,094038;54,463492;übrig. Schleswig-Holstein;mittlere Besiedlungsdichte
60;64;01;0;54;5492;091;Nordstrand;25845;8,860249;54,484823;Nordsee;gering besiedelt
60;64;01;0;54;5492;096;Oldersbek;25873;9,166728;54,446436;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;097;Olderup;25860;9,112117;54,538167;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;099;Ostenfeld (Husum);25872;9,230675;54,462866;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;105;Ramstedt;25876;9,167101;54,399905;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;106;Rantrum;25873;9,129606;54,44052;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;116;Schwabstedt;25876;9,185238;54,395651;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;119;Seeth;25856;9,163079;54,365824;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;120;Simonsberg;25813;8,97196;54,436567;Nordsee;gering besiedelt
60;64;01;0;54;5492;130;Süderhöft;25876;9,2423;54,381912;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;132;Südermarsch;25813;9,08199;54,425929;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;141;Uelvesbüll;25889;8,935322;54,415443;Nordsee;gering besiedelt
60;64;01;0;54;5492;156;Winnert;25887;9,201381;54,433243;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;157;Wisch;25876;9,154149;54,408531;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;159;Wittbek;25872;9,204139;54,473433;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;161;Witzwort;25889;8,984464;54,399484;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5492;162;Wobbenbüll;25856;8,992516;54,530418;Nordsee;gering besiedelt
50;51;01;0;54;5494;;Mittleres Nordfriesland;;;;;
60;64;01;0;54;5494;002;Ahrenshöft;25853;9,068097;54,559394;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5494;006;Almdorf;25821;9,015622;54,581075;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5494;010;Bargum;25842;8,947267;54,704209;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5494;012;Bohmstedt;25853;9,043841;54,581229;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5494;014;Bordelum;25836;8,924922;54,635913;übrig. Schleswig-Holstein;gering besiedelt
60;63;01;0;54;5494;019;Bredstedt;25821;8,960958;54,620073;übrig. Schleswig-Holstein;mittlere Besiedlungsdichte
60;64;01;0;54;5494;020;Breklum;25821;8,982127;54,605121;übrig. Schleswig-Holstein;mittlere Besiedlungsdichte
60;64;01;0;54;5494;024;Drelsdorf;25853;9,041284;54,60599;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5494;037;Goldebek;25862;9,145818;54,678836;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5494;038;Goldelund;25862;9,107425;54,678411;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5494;045;Högel;25858;9,056667;54,643538;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5494;059;Joldelund;25862;9,139662;54,652937;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5494;071;Kolkerheide;25862;9,130775;54,620407;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5494;075;Langenhorn;25842;8,933726;54,681709;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5494;080;Lütjenholm;25842;9,021561;54,684136;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5494;093;Ockholm;25842;8,827553;54,665128;Nordsee;gering besiedelt
60;64;01;0;54;5494;121;Sönnebüll;25821;8,995888;54,63119;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;54;5494;128;Struckum;25821;8,994073;54,588682;übrig. Schleswig-Holstein;mittlere Besiedlungsdichte
60;64;01;0;54;5494;146;Vollstedt;25821;9,032722;54,623717;übrig. Schleswig-Holstein;gering besiedelt
40;43;01;0;55;;;Ostholstein;;;;;
50;50;01;0;55;0001;;Ahrensbök;;;;;
60;64;01;0;55;0001;001;Ahrensbök;23623;10,573059;54,011094;übrig. Schleswig-Holstein;gering besiedelt
50;50;01;0;55;0004;;Bad Schwartau;;;;;
60;63;01;0;55;0004;004;Bad Schwartau;23611;10,695909;53,920431;übrig. Schleswig-Holstein;dicht besiedelt
50;50;01;0;55;0007;;Bosau;;;;;
60;64;01;0;55;0007;007;Bosau;23701;10,429901;54,104439;Holsteinische Schweiz;gering besiedelt
50;50;01;0;55;0010;;Dahme;;;;;
60;64;01;0;55;0010;010;Dahme;23747;11,08163;54,223661;Ostsee;gering besiedelt
50;50;01;0;55;0012;;Eutin;;;;;
60;63;01;0;55;0012;012;Eutin;23701;10,614962;54,138933;Holsteinische Schweiz;mittlere Besiedlungsdichte
50;50;01;0;55;0016;;Grömitz;;;;;
60;64;01;0;55;0016;016;Grömitz;23730;10,961101;54,149249;Ostsee;gering besiedelt
50;50;01;0;55;0018;;Grube;;;;;
60;64;01;0;55;0018;018;Grube;23749;11,03599;54,23209;Ostsee;gering besiedelt
50;50;01;0;55;0021;;Heiligenhafen;;;;;
60;63;01;0;55;0021;021;Heiligenhafen;23774;10,974623;54,373048;Ostsee;mittlere Besiedlungsdichte
50;50;01;0;55;0025;;Kellenhusen (Ostsee);;;;;
60;64;01;0;55;0025;025;Kellenhusen (Ostsee);23746;11,060024;54,190749;Ostsee;gering besiedelt
50;50;01;0;55;0028;;Malente;;;;;
60;64;01;0;55;0028;028;Malente;23775;10,554871;54,171225;Holsteinische Schweiz;mittlere Besiedlungsdichte
50;50;01;0;55;0032;;Neustadt in Holstein;;;;;
60;63;01;0;55;0032;032;Neustadt in Holstein;23730;10,816351;54,10563;Ostsee;mittlere Besiedlungsdichte
50;50;01;0;55;0033;;Oldenburg in Holstein;;;;;
60;63;01;0;55;0033;033;Oldenburg in Holstein;23758;10,88815;54,293241;Ostsee;mittlere Besiedlungsdichte
50;50;01;0;55;0035;;Ratekau;;;;;
60;64;01;0;55;0035;035;Ratekau;23738;10,735075;53,947822;übrig. Schleswig-Holstein;mittlere Besiedlungsdichte
50;50;01;0;55;0040;;Stockelsdorf;;;;;
60;64;01;0;55;0040;040;Stockelsdorf;23617;10,649799;53,889315;übrig. Schleswig-Holstein;dicht besiedelt
50;50;01;0;55;0041;;Süsel;;;;;
60;64;01;0;55;0041;041;Süsel;23701;10,717998;54,076679;Holsteinische Schweiz;gering besiedelt
50;50;01;0;55;0042;;Timmendorfer Strand;;;;;
60;64;01;0;55;0042;042;Timmendorfer Strand;23669;10,770247;53,99638;Ostsee;mittlere Besiedlungsdichte
50;50;01;0;55;0044;;Scharbeutz;;;;;
60;64;01;0;55;0044;044;Scharbeutz;23744;10,750232;54,022793;Ostsee;mittlere Besiedlungsdichte
50;50;01;0;55;0046;;Fehmarn;;;;;
60;63;01;0;55;0046;046;Fehmarn;23769;11,197614;54,4387;Ostsee;gering besiedelt
50;51;01;0;55;5543;;Oldenburg-Land;;;;;
60;64;01;0;55;5543;014;Göhl;23758;10,941851;54,284726;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;55;5543;015;Gremersdorf;23714;10,927673;54,332831;Ostsee;gering besiedelt
60;64;01;0;55;5543;017;Großenbrode;23775;11,08427;54,369696;Ostsee;gering besiedelt
60;64;01;0;55;5543;022;Heringsdorf;23777;11,003697;54,300432;Ostsee;gering besiedelt
60;64;01;0;55;5543;031;Neukirchen;23779;11,015153;54,323811;Ostsee;gering besiedelt
60;64;01;0;55;5543;043;Wangels;23758;10,763598;54,271569;Ostsee;gering besiedelt
50;51;01;0;55;5546;;Lensahn;;;;;
60;64;01;0;55;5546;006;Beschendorf;23738;10,873043;54,182743;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;55;5546;011;Damlos;23738;10,907708;54,243016;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;55;5546;020;Harmsdorf;23738;10,828509;54,243787;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;55;5546;023;Kabelhorst;23738;10,921118;54,215844;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;55;5546;027;Lensahn;23738;10,883304;54,217545;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;55;5546;029;Manhagen;23738;10,913686;54,194999;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;55;5546;036;Riepsdorf;23738;10,969732;54,22536;übrig. Schleswig-Holstein;gering besiedelt
50;51;01;0;55;5591;;Ostholstein-Mitte;;;;;
60;64;01;0;55;5591;002;Altenkrempe;23730;10,825665;54,13298;übrig. Schleswig-Holstein;gering besiedelt
60;64;01;0;55;5591;024;Kasseedorf;23717;10,72002;54,164947;Holsteinische Schweiz;gering besiedelt
60;64;01;0;55;5591;037;Schashagen;23730;10,883528;54,134271;Ostsee;gering besiedelt
60;64;01;0;55;5591;038;Schönwalde am Bungsberg;23744;10,753453;54,187361;Holsteinische Schweiz;gering besiedelt
60;64;01;0;55;5591;039;Sierksdorf;23730;10,768366;54,066261;Ostsee;mittlere Besiedlungsdichte
40;43;01;0;56;;;Pinneberg;;;;;
50;50;01;0;56;0002;;Barmstedt;;;;;
60;63;01;0;56;0002;002;Barmstedt;25355;9,768595;53,790385;übrig. Schleswig-Holstein;mittlere Besiedlungsdichte
50;50;01;0;56;0005;;Bönningstedt;;;;;
