city_id;city;pop;pop_female;pop_male;year;state
14730040;        Belgern, Stadt;4868;2410;2458;2009;SN
14730045;        Belgern-Schildau, Stadt;-;-;-;2009;SN
14730050;        Cavertitz;2401;1217;1184;2009;SN
14730060;        Dahlen, Stadt;4772;2315;2457;2009;SN
14730070;        Delitzsch, Stadt;26532;13026;13506;2009;SN
14730080;        Doberschütz;4366;2240;2126;2009;SN
14730090;        Dommitzsch, Stadt;2770;1364;1406;2009;SN
14730100;        Dreiheide;2357;1183;1174;2009;SN
14730110;        Eilenburg, Stadt;16777;8194;8583;2009;SN
14730120;        Elsnig;1620;856;764;2009;SN
14730130;        Großtreben-Zwethau;1998;996;1002;2009;SN
14730140;        Jesewitz;3083;1537;1546;2009;SN
14730150;        Krostitz;3883;1965;1918;2009;SN
14730160;        Laußig;4189;2085;2104;2009;SN
14730170;        Liebschützberg;3298;1676;1622;2009;SN
14730180;        Löbnitz;2224;1092;1132;2009;SN
14730190;        Mockrehna;5367;2722;2645;2009;SN
14730200;        Mügeln, Stadt;4441;2162;2279;2009;SN
14730210;        Naundorf;2543;1295;1248;2009;SN
14730220;        Neukyhna;2410;1228;1182;2009;SN
14730230;        Oschatz, Stadt;15465;7538;7927;2009;SN
14730240;        Pflückuff;-;-;-;2009;SN
14730250;        Rackwitz;5088;2594;2494;2009;SN
14730260;        Schildau, Gneisenaustadt, Stadt;3554;1817;1737;2009;SN
14730270;        Schkeuditz, Stadt;17692;8872;8820;2009;SN
14730280;        Schönwölkau;2568;1284;1284;2009;SN
14730290;        Sornzig-Ablaß;2260;1144;1116;2009;SN
14730300;        Taucha, Stadt;14338;6850;7488;2009;SN
14730310;        Torgau, Stadt;19894;9837;10057;2009;SN
14730320;        Trossin;1391;689;702;2009;SN
14730330;        Wermsdorf;5613;2750;2863;2009;SN
14730340;        Wiedemar;2148;1095;1053;2009;SN
14730350;        Zinna;1529;741;788;2009;SN
14730360;        Zschepplin;3082;1526;1556;2009;SN
14730370;        Zwochau;1069;526;543;2009;SN
8115001;        Aidlingen;9046;4468;4578;2009;BW
8115002;        Altdorf;4542;2240;2302;2009;BW
8115003;        Böblingen, Stadt;46198;22675;23523;2009;BW
8115004;        Bondorf;5853;2904;2949;2009;BW
8115010;        Deckenpfronn;3102;1521;1581;2009;BW
8115013;        Ehningen;8005;3994;4011;2009;BW
8115015;        Gärtringen;12076;5888;6188;2009;BW
8115016;        Gäufelden;9332;4683;4649;2009;BW
8115021;        Herrenberg, Stadt;31324;15449;15875;2009;BW
8115022;        Hildrizhausen;3572;1817;1755;2009;BW
8115024;        Holzgerlingen, Stadt;12753;6292;6461;2009;BW
8115028;        Leonberg, Stadt;45236;22097;23139;2009;BW
8115029;        Magstadt;8804;4400;4404;2009;BW
8115034;        Mötzingen;3692;1810;1882;2009;BW
8115037;        Nufringen;5330;2653;2677;2009;BW
8115041;        Renningen, Stadt;17259;8463;8796;2009;BW
8115042;        Rutesheim, Stadt;10226;5045;5181;2009;BW
8115044;        Schönaich;9755;4836;4919;2009;BW
8115045;        Sindelfingen, Stadt;60475;29968;30507;2009;BW
8115046;        Steinenbronn;6053;3089;2964;2009;BW
8115048;        Waldenbuch, Stadt;8510;4173;4337;2009;BW
8115050;        Weil der Stadt, Stadt;18942;9356;9586;2009;BW
8115051;        Weil im Schönbuch;9902;4886;5016;2009;BW
8115052;        Weissach;7458;3700;3758;2009;BW
8115053;        Jettingen;7594;3747;3847;2009;BW
8115054;        Grafenau;6577;3321;3256;2009;BW
8116004;        Altbach;5874;2889;2985;2009;BW
8116005;        Altdorf;1487;757;730;2009;BW
8116006;        Altenriet;1935;956;979;2009;BW
8116007;        Baltmannsweiler;5520;2728;2792;2009;BW
8116008;        Bempflingen;3347;1630;1717;2009;BW
8116011;        Beuren;3374;1654;1720;2009;BW
8116012;        Bissingen an der Teck;3527;1777;1750;2009;BW
8116014;        Deizisau;6470;3235;3235;2009;BW
8116015;        Denkendorf;10509;5194;5315;2009;BW
8116016;        Dettingen unter Teck;5614;2810;2804;2009;BW
8116018;        Erkenbrechtsweiler;2110;1022;1088;2009;BW
8116019;        Esslingen am Neckar, Stadt;91463;45018;46445;2009;BW
8116020;        Frickenhausen;8769;4370;4399;2009;BW
8116022;        Großbettlingen;4139;2006;2133;2009;BW
8116027;        Hochdorf;4702;2299;2403;2009;BW
8116029;        Holzmaden;2098;1036;1062;2009;BW
8116033;        Kirchheim unter Teck, Stadt;39786;19340;20446;2009;BW
8116035;        Köngen;9648;4746;4902;2009;BW
8116036;        Kohlberg;2280;1135;1145;2009;BW
8116037;        Lichtenwald;2468;1199;1269;2009;BW
8116041;        Neckartailfingen;3777;1889;1888;2009;BW
8116042;        Neckartenzlingen;6141;3080;3061;2009;BW
8116043;        Neidlingen;1826;903;923;2009;BW
8116046;        Neuffen, Stadt;6205;3060;3145;2009;BW
8116047;        Neuhausen auf den Fildern;11384;5543;5841;2009;BW
8116048;        Notzingen;3528;1778;1750;2009;BW
8116049;        Nürtingen, Stadt;40345;19772;20573;2009;BW
8116050;        Oberboihingen;5387;2692;2695;2009;BW
8116053;        Ohmden;1707;884;823;2009;BW
8116054;        Owen, Stadt;3474;1748;1726;2009;BW
8116056;        Plochingen, Stadt;14115;6978;7137;2009;BW
8116058;        Reichenbach an der Fils;7817;3859;3958;2009;BW
8116063;        Schlaitdorf;1765;857;908;2009;BW
8116068;        Unterensingen;4630;2304;2326;2009;BW
8116070;        Weilheim an der Teck, Stadt;9497;4704;4793;2009;BW
8116071;        Wendlingen am Neckar, Stadt;15999;7748;8251;2009;BW
8116072;        Wernau (Neckar), Stadt;12316;6050;6266;2009;BW
8116073;        Wolfschlugen;6302;3109;3193;2009;BW
8116076;        Aichwald;7632;3698;3934;2009;BW
8116077;        Filderstadt, Stadt;44099;21580;22519;2009;BW
8116078;        Leinfelden-Echterdingen, Stadt;37074;18024;19050;2009;BW
8116079;        Lenningen;8259;4188;4071;2009;BW
8116080;        Ostfildern, Stadt;35932;17558;18374;2009;BW
8116081;        Aichtal, Stadt;9778;4908;4870;2009;BW
8117001;        Adelberg;2004;1006;998;2009;BW
8117002;        Aichelberg;1288;654;634;2009;BW
8117003;        Albershausen;4335;2159;2176;2009;BW
8117006;        Bad Ditzenbach;3682;1814;1868;2009;BW
8117007;        Bad Überkingen;3833;1808;2025;2009;BW
8117009;        Birenbach;1860;910;950;2009;BW
8117010;        Böhmenkirch;5455;2779;2676;2009;BW
8117011;        Börtlingen;1762;871;891;2009;BW
8117012;        Bad Boll;5191;2455;2736;2009;BW
8117014;        Deggingen;5458;2697;2761;2009;BW
8117015;        Donzdorf, Stadt;10824;5394;5430;2009;BW
8117016;        Drackenstein;427;213;214;2009;BW
8117017;        Dürnau;2105;1037;1068;2009;BW
8117018;        Ebersbach an der Fils, Stadt;15330;7589;7741;2009;BW
8117019;        Eislingen/Fils, Stadt;20208;9902;10306;2009;BW
8117020;        Eschenbach;2188;1098;1090;2009;BW
8117023;        Gammelshausen;1475;778;697;2009;BW
8117024;        Geislingen an der Steige, Stadt;26922;13184;13738;2009;BW
8117025;        Gingen an der Fils;4394;2145;2249;2009;BW
8117026;        Göppingen, Stadt;57068;27922;29146;2009;BW
8117028;        Gruibingen;2086;1091;995;2009;BW
8117029;        Hattenhofen;2942;1437;1505;2009;BW
8117030;        Heiningen;5319;2648;2671;2009;BW
8117031;        Hohenstadt;724;352;372;2009;BW
8117033;        Kuchen;5613;2816;2797;2009;BW
8117035;        Mühlhausen im Täle;993;500;493;2009;BW
8117037;        Ottenbach;2460;1215;1245;2009;BW
8117038;        Rechberghausen;5409;2630;2779;2009;BW
8117042;        Salach;7827;3843;3984;2009;BW
8117043;        Schlat;1761;880;881;2009;BW
8117044;        Schlierbach;3843;1915;1928;2009;BW
8117049;        Süßen, Stadt;9932;4929;5003;2009;BW
8117051;        Uhingen, Stadt;13721;6808;6913;2009;BW
8117053;        Wäschenbeuren;3986;1969;2017;2009;BW
8117055;        Wangen;3183;1559;1624;2009;BW
8117058;        Wiesensteig, Stadt;2203;1104;1099;2009;BW
8117060;        Zell unter Aichelberg;3027;1519;1508;2009;BW
8117061;        Lauterstein, Stadt;2684;1321;1363;2009;BW
8118001;        Affalterbach;4567;2276;2291;2009;BW
8118003;        Asperg, Stadt;13024;6447;6577;2009;BW
8118006;        Benningen am Neckar;5697;2819;2878;2009;BW
8118007;        Besigheim, Stadt;11681;5730;5951;2009;BW
8118010;        Bönnigheim, Stadt;7579;3726;3853;2009;BW
8118011;        Ditzingen, Stadt;24535;12145;12390;2009;BW
8118012;        Eberdingen;6438;3203;3235;2009;BW
8118014;        Erdmannhausen;4710;2334;2376;2009;BW
8118015;        Erligheim;2645;1350;1295;2009;BW
8118016;        Freudental;2451;1243;1208;2009;BW
8118018;        Gemmrigheim;3878;1937;1941;2009;BW
8118019;        Gerlingen, Stadt;18952;9332;9620;2009;BW
8118021;        Großbottwar, Stadt;8200;4133;4067;2009;BW
8118027;        Hemmingen;7372;3659;3713;2009;BW
8118028;        Hessigheim;2237;1105;1132;2009;BW
8118040;        Kirchheim am Neckar;5230;2581;2649;2009;BW
8118046;        Kornwestheim, Stadt;31098;15281;15817;2009;BW
8118047;        Löchgau;5381;2652;2729;2009;BW
8118048;        Ludwigsburg, Stadt;87460;42423;45037;2009;BW
8118049;        Marbach am Neckar, Stadt;15556;7722;7834;2009;BW
8118050;        Markgröningen, Stadt;14457;7258;7199;2009;BW
8118051;        Möglingen;10578;5265;5313;2009;BW
8118053;        Mundelsheim;3149;1580;1569;2009;BW
8118054;        Murr;6237;3064;3173;2009;BW
8118059;        Oberriexingen, Stadt;3110;1570;1540;2009;BW
8118060;        Oberstenfeld;7867;3931;3936;2009;BW
8118063;        Pleidelsheim;6250;3046;3204;2009;BW
8118067;        Schwieberdingen;11230;5704;5526;2009;BW
8118068;        Sersheim;5281;2592;2689;2009;BW
8118070;        Steinheim an der Murr, Stadt;12011;5972;6039;2009;BW
8118071;        Tamm;12282;6084;6198;2009;BW
8118073;        Vaihingen an der Enz, Stadt;28853;14362;14491;2009;BW
8118074;        Walheim;2946;1468;1478;2009;BW
8118076;        Sachsenheim, Stadt;17517;8742;8775;2009;BW
8118077;        Ingersheim;5999;2909;3090;2009;BW
8118078;        Freiberg am Neckar, Stadt;15782;7678;8104;2009;BW
8118079;        Bietigheim-Bissingen, Stadt;42791;20868;21923;2009;BW
8118080;        Korntal-Münchingen, Stadt;18561;9060;9501;2009;BW
8118081;        Remseck am Neckar, Stadt;23282;11531;11751;2009;BW
8119001;        Alfdorf;7136;3589;3547;2009;BW
8119003;        Allmersbach im Tal;4770;2361;2409;2009;BW
8119004;        Althütte;4124;2040;2084;2009;BW
8119006;        Auenwald;6925;3429;3496;2009;BW
8119008;        Backnang, Stadt;35415;17568;17847;2009;BW
8119018;        Burgstetten;3418;1689;1729;2009;BW
8119020;        Fellbach, Stadt;44354;21606;22748;2009;BW
8119024;        Großerlach;2491;1333;1158;2009;BW
8119037;        Kaisersbach;2650;1334;1316;2009;BW
8119038;        Kirchberg an der Murr;3722;1871;1851;2009;BW
8119041;        Korb;10401;5118;5283;2009;BW
8119042;        Leutenbach;10823;5258;5565;2009;BW
8119044;        Murrhardt, Stadt;13968;6817;7151;2009;BW
8119053;        Oppenweiler;4140;2061;2079;2009;BW
8119055;        Plüderhausen;9377;4641;4736;2009;BW
8119061;        Rudersberg;11436;5668;5768;2009;BW
8119067;        Schorndorf, Stadt;39372;19126;20246;2009;BW
8119068;        Schwaikheim;9373;4597;4776;2009;BW
8119069;        Spiegelberg;2174;1120;1054;2009;BW
8119075;        Sulzbach an der Murr;5367;2558;2809;2009;BW
8119076;        Urbach;8612;4258;4354;2009;BW
8119079;        Waiblingen, Stadt;52776;25883;26893;2009;BW
8119083;        Weissach im Tal;7096;3490;3606;2009;BW
8119084;        Welzheim, Stadt;11059;5412;5647;2009;BW
8119085;        Winnenden, Stadt;27504;13559;13945;2009;BW
8119086;        Winterbach;7714;3677;4037;2009;BW
8119087;        Aspach;8286;4099;4187;2009;BW
8119089;        Berglen;6059;3033;3026;2009;BW
8119090;        Remshalden;13396;6593;6803;2009;BW
8119091;        Weinstadt, Stadt;26444;12913;13531;2009;BW
8119093;        Kernen im Remstal;15314;7469;7845;2009;BW
8125001;        Abstatt;4507;2237;2270;2009;BW
8125005;        Bad Friedrichshall, Stadt;18837;9403;9434;2009;BW
8125006;        Bad Rappenau, Stadt;20594;10015;10579;2009;BW
8125007;        Bad Wimpfen, Stadt;6850;3368;3482;2009;BW
8125008;        Beilstein, Stadt;6120;2984;3136;2009;BW
8125013;        Brackenheim, Stadt;15279;7606;7673;2009;BW
8125017;        Cleebronn;2715;1381;1334;2009;BW
8125021;        Eberstadt;3150;1531;1619;2009;BW
8125024;        Ellhofen;3335;1668;1667;2009;BW
8125026;        Eppingen, Stadt;21362;10532;10830;2009;BW
8125027;        Erlenbach;4949;2468;2481;2009;BW
8125030;        Flein;6644;3149;3495;2009;BW
8125034;        Gemmingen;4934;2487;2447;2009;BW
8125038;        Güglingen, Stadt;6108;3080;3028;2009;BW
8125039;        Gundelsheim, Stadt;7223;3568;3655;2009;BW
8125046;        Ilsfeld;8500;4227;4273;2009;BW
8125047;        Ittlingen;2423;1231;1192;2009;BW
8125048;        Jagsthausen;1548;781;767;2009;BW
8125049;        Kirchardt;5415;2754;2661;2009;BW
8125056;        Lauffen am Neckar, Stadt;10837;5298;5539;2009;BW
8125057;        Lehrensteinsfeld;2167;1107;1060;2009;BW
8125058;        Leingarten, Stadt;10784;5263;5521;2009;BW
8125059;        Löwenstein, Stadt;3153;1552;1601;2009;BW
8125061;        Massenbachhausen;3522;1787;1735;2009;BW
8125063;        Möckmühl, Stadt;8147;4164;3983;2009;BW
8125065;        Neckarsulm, Stadt;26641;13233;13408;2009;BW
8125066;        Neckarwestheim;3488;1766;1722;2009;BW
8125068;        Neudenau, Stadt;5175;2584;2591;2009;BW
8125069;        Neuenstadt am Kocher, Stadt;9588;4828;4760;2009;BW
8125074;        Nordheim;7502;3714;3788;2009;BW
8125078;        Oedheim;5845;2923;2922;2009;BW
8125079;        Offenau;2697;1360;1337;2009;BW
8125081;        Pfaffenhofen;2399;1213;1186;2009;BW
8125084;        Roigheim;1450;742;708;2009;BW
8125086;        Schwaigern, Stadt;11051;5511;5540;2009;BW
8125087;        Siegelsbach;1667;846;821;2009;BW
8125094;        Talheim;4814;2399;2415;2009;BW
8125096;        Untereisesheim;4108;2047;2061;2009;BW
8125098;        Untergruppenbach;7753;3829;3924;2009;BW
8125102;        Weinsberg, Stadt;11569;5740;5829;2009;BW
8125103;        Widdern, Stadt;1900;967;933;2009;BW
8125107;        Wüstenrot;6704;3254;3450;2009;BW
8125108;        Zaberfeld;3927;1924;2003;2009;BW
8125110;        Obersulm;13997;7008;6989;2009;BW
8125111;        Hardthausen am Kocher;4040;2080;1960;2009;BW
8125113;        Langenbrettach;3636;1837;1799;2009;BW
8126011;        Bretzfeld;12101;6054;6047;2009;BW
8126020;        Dörzbach;2414;1196;1218;2009;BW
8126028;        Forchtenberg, Stadt;5006;2490;2516;2009;BW
8126039;        Ingelfingen, Stadt;5736;2804;2932;2009;BW
8126045;        Krautheim, Stadt;4739;2443;2296;2009;BW
8126046;        Künzelsau, Stadt;14877;7282;7595;2009;BW
8126047;        Kupferzell;5829;2918;2911;2009;BW
8126056;        Mulfingen;3774;1949;1825;2009;BW
8126058;        Neuenstein, Stadt;6262;3171;3091;2009;BW
8126060;        Niedernhall, Stadt;3938;2030;1908;2009;BW
8126066;        Öhringen, Stadt;22745;11221;11524;2009;BW
8126069;        Pfedelbach;8934;4429;4505;2009;BW
8126072;        Schöntal;5771;2962;2809;2009;BW
8126085;        Waldenburg, Stadt;3008;1470;1538;2009;BW
8126086;        Weißbach;2113;1067;1046;2009;BW
8126094;        Zweiflingen;1781;921;860;2009;BW
8127008;        Blaufelden;5260;2714;2546;2009;BW
8127009;        Braunsbach;2336;1158;1178;2009;BW
8127012;        Bühlertann;3088;1551;1537;2009;BW
8127013;        Bühlerzell;2131;1084;1047;2009;BW
8127014;        Crailsheim, Stadt;33043;16340;16703;2009;BW
8127023;        Fichtenberg;2868;1401;1467;2009;BW
8127025;        Gaildorf, Stadt;12417;6191;6226;2009;BW
8127032;        Gerabronn, Stadt;4325;2205;2120;2009;BW
8127043;        Ilshofen, Stadt;6211;3169;3042;2009;BW
8127046;        Kirchberg an der Jagst, Stadt;4331;2260;2071;2009;BW
8127047;        Langenburg, Stadt;1752;878;874;2009;BW
8127052;        Mainhardt;5709;2818;2891;2009;BW
8127056;        Michelbach an der Bilz;3404;1701;1703;2009;BW
8127059;        Michelfeld;3657;1824;1833;2009;BW
8127062;        Oberrot;3686;1822;1864;2009;BW
8127063;        Obersontheim;4768;2358;2410;2009;BW
8127071;        Rot am See;5215;2635;2580;2009;BW
8127073;        Satteldorf;5223;2612;2611;2009;BW
8127075;        Schrozberg, Stadt;5889;3001;2888;2009;BW
8127076;        Schwäbisch Hall, Stadt;36799;17528;19271;2009;BW
8127079;        Sulzbach-Laufen;2527;1280;1247;2009;BW
8127086;        Untermünkheim;3019;1525;1494;2009;BW
8127089;        Vellberg, Stadt;4271;2126;2145;2009;BW
8127091;        Wallhausen;3590;1821;1769;2009;BW
8127099;        Wolpertshausen;2008;1020;988;2009;BW
8127100;        Rosengarten;5156;2518;2638;2009;BW
8127101;        Kreßberg;3823;1914;1909;2009;BW
8127102;        Fichtenau;4530;2266;2264;2009;BW
8127103;        Frankenhardt;4700;2385;2315;2009;BW
8127104;        Stimpfach;2958;1494;1464;2009;BW
8128006;        Assamstadt;2061;1032;1029;2009;BW
8128007;        Bad Mergentheim, Stadt;22511;10595;11916;2009;BW
8128014;        Boxberg, Stadt;7027;3491;3536;2009;BW
8128020;        Creglingen, Stadt;4722;2411;2311;2009;BW
8128039;        Freudenberg, Stadt;3904;1934;1970;2009;BW
8128045;        Großrinderfeld;4045;2026;2019;2009;BW
8128047;        Grünsfeld, Stadt;3752;1915;1837;2009;BW
8128058;        Igersheim;5685;2792;2893;2009;BW
8128061;        Königheim;3194;1610;1584;2009;BW
8128064;        Külsheim, Stadt;5502;2842;2660;2009;BW
8128082;        Niederstetten, Stadt;5218;2724;2494;2009;BW
8128115;        Tauberbischofsheim, Stadt;13136;6447;6689;2009;BW
8128126;        Weikersheim, Stadt;7510;3682;3828;2009;BW
8128128;        Werbach;3518;1771;1747;2009;BW
8128131;        Wertheim, Stadt;23750;11639;12111;2009;BW
8128137;        Wittighausen;1717;877;840;2009;BW
8128138;        Ahorn;2275;1151;1124;2009;BW
8128139;        Lauda-Königshofen, Stadt;14684;7290;7394;2009;BW
8135010;        Dischingen;4436;2301;2135;2009;BW
8135015;        Gerstetten;11757;5776;5981;2009;BW
8135016;        Giengen an der Brenz, Stadt;19488;9679;9809;2009;BW
8135019;        Heidenheim an der Brenz, Stadt;48503;23501;25002;2009;BW
8135020;        Herbrechtingen, Stadt;13039;6405;6634;2009;BW
8135021;        Hermaringen;2303;1177;1126;2009;BW
8135025;        Königsbronn;7167;3543;3624;2009;BW
8135026;        Nattheim;6239;3092;3147;2009;BW
8135027;        Niederstotzingen, Stadt;4708;2348;2360;2009;BW
8135031;        Sontheim an der Brenz;5538;2794;2744;2009;BW
8135032;        Steinheim am Albuch;8676;4306;4370;2009;BW
8136002;        Abtsgmünd;7421;3663;3758;2009;BW
8136003;        Adelmannsfelden;1828;914;914;2009;BW
8136007;        Bartholomä;2146;1025;1121;2009;BW
8136009;        Böbingen an der Rems;4587;2252;2335;2009;BW
8136010;        Bopfingen, Stadt;12244;6045;6199;2009;BW
8136015;        Durlangen;2894;1474;1420;2009;BW
8136018;        Ellenberg;1722;870;852;2009;BW
8136019;        Ellwangen (Jagst), Stadt;24749;12230;12519;2009;BW
8136020;        Eschach;1817;927;890;2009;BW
8136021;        Essingen;6410;3199;3211;2009;BW
8136024;        Göggingen;2439;1200;1239;2009;BW
8136027;        Gschwend;4958;2484;2474;2009;BW
8136028;        Heubach, Stadt;10043;4959;5084;2009;BW
8136029;        Heuchlingen;1874;939;935;2009;BW
8136033;        Hüttlingen;5850;2927;2923;2009;BW
8136034;        Iggingen;2563;1271;1292;2009;BW
8136035;        Jagstzell;2409;1218;1191;2009;BW
8136037;        Kirchheim am Ries;1935;975;960;2009;BW
8136038;        Lauchheim, Stadt;4635;2293;2342;2009;BW
8136040;        Leinzell;2130;1008;1122;2009;BW
8136042;        Lorch, Stadt;11097;5528;5569;2009;BW
8136043;        Mögglingen;4145;2046;2099;2009;BW
8136044;        Mutlangen;6584;3180;3404;2009;BW
8136045;        Neresheim, Stadt;8063;4061;4002;2009;BW
8136046;        Neuler;3160;1600;1560;2009;BW
8136049;        Obergröningen;457;238;219;2009;BW
8136050;        Oberkochen, Stadt;7904;3864;4040;2009;BW
8136060;        Rosenberg;2593;1341;1252;2009;BW
8136061;        Ruppertshofen;1824;918;906;2009;BW
8136062;        Schechingen;2401;1158;1243;2009;BW
8136065;        Schwäbisch Gmünd, Stadt;60167;29134;31033;2009;BW
8136066;        Spraitbach;3401;1657;1744;2009;BW
8136068;        Stödtlen;1976;972;1004;2009;BW
8136070;        Täferrot;1037;524;513;2009;BW
8136071;        Tannhausen;1846;923;923;2009;BW
8136075;        Unterschneidheim;4595;2384;2211;2009;BW
8136079;        Waldstetten;7133;3522;3611;2009;BW
8136082;        Westhausen;5884;2918;2966;2009;BW
8136084;        Wört;1390;689;701;2009;BW
8136087;        Riesbürg;2260;1127;1133;2009;BW
8136088;        Aalen, Stadt;66196;32678;33518;2009;BW
8136089;        Rainau;3362;1679;1683;2009;BW
8215007;        Bretten, Stadt;28439;14066;14373;2009;BW
8215009;        Bruchsal, Stadt;43184;21501;21683;2009;BW
8215017;        Ettlingen, Stadt;38614;18572;20042;2009;BW
8215021;        Forst;7686;3833;3853;2009;BW
8215025;        Gondelsheim;3323;1656;1667;2009;BW
8215029;        Hambrücken;5437;2714;2723;2009;BW
8215039;        Kronau;5574;2730;2844;2009;BW
8215040;        Kürnbach;2314;1151;1163;2009;BW
8215046;        Malsch;14518;7149;7369;2009;BW
8215047;        Marxzell;5388;2672;2716;2009;BW
8215059;        Oberderdingen;10427;5137;5290;2009;BW
8215064;        Östringen, Stadt;12844;6452;6392;2009;BW
8215066;        Philippsburg, Stadt;12406;6188;6218;2009;BW
8215082;        Sulzfeld;4632;2346;2286;2009;BW
8215084;        Ubstadt-Weiher;12850;6411;6439;2009;BW
8215089;        Walzbachtal;9033;4357;4676;2009;BW
8215090;        Weingarten (Baden);9846;4764;5082;2009;BW
8215094;        Zaisenhausen;1704;872;832;2009;BW
8215096;        Karlsbad;15789;7683;8106;2009;BW
8215097;        Kraichtal, Stadt;14883;7380;7503;2009;BW
8215099;        Graben-Neudorf;11621;5758;5863;2009;BW
8215100;        Bad Schönborn;12483;6116;6367;2009;BW
8215101;        Pfinztal;17868;8714;9154;2009;BW
8215102;        Eggenstein-Leopoldshafen;15636;7617;8019;2009;BW
8215103;        Karlsdorf-Neuthard;9864;4925;4939;2009;BW
8215105;        Linkenheim-Hochstetten;11954;5884;6070;2009;BW
8215106;        Waghäusel, Stadt;20588;10166;10422;2009;BW
8215107;        Oberhausen-Rheinhausen;9584;4701;4883;2009;BW
8215108;        Rheinstetten, Stadt;20573;9940;10633;2009;BW
8215109;        Stutensee, Stadt;23580;11704;11876;2009;BW
8215110;        Waldbronn;12402;6124;6278;2009;BW
8215111;        Dettenheim;6562;3284;3278;2009;BW
8216002;        Au am Rhein;3383;1669;1714;2009;BW
8216005;        Bietigheim;6025;2902;3123;2009;BW
8216006;        Bischweier;3147;1526;1621;2009;BW
8216007;        Bühl, Stadt;29479;14425;15054;2009;BW
8216008;        Bühlertal;8011;3992;4019;2009;BW
8216009;        Durmersheim;12158;6027;6131;2009;BW
8216012;        Elchesheim-Illingen;3283;1619;1664;2009;BW
8216013;        Forbach;5351;2629;2722;2009;BW
8216015;        Gaggenau, Stadt;29081;14096;14985;2009;BW
8216017;        Gernsbach, Stadt;14398;7059;7339;2009;BW
8216022;        Hügelsheim;4858;2434;2424;2009;BW
8216023;        Iffezheim;4919;2459;2460;2009;BW
8216024;        Kuppenheim, Stadt;7736;3840;3896;2009;BW
8216028;        Lichtenau, Stadt;5027;2500;2527;2009;BW
8216029;        Loffenau;2582;1311;1271;2009;BW
8216033;        Muggensturm;6178;3056;3122;2009;BW
8216039;        Ötigheim;4452;2217;2235;2009;BW
8216041;        Ottersweier;6148;3084;3064;2009;BW
8216043;        Rastatt, Stadt;47413;23113;24300;2009;BW
8216049;        Sinzheim;11225;5422;5803;2009;BW
8216052;        Steinmauern;2886;1439;1447;2009;BW
8216059;        Weisenbach;2555;1288;1267;2009;BW
8216063;        Rheinmünster;6617;3364;3253;2009;BW
8225001;        Adelsheim, Stadt;5323;2820;2503;2009;BW
8225002;        Aglasterhausen;4930;2407;2523;2009;BW
8225009;        Billigheim;5802;2958;2844;2009;BW
8225010;        Binau;1399;731;668;2009;BW
8225014;        Buchen (Odenwald), Stadt;18337;9084;9253;2009;BW
8225024;        Fahrenbach;2797;1366;1431;2009;BW
8225032;        Hardheim;7272;3680;3592;2009;BW
8225033;        Haßmersheim;4918;2452;2466;2009;BW
8225039;        Höpfingen;3205;1588;1617;2009;BW
8225042;        Hüffenhardt;2093;1010;1083;2009;BW
8225052;        Limbach;4532;2253;2279;2009;BW
8225058;        Mosbach, Stadt;24585;12093;12492;2009;BW
8225060;        Mudau;4986;2540;2446;2009;BW
8225064;        Neckargerach;2357;1159;1198;2009;BW
8225067;        Neckarzimmern;1500;737;763;2009;BW
8225068;        Neunkirchen;1809;884;925;2009;BW
8225074;        Obrigheim;5215;2550;2665;2009;BW
8225075;        Osterburken, Stadt;6490;3242;3248;2009;BW
8225082;        Rosenberg;2183;1080;1103;2009;BW
8225091;        Seckach;4346;2184;2162;2009;BW
8225109;        Walldürn, Stadt;11724;5829;5895;2009;BW
8225113;        Zwingenberg;692;338;354;2009;BW
8225114;        Ravenstein, Stadt;3002;1559;1443;2009;BW
8225115;        Schefflenz;4180;2079;2101;2009;BW
8225116;        Schwarzach;3201;1711;1490;2009;BW
8225117;        Elztal;6044;3052;2992;2009;BW
8225118;        Waldbrunn;4860;2391;2469;2009;BW
8226003;        Altlußheim;5233;2535;2698;2009;BW
8226006;        Bammental;6481;3157;3324;2009;BW
8226009;        Brühl;14213;6789;7424;2009;BW
8226010;        Dielheim;8958;4420;4538;2009;BW
8226012;        Dossenheim;12333;5896;6437;2009;BW
8226013;        Eberbach, Stadt;15058;7138;7920;2009;BW
8226017;        Epfenbach;2514;1280;1234;2009;BW
8226018;        Eppelheim, Stadt;14706;7239;7467;2009;BW
8226020;        Eschelbronn;2516;1282;1234;2009;BW
8226022;        Gaiberg;2539;1296;1243;2009;BW
8226027;        Heddesbach;478;231;247;2009;BW
8226028;        Heddesheim;11597;5581;6016;2009;BW
8226029;        Heiligkreuzsteinach;3014;1561;1453;2009;BW
8226031;        Hemsbach, Stadt;12210;6062;6148;2009;BW
8226032;        Hockenheim, Stadt;21108;10375;10733;2009;BW
8226036;        Ilvesheim;8311;4017;4294;2009;BW
8226037;        Ketsch;12747;6212;6535;2009;BW
8226038;        Ladenburg, Stadt;11523;5543;5980;2009;BW
8226040;        Laudenbach;6026;2947;3079;2009;BW
8226041;        Leimen, Stadt;27145;13249;13896;2009;BW
8226046;        Malsch;3438;1708;1730;2009;BW
8226048;        Mauer;3944;1910;2034;2009;BW
8226049;        Meckesheim;5282;2653;2629;2009;BW
8226054;        Mühlhausen;8238;4116;4122;2009;BW
8226055;        Neckarbischofsheim, Stadt;3846;1902;1944;2009;BW
