,city,date,background,law,suspects,crime,party,state,plz,city_id,insgesamt,cycle_1,cycle_2_x,cycle_3_x,crime_count,Anzahl Bewerber,Prozent Frauen,darunter Frauen,year,Land,city_id_bb,cycle_2_y,cycle_3_y,crime_count_party_lr,crime_count_party,crime_count_lr,crime_count_city,party_lr,p_female,Bewerber_city,Frauen_city,bewerber_hit_by_lr,fem_hit_by_lr,bewerber_party_hit_by_lr,fem_party_hit_by_lr,p_female_lr,p_female_city,p_female_party_lr,p_female_diff,p_female_city_diff,p_female_lr_diff,p_female_party_lr_diff,county,index,pop,female,size,share_fem,density,degree_urban,day
0,Stuttgart,2019-07-25,Links,STGB-303,0.0,Sachbeschadigung,AfD,BW,70173.0,8111000.0,635911.0,2019.0,2019.0,2019.0,1.0,60.0,26.6666666666667,16.0,2019.0,8.0,,2019.0,2019.0,7.0,9.0,11.0,20.0,right,0.26666666666666666,1200.0,434.0,660.0,232.0,420.0,112.0,0.3515151515151515,0.3616666666666667,0.26666666666666666,0.06666666666666665,0.08000000000000002,0.13984848484848483,0.06666666666666665,Stuttgart,2449.0,635911.0,318117.0,207.33,1.9989846503016186,3067.0,3.0,3.0
20,Stuttgart,2019-04-20,Links,223 StGB,0.0,Korperverletzung,AfD,BW,70173.0,8111000.0,635911.0,2014.0,2014.0,2019.0,1.0,60.0,20.0,12.0,2019.0,8.0,,2014.0,2014.0,9.0,13.0,12.0,23.0,right,0.2,1200.0,338.0,600.0,127.0,540.0,108.0,0.21166666666666667,0.2816666666666667,0.2,0.06666666666666665,0.08000000000000002,0.13984848484848483,0.06666666666666665,Stuttgart,2448.0,612441.0,308819.0,207.35,1.983171372227745,2954.0,3.0,5.0
40,Aidlingen,,,,,,AfD,BW,71134.0,8115001.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,57.0,19.0,0.0,0.0,0.0,0.0,,0.3333333333333333,,,0.024242424242424232,,,Böblingen,2487.0,9003.0,4593.0,26.56,1.960156760287394,339.0,2.0,
46,Aidlingen,,,,,,AfD,BW,71134.0,8115001.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,55.0,17.0,0.0,0.0,0.0,0.0,,0.3090909090909091,,,0.024242424242424232,,,Böblingen,2486.0,8811.0,4463.0,26.56,1.974232578982747,332.0,2.0,
52,Altdorf,,,,,,AfD,BW,71155.0,8115002.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Böblingen,2497.0,4662.0,2321.0,17.45,2.00861697544162,267.0,2.0,
58,Altdorf,,,,,,AfD,BW,71155.0,8115002.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Böblingen,2496.0,4596.0,2309.0,17.47,1.9904720658293633,263.0,2.0,
64,Boblingen,,,,,,AfD,BW,71032.0,8115003.0,,2019.0,,,0.0,3.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,1.0,right,0.0,141.0,63.0,0.0,0.0,0.0,0.0,,0.44680851063829785,,,-0.00034596090641758614,,,Böblingen,2463.0,50161.0,25356.0,39.04,1.978269443129831,1285.0,3.0,
70,Boblingen,2019-05-23,Links,185 StGB,0.0,Beleidigung,AfD,BW,71032.0,8115003.0,50161.0,2014.0,2019.0,2019.0,1.0,0.0,0.0,0.0,2019.0,8.0,,2014.0,2014.0,1.0,1.0,1.0,2.0,right,,123.0,55.0,0.0,0.0,0.0,0.0,,0.44715447154471544,,,-0.00034596090641758614,,,Böblingen,2462.0,47385.0,24240.0,39.04,1.9548267326732673,1214.0,2.0,3.0
76,Bondorf,,,,,,AfD,BW,71149.0,8115004.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,32.0,9.0,0.0,0.0,0.0,0.0,,0.28125,,,0.020380434782608703,,,Böblingen,2493.0,6072.0,2993.0,17.54,2.0287337119946542,346.0,2.0,
82,Bondorf,,,,,,AfD,BW,71149.0,8115004.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,23.0,6.0,0.0,0.0,0.0,0.0,,0.2608695652173913,,,0.020380434782608703,,,Böblingen,2492.0,5834.0,2906.0,17.55,2.007570543702684,332.0,2.0,
88,Deckenpfronn,,,,,,AfD,BW,75392.0,8115010.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Böblingen,3431.0,3328.0,1674.0,11.41,1.98805256869773,292.0,1.0,
94,Deckenpfronn,,,,,,AfD,BW,75392.0,8115010.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Böblingen,3430.0,3269.0,1647.0,11.41,1.9848208864602308,287.0,1.0,
100,Ehningen,,,,,,AfD,BW,71139.0,8115013.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,54.0,22.0,0.0,0.0,0.0,0.0,,0.4074074074074074,,,0.09490740740740738,,,Böblingen,2489.0,9142.0,4615.0,17.81,1.980931744312026,513.0,2.0,
106,Ehningen,,,,,,AfD,BW,71139.0,8115013.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,32.0,10.0,0.0,0.0,0.0,0.0,,0.3125,,,0.09490740740740738,,,Böblingen,2488.0,8448.0,4276.0,17.8,1.9756782039289056,475.0,2.0,
112,Gartringen,,,,,,AfD,BW,71116.0,8115015.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,48.0,18.0,0.0,0.0,0.0,0.0,,0.375,,,0.014344262295081955,,,Böblingen,2479.0,12593.0,6340.0,20.21,1.9862776025236593,623.0,2.0,
118,Gartringen,,,,,,AfD,BW,71116.0,8115015.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,61.0,22.0,0.0,0.0,0.0,0.0,,0.36065573770491804,,,0.014344262295081955,,,Böblingen,2478.0,11754.0,5972.0,20.21,1.9681848626925653,582.0,2.0,
124,Gaufelden,,,,,,AfD,BW,71126.0,8115016.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,30.0,11.0,0.0,0.0,0.0,0.0,,0.36666666666666664,,,0.006666666666666654,,,Böblingen,2483.0,9314.0,4599.0,20.07,2.0252228745379433,464.0,2.0,
130,Gaufelden,,,,,,AfD,BW,71126.0,8115016.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,25.0,9.0,0.0,0.0,0.0,0.0,,0.36,,,0.006666666666666654,,,Böblingen,2482.0,9151.0,4594.0,20.07,1.9919460165433174,456.0,2.0,
136,Herrenberg,2019-11-26,Links,185 StGB,0.0,Beleidigung,AfD,BW,71083.0,8115021.0,31738.0,2019.0,2019.0,2019.0,1.0,5.0,0.0,0.0,2019.0,8.0,,2019.0,2019.0,2.0,2.0,2.0,2.0,right,0.0,119.0,39.0,10.0,0.0,10.0,0.0,0.0,0.3277310924369748,0.0,,0.0006282886986570535,,,Böblingen,2467.0,31738.0,16165.0,65.7,1.9633776678008041,483.0,2.0,1.0
143,Herrenberg,,,,,,AfD,BW,71083.0,8115021.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,1.0,right,,107.0,35.0,0.0,0.0,0.0,0.0,,0.32710280373831774,,,0.0006282886986570535,,,Böblingen,2466.0,30626.0,15695.0,65.71,1.951322077094616,466.0,2.0,
149,Hildrizhausen,,,,,,AfD,BW,71157.0,8115022.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,8.0,1.0,0.0,0.0,0.0,0.0,,0.125,,,-0.05681818181818182,,,Böblingen,2499.0,3577.0,1775.0,12.16,2.015211267605634,294.0,2.0,
155,Hildrizhausen,,,,,,AfD,BW,71157.0,8115022.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,11.0,2.0,0.0,0.0,0.0,0.0,,0.18181818181818182,,,-0.05681818181818182,,,Böblingen,2498.0,3599.0,1776.0,12.16,2.026463963963964,296.0,2.0,
161,Holzgerlingen,,,,,,AfD,BW,71088.0,8115024.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,34.0,11.0,0.0,0.0,0.0,0.0,,0.3235294117647059,,,-0.065359477124183,,,Böblingen,2469.0,13247.0,6784.0,13.39,1.952682783018868,989.0,2.0,
167,Holzgerlingen,,,,,,AfD,BW,71088.0,8115024.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,36.0,14.0,0.0,0.0,0.0,0.0,,0.3888888888888889,,,-0.065359477124183,,,Böblingen,2468.0,12457.0,6348.0,13.38,1.9623503465658476,931.0,2.0,
173,Leonberg,,,,,,AfD,BW,71229.0,8115028.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,133.0,55.0,0.0,0.0,0.0,0.0,,0.41353383458646614,,,-0.017123099720103174,,,Böblingen,2503.0,48848.0,24437.0,48.73,1.9989360396120637,1002.0,2.0,
179,Leonberg,,,,,,AfD,BW,71229.0,8115028.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,137.0,59.0,0.0,0.0,0.0,0.0,,0.4306569343065693,,,-0.017123099720103174,,,Böblingen,2502.0,46143.0,23341.0,48.74,1.976907587506962,947.0,2.0,
185,Magstadt,,,,,,AfD,BW,71106.0,8115029.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,32.0,11.0,0.0,0.0,0.0,0.0,,0.34375,,,0.10565476190476192,,,Böblingen,2475.0,9711.0,4765.0,19.12,2.037985309548793,508.0,2.0,
191,Magstadt,2019-02-05,Links,303 StGB,0.0,Sachbeschadigung,AfD,BW,71106.0,8115029.0,9711.0,2014.0,2014.0,2014.0,1.0,0.0,0.0,0.0,2019.0,8.0,,2014.0,2014.0,1.0,1.0,1.0,1.0,right,,21.0,5.0,0.0,0.0,0.0,0.0,,0.23809523809523808,,,0.10565476190476192,,,Böblingen,2474.0,9083.0,4461.0,19.13,2.0360905626541133,475.0,2.0,1.0
197,Motzingen,,,,,,AfD,BW,71159.0,8115034.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,14.0,4.0,0.0,0.0,0.0,0.0,,0.2857142857142857,,,-0.01428571428571429,,,Böblingen,2501.0,3693.0,1860.0,8.15,1.985483870967742,453.0,1.0,
203,Motzingen,,,,,,AfD,BW,71159.0,8115034.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,10.0,3.0,0.0,0.0,0.0,0.0,,0.3,,,-0.01428571428571429,,,Böblingen,2500.0,3623.0,1853.0,8.15,1.9552077711818672,445.0,1.0,
209,Nufringen,,,,,,AfD,BW,71154.0,8115037.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,27.0,4.0,0.0,0.0,0.0,0.0,,0.14814814814814814,,,-0.10185185185185186,,,Böblingen,2495.0,5842.0,2877.0,10.04,2.0305874174487313,582.0,2.0,
215,Nufringen,,,,,,AfD,BW,71154.0,8115037.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,28.0,7.0,0.0,0.0,0.0,0.0,,0.25,,,-0.10185185185185186,,,Böblingen,2494.0,5443.0,2700.0,10.04,2.015925925925926,542.0,2.0,
221,Renningen,,,,,,AfD,BW,71272.0,8115041.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,76.0,34.0,0.0,0.0,0.0,0.0,,0.4473684210526316,,,0.08373205741626794,,,Böblingen,2509.0,18487.0,9292.0,31.15,1.9895609126130005,593.0,2.0,
227,Renningen,,,,,,AfD,BW,71272.0,8115041.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,66.0,24.0,0.0,0.0,0.0,0.0,,0.36363636363636365,,,0.08373205741626794,,,Böblingen,2508.0,16878.0,8463.0,31.14,1.9943282523927686,542.0,2.0,
233,Rutesheim,,,,,,AfD,BW,71277.0,8115042.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,35.0,13.0,0.0,0.0,0.0,0.0,,0.37142857142857144,,,-0.0035714285714285587,,,Böblingen,2511.0,10912.0,5500.0,16.22,1.984,673.0,2.0,
239,Rutesheim,2019-05-21,Nicht zuzuordnen,242 StGB,0.0,Diebstahl,AfD,BW,71277.0,8115042.0,10912.0,2014.0,2019.0,2019.0,1.0,0.0,0.0,0.0,2019.0,8.0,,2014.0,2014.0,1.0,1.0,0.0,1.0,right,,24.0,9.0,0.0,0.0,0.0,0.0,,0.375,,,-0.0035714285714285587,,,Böblingen,2510.0,10493.0,5319.0,16.22,1.9727392366986276,647.0,2.0,1.0
245,Schonaich,,,,,,AfD,BW,71101.0,8115044.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,36.0,17.0,0.0,0.0,0.0,0.0,,0.4722222222222222,,,0.1111111111111111,,,Böblingen,2473.0,10721.0,5399.0,14.15,1.985738099648083,758.0,2.0,
251,Schonaich,,,,,,AfD,BW,71101.0,8115044.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,3.0,right,,36.0,13.0,0.0,0.0,0.0,0.0,,0.3611111111111111,,,0.1111111111111111,,,Böblingen,2472.0,9901.0,4952.0,14.16,1.999394184168013,699.0,2.0,
257,Sindelfingen,,,,,,AfD,BW,71063.0,8115045.0,,2019.0,,,0.0,3.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,2.0,right,0.0,216.0,68.0,0.0,0.0,0.0,0.0,,0.3148148148148148,,,-0.024691358024691357,,,Böblingen,2465.0,64905.0,32533.0,50.83,1.9950511788030616,1277.0,3.0,
264,Sindelfingen,2019-05-18,Links,242 StGB,0.0,Diebstahl,AfD,BW,71063.0,8115045.0,64905.0,2014.0,2019.0,2019.0,1.0,0.0,0.0,0.0,2019.0,8.0,,2014.0,2014.0,1.0,1.0,1.0,2.0,right,,162.0,55.0,0.0,0.0,0.0,0.0,,0.3395061728395062,,,-0.024691358024691357,,,Böblingen,2464.0,62215.0,31535.0,50.85,1.972887268114793,1224.0,3.0,5.0
270,Steinenbronn,,,,,,AfD,BW,71144.0,8115046.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,24.0,8.0,0.0,0.0,0.0,0.0,,0.3333333333333333,,,0.08333333333333331,,,Böblingen,2491.0,6490.0,3105.0,9.72,2.0901771336553945,668.0,2.0,
276,Steinenbronn,,,,,,AfD,BW,71144.0,8115046.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,28.0,7.0,0.0,0.0,0.0,0.0,,0.25,,,0.08333333333333331,,,Böblingen,2490.0,6190.0,3077.0,9.72,2.0116997075073124,637.0,2.0,
282,Waldenbuch,,,,,,AfD,BW,71111.0,8115048.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,45.0,19.0,0.0,0.0,0.0,0.0,,0.4222222222222222,,,0.033333333333333326,,,Böblingen,2477.0,8742.0,4419.0,22.7,1.978275627970129,385.0,2.0,
288,Waldenbuch,2019-05-16,Nicht zuzuordnen,242 StGB,0.0,Diebstahl,AfD,BW,71111.0,8115048.0,8742.0,2014.0,2019.0,2019.0,1.0,0.0,0.0,0.0,2019.0,8.0,,2014.0,2014.0,1.0,1.0,0.0,1.0,right,,36.0,14.0,0.0,0.0,0.0,0.0,,0.3888888888888889,,,0.033333333333333326,,,Böblingen,2476.0,8521.0,4335.0,22.7,1.9656286043829296,375.0,2.0,3.0
294,Weil der Stadt,,,,,,AfD,BW,71263.0,8115050.0,,2019.0,,,0.0,3.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,73.0,21.0,0.0,0.0,0.0,0.0,,0.2876712328767123,,,0.0,,,Böblingen,2507.0,19220.0,9598.0,43.17,2.002500520941863,445.0,2.0,
300,Weil der Stadt,,,,,,AfD,BW,71263.0,8115050.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,73.0,21.0,0.0,0.0,0.0,0.0,,0.2876712328767123,,,0.0,,,Böblingen,2506.0,18500.0,9346.0,43.14,1.9794564519580569,429.0,2.0,
306,Weil im Schonbuch,,,,,,AfD,BW,71093.0,8115051.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,39.0,14.0,0.0,0.0,0.0,0.0,,0.358974358974359,,,0.07326007326007328,,,Böblingen,2471.0,10059.0,5094.0,26.12,1.974676089517079,385.0,2.0,
312,Weil im Schonbuch,,,,,,AfD,BW,71093.0,8115051.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,28.0,8.0,0.0,0.0,0.0,0.0,,0.2857142857142857,,,0.07326007326007328,,,Böblingen,2470.0,9766.0,4919.0,26.12,1.9853628786338686,374.0,2.0,
318,Weissach,,,,,,AfD,BW,71287.0,8115052.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,23.0,12.0,0.0,0.0,0.0,0.0,,0.5217391304347826,,,,,,Böblingen,2515.0,7581.0,3809.0,22.19,1.9902861643475978,342.0,2.0,
324,Weissach,,,,,,AfD,BW,71287.0,8115052.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Böblingen,2514.0,7463.0,3768.0,22.19,1.9806263269639066,336.0,2.0,
330,Jettingen,,,,,,AfD,BW,71131.0,8115053.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,30.0,7.0,0.0,0.0,0.0,0.0,,0.23333333333333334,,,-0.06666666666666665,,,Böblingen,2485.0,7991.0,4042.0,21.11,1.9769915883226126,379.0,2.0,
336,Jettingen,,,,,,AfD,BW,71131.0,8115053.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,30.0,9.0,0.0,0.0,0.0,0.0,,0.3,,,-0.06666666666666665,,,Böblingen,2484.0,7575.0,3829.0,21.11,1.9783233220161922,359.0,2.0,
342,Grafenau,,,,,,AfD,BW,71120.0,8115054.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,61.0,24.0,0.0,0.0,0.0,0.0,,0.39344262295081966,,,0.11083392729864577,,,Böblingen,2481.0,6768.0,3365.0,13.04,2.011292719167905,519.0,2.0,
348,Grafenau,,,,,,AfD,BW,71120.0,8115054.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,46.0,13.0,0.0,0.0,0.0,0.0,,0.2826086956521739,,,0.11083392729864577,,,Böblingen,2480.0,6555.0,3243.0,13.05,2.021276595744681,502.0,2.0,
354,Altbach,,,,,,AfD,BW,73776.0,8116004.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,36.0,14.0,0.0,0.0,0.0,0.0,,0.3888888888888889,,,0.1111111111111111,,,Esslingen,3069.0,6063.0,2973.0,3.34,2.0393541876892027,1815.0,2.0,
360,Altbach,,,,,,AfD,BW,73776.0,8116004.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,36.0,10.0,0.0,0.0,0.0,0.0,,0.2777777777777778,,,0.1111111111111111,,,Esslingen,3068.0,5974.0,2956.0,3.35,2.020974289580514,1783.0,2.0,
378,Altenriet,,,,,,AfD,BW,72657.0,8116006.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Esslingen,2809.0,1966.0,996.0,3.35,1.9738955823293172,587.0,2.0,
384,Altenriet,,,,,,AfD,BW,72657.0,8116006.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Esslingen,2808.0,1918.0,962.0,3.35,1.9937629937629937,573.0,2.0,
390,Baltmannsweiler,,,,,,AfD,BW,73666.0,8116007.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,36.0,8.0,0.0,0.0,0.0,0.0,,0.2222222222222222,,,0.006006006006005982,,,Esslingen,3053.0,5750.0,2923.0,18.55,1.9671570304481696,310.0,2.0,
396,Baltmannsweiler,,,,,,AfD,BW,73666.0,8116007.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,37.0,8.0,0.0,0.0,0.0,0.0,,0.21621621621621623,,,0.006006006006005982,,,Esslingen,3052.0,5621.0,2880.0,18.54,1.9517361111111111,303.0,2.0,
402,Bempflingen,,,,,,AfD,BW,72658.0,8116008.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Esslingen,2811.0,3524.0,1748.0,6.27,2.0160183066361554,562.0,2.0,
408,Bempflingen,,,,,,AfD,BW,72658.0,8116008.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Esslingen,2810.0,3403.0,1701.0,6.27,2.0005878894767783,543.0,2.0,
414,Beuren,,,,,,AfD,BW,72660.0,8116011.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,16.0,7.0,0.0,0.0,0.0,0.0,,0.4375,,,0.08035714285714285,,,Esslingen,2813.0,3689.0,1832.0,11.69,2.013646288209607,316.0,2.0,
420,Beuren,,,,,,AfD,BW,72660.0,8116011.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,14.0,5.0,0.0,0.0,0.0,0.0,,0.35714285714285715,,,0.08035714285714285,,,Esslingen,2812.0,3508.0,1785.0,11.69,1.965266106442577,300.0,2.0,
426,Bissingen an der Teck,,,,,,AfD,BW,73266.0,8116012.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Esslingen,2915.0,3429.0,1663.0,17.06,2.0619362597714974,201.0,2.0,
432,Bissingen an der Teck,,,,,,AfD,BW,73266.0,8116012.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Esslingen,2914.0,3395.0,1684.0,17.06,2.0160332541567696,199.0,2.0,
438,Deizisau,,,,,,AfD,BW,73779.0,8116014.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,18.0,7.0,0.0,0.0,0.0,0.0,,0.3888888888888889,,,-0.048611111111111105,,,Esslingen,3071.0,6925.0,3341.0,5.17,2.0727327147560612,1339.0,2.0,
444,Deizisau,,,,,,AfD,BW,73779.0,8116014.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,16.0,7.0,0.0,0.0,0.0,0.0,,0.4375,,,-0.048611111111111105,,,Esslingen,3070.0,6720.0,3238.0,5.17,2.0753551575046325,1300.0,2.0,
450,Denkendorf,,,,,,AfD,BW,73770.0,8116015.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,31.0,7.0,0.0,0.0,0.0,0.0,,0.22580645161290322,,,-0.0967741935483871,,,Esslingen,3065.0,11149.0,5491.0,13.05,2.0304134037515937,854.0,2.0,
456,Denkendorf,,,,,,AfD,BW,73770.0,8116015.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,31.0,10.0,0.0,0.0,0.0,0.0,,0.3225806451612903,,,-0.0967741935483871,,,Esslingen,3064.0,10588.0,5283.0,13.06,2.0041643005867877,811.0,2.0,
462,Dettingen unter Teck,,,,,,AfD,BW,73265.0,8116016.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Esslingen,2913.0,6149.0,3062.0,15.13,2.0081645983017635,406.0,2.0,
468,Dettingen unter Teck,,,,,,AfD,BW,73265.0,8116016.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,11.0,5.0,0.0,0.0,0.0,0.0,,0.45454545454545453,,,,,,Esslingen,2912.0,5888.0,2911.0,15.13,2.022672621092408,389.0,2.0,
474,Erkenbrechtsweiler,,,,,,AfD,BW,73268.0,8116018.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,Esslingen,2917.0,2191.0,1070.0,6.93,2.047663551401869,316.0,2.0,
480,Erkenbrechtsweiler,,,,,,AfD,BW,73268.0,8116018.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Esslingen,2916.0,2109.0,1064.0,6.93,1.9821428571428572,304.0,2.0,
