,plz,year,pop,female,density,degree_urban,size,share_fem
5790,37296.0,2011,3062.0,1482.0,46,gering besiedelt,"66,81",0.4839973873285434
5791,36205.0,2011,7918.0,3907.0,71,gering besiedelt,"111,29",0.4934326850214701
5792,37284.0,2011,4531.0,2274.0,47,gering besiedelt,"96,48",0.5018759655705143
5793,37281.0,2011,4187.0,2118.0,89,gering besiedelt,"46,9",0.5058514449486505
5794,37287.0,2011,5187.0,2635.0,132,gering besiedelt,"39,2",0.5080007711586659
5795,37299.0,2011,1092.0,561.0,70,gering besiedelt,"15,6",0.5137362637362637
5796,37213.0,2011,15323.0,7782.0,121,gering besiedelt,"126,69",0.5078639953011812
5797,64283.0,2016,157437.0,77254.0, 1 290,dicht besiedelt,"122,09",0.49069786644816654
5798,60311.0,2016,736414.0,372660.0, 2 966,dicht besiedelt,"248,31",0.5060468703745448
5799,63065.0,2016,124589.0,63060.0, 2 775,dicht besiedelt,"44,89",0.5061442021366253
5800,65183.0,2016,277619.0,145024.0, 1 361,dicht besiedelt,"203,93",0.5223849952632925
5801,69518.0,2016,2357.0,1181.0,214,mittlere Besiedlungsdichte,"11,03",0.5010606703436572
5802,64625.0,2016,40168.0,20506.0,695,mittlere Besiedlungsdichte,"57,83",0.5105058753236407
5803,68647.0,2016,8978.0,4438.0,222,mittlere Besiedlungsdichte,"40,44",0.49431944753842727
5804,69488.0,2016,9921.0,5103.0,404,mittlere Besiedlungsdichte,"24,55",0.5143634714242515
5805,68642.0,2016,16176.0,8132.0,469,mittlere Besiedlungsdichte,"34,46",0.5027200791295747
5806,64683.0,2016,6357.0,3167.0,238,mittlere Besiedlungsdichte,"26,67",0.4981909705836086
5807,64658.0,2016,10432.0,5234.0,272,mittlere Besiedlungsdichte,"38,41",0.5017254601226994
5808,69517.0,2016,4092.0,2054.0,392,mittlere Besiedlungsdichte,"10,45",0.5019550342130987
5809,64689.0,2016,3966.0,1962.0,173,gering besiedelt,"22,87",0.4947049924357035
5810,68649.0,2016,3741.0,1845.0,191,gering besiedelt,"19,56",0.49318364073777066
5811,64646.0,2016,25725.0,12999.0,493,mittlere Besiedlungsdichte,"52,14",0.5053061224489795
5812,69434.0,2016,3462.0,1743.0,112,gering besiedelt,"30,86",0.5034662045060658
5813,68623.0,2016,32554.0,16441.0,450,mittlere Besiedlungsdichte,"72,28",0.5050377833753149
5814,64686.0,2016,7241.0,3675.0,235,mittlere Besiedlungsdichte,"30,76",0.5075265847258666
5815,64678.0,2016,5105.0,2554.0,242,gering besiedelt,"21,09",0.5002938295788443
5816,64653.0,2016,13492.0,6968.0,535,mittlere Besiedlungsdichte,"25,24",0.516454195078565
5817,69509.0,2016,9922.0,5010.0,365,mittlere Besiedlungsdichte,"27,22",0.5049385204595848
5818,69239.0,2016,3872.0,1929.0,225,mittlere Besiedlungsdichte,"17,23",0.4981921487603306
5819,64668.0,2016,8624.0,4344.0,372,mittlere Besiedlungsdichte,"23,16",0.5037105751391465
5820,68519.0,2016,34100.0,17366.0,705,mittlere Besiedlungsdichte,"48,4",0.509266862170088
5821,69483.0,2016,10619.0,5303.0,143,mittlere Besiedlungsdichte,"74,36",0.4993878896317921
5822,64673.0,2016,7031.0,3504.0, 1 242,mittlere Besiedlungsdichte,"5,66",0.4983643862892903
5823,64665.0,2016,9235.0,4688.0,585,mittlere Besiedlungsdichte,"15,78",0.5076340010828371
5824,64832.0,2016,16729.0,8304.0,250,mittlere Besiedlungsdichte,"66,87",0.4963835256142029
5825,64404.0,2016,5809.0,3007.0,627,mittlere Besiedlungsdichte,"9,26",0.5176450335686005
5826,64807.0,2016,15592.0,7974.0,676,mittlere Besiedlungsdichte,"23,08",0.5114161108260646
5827,64859.0,2016,6219.0,3090.0,474,mittlere Besiedlungsdichte,"13,11",0.49686444766039556
5828,64390.0,2016,8004.0,4022.0, 1 082,mittlere Besiedlungsdichte,"7,4",0.5024987506246876
5829,64405.0,2016,2630.0,1309.0,198,gering besiedelt,"13,27",0.49771863117870724
5830,64347.0,2016,27103.0,13536.0, 1 258,mittlere Besiedlungsdichte,"21,55",0.49942810758956574
5831,64401.0,2016,4667.0,2340.0,255,gering besiedelt,"18,27",0.5013927576601671
5832,64823.0,2016,21058.0,10607.0,242,mittlere Besiedlungsdichte,"86,84",0.5037040554658562
5833,64846.0,2016,14220.0,7094.0,669,mittlere Besiedlungsdichte,"21,26",0.4988748241912799
5834,64409.0,2016,4008.0,1980.0,270,gering besiedelt,"14,82",0.4940119760479042
5835,64397.0,2016,5070.0,2537.0,159,gering besiedelt,"31,79",0.5003944773175543
5836,64367.0,2016,13863.0,6978.0,547,mittlere Besiedlungsdichte,"25,34",0.5033542523263362
5837,64839.0,2016,14423.0,7295.0,694,mittlere Besiedlungsdichte,"20,77",0.5057893642099425
5838,64372.0,2016,15174.0,7710.0,362,mittlere Besiedlungsdichte,"41,88",0.5081059707394227
5839,64853.0,2016,6437.0,3202.0,153,gering besiedelt,"41,95",0.49743669411216407
5840,64319.0,2016,24645.0,12505.0,579,mittlere Besiedlungsdichte,"42,53",0.5074051531750863
5841,64354.0,2016,16254.0,8250.0,587,mittlere Besiedlungsdichte,"27,7",0.5075673680324843
5842,64380.0,2016,12443.0,6205.0,604,mittlere Besiedlungsdichte,"20,6",0.4986739532267138
5843,64850.0,2016,9221.0,4587.0,287,mittlere Besiedlungsdichte,"32,16",0.4974514694718577
5844,64342.0,2016,16368.0,8376.0,585,mittlere Besiedlungsdichte,28,0.5117302052785924
5845,64331.0,2016,25572.0,12636.0,743,mittlere Besiedlungsdichte,"34,4",0.4941342092914125
5846,64584.0,2016,6721.0,3301.0,360,mittlere Besiedlungsdichte,"18,68",0.4911471507216188
5847,65474.0,2016,13293.0,6691.0, 1 474,mittlere Besiedlungsdichte,"9,02",0.5033476265703754
5848,64572.0,2016,14694.0,7454.0,490,mittlere Besiedlungsdichte,"30,01",0.5072818837620797
5849,64579.0,2016,10178.0,5148.0,254,mittlere Besiedlungsdichte,"40,11",0.5057968166633916
5850,65462.0,2016,16347.0,8344.0, 1 173,mittlere Besiedlungsdichte,"13,94",0.5104300483269102
5851,64521.0,2016,24695.0,12412.0,453,mittlere Besiedlungsdichte,"54,48",0.5026118647499493
5852,65451.0,2016,16001.0,7771.0, 1 041,mittlere Besiedlungsdichte,"15,37",0.48565714642834823
5853,64546.0,2016,34135.0,16924.0,773,mittlere Besiedlungsdichte,"44,15",0.49579610370587374
5854,64569.0,2016,10525.0,5316.0,764,mittlere Besiedlungsdichte,"13,77",0.505083135391924
5855,65479.0,2016,16000.0,7970.0, 1 269,mittlere Besiedlungsdichte,"12,61",0.498125
5856,64560.0,2016,23340.0,11722.0,317,mittlere Besiedlungsdichte,"73,73",0.5022279348757498
5857,65428.0,2016,64022.0,32189.0, 1 098,mittlere Besiedlungsdichte,"58,29",0.5027802942738434
5858,64589.0,2016,5924.0,2936.0,316,mittlere Besiedlungsdichte,"18,73",0.49561107359891965
5859,65468.0,2016,13170.0,6619.0,263,mittlere Besiedlungsdichte,"50,14",0.5025816249050873
5860,61348.0,2016,53707.0,28263.0, 1 050,mittlere Besiedlungsdichte,"51,16",0.5262442512149255
5861,61381.0,2016,25284.0,12812.0,838,mittlere Besiedlungsdichte,"30,16",0.5067236196804303
5862,61479.0,2016,5414.0,2741.0,200,mittlere Besiedlungsdichte,"27,07",0.5062800147765053
5863,61279.0,2016,5320.0,2577.0,123,gering besiedelt,"43,16",0.4843984962406015
5864,61462.0,2016,16474.0,8704.0,657,mittlere Besiedlungsdichte,"25,07",0.5283476994051233
5865,61476.0,2016,18275.0,9690.0,981,mittlere Besiedlungsdichte,"18,62",0.5302325581395348
5866,61267.0,2016,14698.0,7446.0,407,mittlere Besiedlungsdichte,"36,14",0.5065995373520207
5867,61440.0,2016,45849.0,23654.0, 1 011,mittlere Besiedlungsdichte,"45,37",0.5159109249929115
5868,61389.0,2016,9253.0,4610.0,261,gering besiedelt,"35,5",0.4982167945531179
5869,61449.0,2016,10536.0,5446.0, 2 395,mittlere Besiedlungsdichte,"4,4",0.5168944570994685
5870,61250.0,2016,14229.0,7222.0,255,mittlere Besiedlungsdichte,"55,83",0.5075549933234943
5871,61273.0,2016,9405.0,4731.0,245,gering besiedelt,"38,36",0.503030303030303
5872,61276.0,2016,6547.0,3253.0,92,gering besiedelt,"71,16",0.49686879486787844
5873,63619.0,2016,9759.0,5109.0,204,mittlere Besiedlungsdichte,"47,78",0.5235167537657547
5874,63628.0,2016,13463.0,6838.0,230,mittlere Besiedlungsdichte,"58,6",0.5079105697095744
5875,63599.0,2016,8401.0,4173.0,107,gering besiedelt,"78,55",0.4967265801690275
5876,63633.0,2016,6266.0,3139.0,72,gering besiedelt,"86,63",0.500957548675391
5877,63636.0,2016,5217.0,2652.0,169,gering besiedelt,"30,85",0.5083381253594019
5878,63486.0,2016,20475.0,10457.0,690,mittlere Besiedlungsdichte,"29,69",0.5107203907203908
5879,63526.0,2016,14196.0,7162.0,764,mittlere Besiedlungsdichte,"18,59",0.5045083122006199
5880,63639.0,2016,2340.0,1168.0,45,gering besiedelt,"52,11",0.49914529914529915
5881,63579.0,2016,14471.0,7350.0,433,mittlere Besiedlungsdichte,"33,44",0.5079123764770921
5882,63571.0,2016,22796.0,11572.0,504,mittlere Besiedlungsdichte,"45,19",0.5076329180557992
5883,63538.0,2016,7546.0,3748.0, 1 013,mittlere Besiedlungsdichte,"7,45",0.4966869864829048
5884,63584.0,2016,14764.0,7518.0,218,mittlere Besiedlungsdichte,"67,64",0.5092115957735032
5885,63546.0,2016,4810.0,2450.0,239,gering besiedelt,"20,14",0.5093555093555093
5886,63450.0,2016,95370.0,48183.0, 1 247,dicht besiedelt,"76,49",0.5052217678515256
5887,63594.0,2016,7377.0,3706.0,390,mittlere Besiedlungsdichte,"18,92",0.5023722380371425
5888,63637.0,2016,3445.0,1710.0,68,gering besiedelt,"50,61",0.49637155297532654
5889,63505.0,2016,13900.0,7113.0,529,mittlere Besiedlungsdichte,"26,26",0.511726618705036
5890,63589.0,2016,9877.0,5008.0,331,mittlere Besiedlungsdichte,"29,82",0.5070365495595829
5891,63477.0,2016,38739.0,19654.0, 1 196,mittlere Besiedlungsdichte,"32,4",0.5073440202380031
5892,63543.0,2016,5393.0,2704.0,512,mittlere Besiedlungsdichte,"10,54",0.5013906916373077
5893,61130.0,2016,20051.0,10076.0,429,mittlere Besiedlungsdichte,"46,73",0.502518577627051
5894,61138.0,2016,3869.0,1987.0,592,mittlere Besiedlungsdichte,"6,53",0.5135693977772035
5895,63517.0,2016,11144.0,5695.0,666,mittlere Besiedlungsdichte,"16,73",0.5110373295046662
5896,63549.0,2016,3432.0,1746.0,241,gering besiedelt,"14,25",0.5087412587412588
5897,36381.0,2016,15911.0,8063.0,140,mittlere Besiedlungsdichte,"113,31",0.5067563320972912
5898,61137.0,2016,11926.0,6055.0,555,mittlere Besiedlungsdichte,"21,5",0.5077142377997652
5899,36391.0,2016,8995.0,4468.0,80,gering besiedelt,"111,84",0.49672040022234576
5900,36396.0,2016,10335.0,5211.0,99,gering besiedelt,"104,87",0.5042089985486212
5901,63607.0,2016,12447.0,6276.0,245,mittlere Besiedlungsdichte,"50,79",0.5042178838274283
5902,65812.0,2016,22393.0,11698.0, 1 784,mittlere Besiedlungsdichte,"12,55",0.5223953914169607
5903,65817.0,2016,13702.0,6955.0,566,mittlere Besiedlungsdichte,"24,21",0.5075901328273245
5904,65760.0,2016,21228.0,10821.0, 1 750,mittlere Besiedlungsdichte,"12,13",0.5097512719050311
5905,65439.0,2016,21121.0,10801.0,920,mittlere Besiedlungsdichte,"22,95",0.5113867714596847
5906,65795.0,2016,27312.0,13678.0, 1 728,mittlere Besiedlungsdichte,"15,81",0.5008055067369654
5907,65239.0,2016,17358.0,8908.0,893,mittlere Besiedlungsdichte,"19,43",0.5131927641433345
5908,65719.0,2016,39517.0,20252.0,689,mittlere Besiedlungsdichte,"57,38",0.5124882961763292
5909,65779.0,2016,28691.0,14612.0,936,mittlere Besiedlungsdichte,"30,65",0.5092886270956049
5910,65830.0,2016,11176.0,5738.0, 1 653,mittlere Besiedlungsdichte,"6,76",0.5134216177523264
5911,65835.0,2016,8877.0,4441.0, 1 432,mittlere Besiedlungsdichte,"6,2",0.5002816266756788
5912,65824.0,2016,15452.0,8020.0, 2 388,mittlere Besiedlungsdichte,"6,47",0.5190266632151178
5913,65843.0,2016,8881.0,4546.0, 1 131,mittlere Besiedlungsdichte,"7,85",0.5118792928724243
5914,64732.0,2016,9639.0,4969.0,206,mittlere Besiedlungsdichte,"46,73",0.5155099076667704
5915,64743.0,2016,6405.0,3192.0,90,gering besiedelt,"71,19",0.49836065573770494
5916,64395.0,2016,5057.0,2499.0,218,gering besiedelt,"23,18",0.49416650187858413
5917,64747.0,2016,7413.0,3756.0,241,mittlere Besiedlungsdichte,"30,76",0.5066774585188183
5918,64753.0,2016,3461.0,1731.0,169,gering besiedelt,"20,44",0.500144466917076
5919,64711.0,2016,13513.0,6995.0,220,mittlere Besiedlungsdichte,"61,53",0.5176496706874861
5920,64407.0,2016,3145.0,1610.0,195,gering besiedelt,"16,1",0.5119236883942766
5921,64754.0,2016,620.0,313.0,21,gering besiedelt,"29,98",0.5048387096774194
5922,64739.0,2016,10065.0,5074.0,330,mittlere Besiedlungsdichte,"30,51",0.5041231992051665
5923,64750.0,2016,6899.0,3440.0,195,gering besiedelt,"35,44",0.49862298883896217
5924,64720.0,2016,16055.0,8127.0,185,mittlere Besiedlungsdichte,"86,98",0.5061974462784179
5925,64756.0,2016,2434.0,1203.0,50,gering besiedelt,"48,5",0.4942481511914544
5926,64385.0,2016,8570.0,4297.0,147,mittlere Besiedlungsdichte,"58,21",0.5014002333722287
5927,64757.0,2016,2246.0,1146.0,74,gering besiedelt,"30,48",0.5102404274265361
5928,64759.0,2016,951.0,469.0,28,gering besiedelt,"33,94",0.4931650893796004
5929,63128.0,2016,33903.0,16969.0, 1 565,mittlere Besiedlungsdichte,"21,67",0.5005161785092764
5930,63303.0,2016,41042.0,20917.0,770,mittlere Besiedlungsdichte,"53,3",0.5096486525997759
5931,63329.0,2016,11589.0,5811.0,782,mittlere Besiedlungsdichte,"14,82",0.5014237639140564
5932,63512.0,2016,14483.0,7505.0,908,mittlere Besiedlungsdichte,"15,95",0.5181937443899745
5933,63150.0,2016,18932.0,9571.0,995,mittlere Besiedlungsdichte,"19,03",0.5055461652229031
5934,63225.0,2016,37252.0,18909.0, 1 279,mittlere Besiedlungsdichte,"29,12",0.507596907548588
5935,63533.0,2016,9287.0,4660.0,518,mittlere Besiedlungsdichte,"17,92",0.5017766770754819
5936,63165.0,2016,28130.0,14205.0, 1 361,mittlere Besiedlungsdichte,"20,67",0.5049768929968006
5937,63263.0,2016,37563.0,19055.0, 1 545,mittlere Besiedlungsdichte,"24,31",0.507281101083513
5938,63179.0,2016,24573.0,12597.0, 1 804,mittlere Besiedlungsdichte,"13,62",0.512635819802222
5939,63110.0,2016,44465.0,22379.0,684,mittlere Besiedlungsdichte,"65,04",0.5032947261891375
5940,63322.0,2016,27579.0,14111.0,920,mittlere Besiedlungsdichte,"29,99",0.511657420501106
5941,63500.0,2016,21184.0,10887.0,687,mittlere Besiedlungsdichte,"30,85",0.5139256042296072
5942,65326.0,2016,6013.0,3033.0,177,gering besiedelt,"33,94",0.5044071179111924
5943,65307.0,2016,10849.0,5439.0,269,mittlere Besiedlungsdichte,"40,27",0.5013365287123237
5944,65343.0,2016,16999.0,8766.0,363,mittlere Besiedlungsdichte,"46,77",0.515677392787811
5945,65366.0,2016,11730.0,5989.0,291,mittlere Besiedlungsdichte,"40,35",0.5105711849957374
5946,65321.0,2016,7903.0,3929.0,82,gering besiedelt,"95,94",0.49715297988105783
5947,65329.0,2016,6218.0,3033.0,97,gering besiedelt,"63,79",0.4877774203924091
5948,65510.0,2016,10445.0,5252.0,207,gering besiedelt,"50,56",0.5028243178554332
5949,65510.0,2016,24558.0,12716.0,308,mittlere Besiedlungsdichte,"79,69",0.5177946086814887
5950,65399.0,2016,4101.0,2093.0,332,mittlere Besiedlungsdichte,"12,35",0.5103633260180443
5951,65391.0,2016,3986.0,1949.0,73,gering besiedelt,"54,53",0.48896136477671853
5952,65527.0,2016,14653.0,7326.0,415,mittlere Besiedlungsdichte,"35,31",0.49996587729475195
5953,65375.0,2016,11738.0,5998.0,197,mittlere Besiedlungsdichte,"59,53",0.5109899471800988
5954,65385.0,2016,9892.0,4932.0,192,mittlere Besiedlungsdichte,"51,44",0.4985847149211484
5955,65388.0,2016,6423.0,3165.0,176,gering besiedelt,"36,55",0.492760392340028
5956,65232.0,2016,29470.0,15192.0,440,mittlere Besiedlungsdichte,"67,03",0.5155072955548015
5957,65529.0,2016,5174.0,2604.0,141,gering besiedelt,"36,69",0.5032856590645536
5958,65396.0,2016,5516.0,2829.0,818,mittlere Besiedlungsdichte,"6,74",0.5128716461203771
5959,63674.0,2016,11950.0,6011.0,397,mittlere Besiedlungsdichte,"30,09",0.5030125523012552
5960,61231.0,2016,31924.0,16884.0,981,mittlere Besiedlungsdichte,"32,54",0.5288810925949129
5961,61118.0,2016,33458.0,17229.0, 1 303,mittlere Besiedlungsdichte,"25,68",0.5149441090322195
5962,63654.0,2016,21902.0,10892.0,178,gering besiedelt,"122,88",0.497306182083828
5963,35510.0,2016,25866.0,12977.0,243,mittlere Besiedlungsdichte,"106,6",0.5017010747699683
5964,61209.0,2016,5727.0,2862.0,152,gering besiedelt,"37,61",0.49973808276584597
5965,61197.0,2016,8699.0,4396.0,220,gering besiedelt,"39,6",0.5053454420048281
5966,61169.0,2016,28596.0,14317.0,570,mittlere Besiedlungsdichte,"50,17",0.5006644285914114
5967,63688.0,2016,7441.0,3661.0,99,gering besiedelt,"75,24",0.49200376293508935
5968,63695.0,2016,3047.0,1524.0,240,mittlere Besiedlungsdichte,"12,67",0.5001640958319659
5969,63697.0,2016,2834.0,1420.0,176,gering besiedelt,"16,11",0.5010585744530699
5970,61184.0,2016,22211.0,11132.0,505,mittlere Besiedlungsdichte,"43,94",0.501193102516771
5971,63699.0,2016,2703.0,1369.0,88,gering besiedelt,"30,66",0.5064742878283389
5972,63694.0,2016,5556.0,2769.0,444,mittlere Besiedlungsdichte,"12,5",0.49838012958963285
5973,35516.0,2016,5604.0,2841.0,177,gering besiedelt,"31,63",0.5069593147751607
5974,63667.0,2016,17293.0,8618.0,146,mittlere Besiedlungsdichte,"118,35",0.4983519343086798
5975,61194.0,2016,9495.0,4762.0,236,mittlere Besiedlungsdichte,"40,26",0.5015271195365982
5976,61239.0,2016,5767.0,2908.0,153,mittlere Besiedlungsdichte,"37,65",0.5042483093462805
5977,63683.0,2016,9076.0,4603.0,166,mittlere Besiedlungsdichte,"54,69",0.50716174526223
5978,63691.0,2016,5061.0,2561.0,148,gering besiedelt,"34,26",0.5060264769808338
5979,61203.0,2016,6809.0,3414.0,247,mittlere Besiedlungsdichte,"27,6",0.5013952122191218
5980,35519.0,2016,4383.0,2156.0,272,mittlere Besiedlungsdichte,"16,14",0.4919005247547342
5981,61191.0,2016,12262.0,6162.0,271,gering besiedelt,"45,33",0.5025281357038004
5982,61200.0,2016,9927.0,4977.0,230,mittlere Besiedlungsdichte,"43,11",0.5013599274705349
5983,61206.0,2016,6323.0,3156.0,411,mittlere Besiedlungsdichte,"15,38",0.49913015973430336
5984,35469.0,2016,4141.0,2042.0,188,mittlere Besiedlungsdichte,"22,01",0.49311760444337116
5985,35444.0,2016,10123.0,5162.0,230,mittlere Besiedlungsdichte,"43,94",0.5099278869900227
5986,35418.0,2016,12762.0,6448.0,330,mittlere Besiedlungsdichte,"38,67",0.5052499608211879
5987,35463.0,2016,6631.0,3303.0,307,gering besiedelt,"21,57",0.4981149147941487
5988,35390.0,2016,86543.0,44227.0, 1 193,dicht besiedelt,"72,55",0.5110407543071075
5989,35305.0,2016,13717.0,6942.0,154,gering besiedelt,"89,24",0.5060873368812423
5990,35452.0,2016,7599.0,3848.0,718,mittlere Besiedlungsdichte,"10,58",0.5063824187393078
5991,35410.0,2016,12407.0,6287.0,143,mittlere Besiedlungsdichte,"86,78",0.5067300717336988
5992,35428.0,2016,11614.0,5889.0,221,gering besiedelt,"52,54",0.5070604442913725
5993,35321.0,2016,9695.0,4954.0,100,gering besiedelt,"97,02",0.5109850438370294
5994,35423.0,2016,13301.0,6764.0,171,mittlere Besiedlungsdichte,"77,63",0.508533192993008
5995,35440.0,2016,12764.0,6382.0,561,mittlere Besiedlungsdichte,"22,77",0.5
5996,35457.0,2016,10226.0,5146.0,478,mittlere Besiedlungsdichte,"21,41",0.5032270682573832
5997,35415.0,2016,18094.0,9234.0,476,mittlere Besiedlungsdichte,38,0.5103349176522605
5998,35466.0,2016,5135.0,2514.0,118,gering besiedelt,"43,4",0.48958130477117817
5999,35447.0,2016,10330.0,5226.0,230,mittlere Besiedlungsdichte,"44,99",0.5059051306873185
6000,35460.0,2016,8314.0,4223.0,291,mittlere Besiedlungsdichte,"28,6",0.5079384171277364
6001,35435.0,2016,12303.0,6329.0,286,mittlere Besiedlungsdichte,"42,96",0.5144273754368853
6002,35614.0,2016,13655.0,6902.0,313,mittlere Besiedlungsdichte,"43,57",0.5054558769681435
6003,35649.0,2016,3377.0,1687.0,95,gering besiedelt,"35,37",0.4995558187740598
6004,35619.0,2016,10954.0,5620.0,232,gering besiedelt,"47,29",0.5130545919298887
6005,35767.0,2016,4779.0,2384.0,151,gering besiedelt,"31,75",0.4988491316174932
6006,35716.0,2016,5735.0,2882.0,153,mittlere Besiedlungsdichte,"37,45",0.5025283347863994
6007,35683.0,2016,23542.0,11928.0,281,gering besiedelt,"83,89",0.5066689321213151
6008,35759.0,2016,5122.0,2551.0,108,gering besiedelt,"47,55",0.49804763764154625
6009,35630.0,2016,9314.0,4675.0,205,mittlere Besiedlungsdichte,"45,43",0.5019325746188533
6010,35713.0,2016,10152.0,4952.0,222,mittlere Besiedlungsdichte,"45,78",0.48778565799842394
6011,35753.0,2016,6841.0,3386.0,101,gering besiedelt,"67,42",0.49495687764946644
6012,35708.0,2016,19316.0,9762.0,181,mittlere Besiedlungsdichte,"106,67",0.5053841375025885
6013,35745.0,2016,20618.0,10494.0,323,mittlere Besiedlungsdichte,"63,8",0.5089727422640411
6014,35644.0,2016,4799.0,2328.0,105,gering besiedelt,"45,67",0.4851010627214003
6015,35625.0,2016,10799.0,5500.0,265,gering besiedelt,"40,74",0.5093064172608575
6016,35633.0,2016,8197.0,4183.0,343,mittlere Besiedlungsdichte,"23,93",0.5103086495059168
6017,35638.0,2016,5800.0,2895.0,202,gering besiedelt,"28,66",0.4991379310344828
6018,35756.0,2016,4837.0,2420.0,137,mittlere Besiedlungsdichte,"35,18",0.5003101095720488
6019,35641.0,2016,6417.0,3287.0,188,gering besiedelt,"34,11",0.5122331307464547
6020,35768.0,2016,2636.0,1333.0,91,gering besiedelt,"29,08",0.5056904400606981
6021,35764.0,2016,6444.0,3247.0,344,mittlere Besiedlungsdichte,"18,72",0.5038795779019243
6022,35606.0,2016,13497.0,6797.0,396,mittlere Besiedlungsdichte,"34,05",0.5035933911239535
6023,35647.0,2016,4797.0,2377.0,107,gering besiedelt,"44,75",0.49551803210339795
