Satz-art;Text-kenn-zeichen;Land;RB;Kreis;VB;Gem;Gemeindename;;insgesamt;männlich;weiblich;je km2;plz;Längengrad;Breitengrad;key_travel;Reisegebiete;Schlüssel;Grad der Verstädterung
60;63;12;0;67;144;144;Fürstenwalde/Spree, Stadt;70,54; 32 576; 16 032; 16 544;462;15517;14,0353;52,2135;;;;
50;50;12;0;67;201;;Grünheide (Mark);;;;;;;;;;;;
60;64;12;0;67;201;201;Grünheide (Mark);125,95; 7 885; 3 882; 4 003;63;15537;13,4922;52,2532;;;;
50;50;12;0;67;426;;Rietz-Neuendorf;;;;;;;;;;;;
60;64;12;0;67;426;426;Rietz-Neuendorf;183,07; 4 266; 2 197; 2 069;23;15848;14,1122;52,1452;;;;
50;50;12;0;67;440;;Schöneiche bei Berlin;;;;;;;;;;;;
60;64;12;0;67;440;440;Schöneiche bei Berlin;16,64; 12 111; 5 982; 6 129;728;15566;13,4144;52,2846;;;;
50;50;12;0;67;473;;Steinhöfel;;;;;;;;;;;;
60;64;12;0;67;473;473;Steinhöfel;159,83; 4 552; 2 301; 2 251;28;15518;14,0957;52,24;;;;
50;50;12;0;67;481;;Storkow (Mark), Stadt;;;;;;;;;;;;
60;63;12;0;67;481;481;Storkow (Mark), Stadt;179,97; 9 111; 4 582; 4 529;51;15859;13,5558;52,1526;;;;
50;50;12;0;67;493;;Tauche;;;;;;;;;;;;
60;64;12;0;67;493;493;Tauche;119,93; 3 972; 1 999; 1 973;33;15848;14,094;52,0911;;;;
50;50;12;0;67;544;;Woltersdorf;;;;;;;;;;;;
60;64;12;0;67;544;544;Woltersdorf;9,12; 7 791; 3 881; 3 910;854;15569;11,4634;52,092;;;;
50;51;12;0;67;5701;;Brieskow-Finkenheerd;;;;;;;;;;;;
60;64;12;0;67;5701;76;Brieskow-Finkenheerd;13,47; 2 476; 1 257; 1 219;184;15295;14,3435;52,1504;;;;
60;64;12;0;67;5701;180;Groß Lindow;15,26; 1 840;907;933;121;15295;14,3152;52,1407;;;;
60;64;12;0;67;5701;508;Vogelsang;5,78;779;398;381;135;15890;14,395;52,1055;;;;
60;64;12;0;67;5701;528;Wiesenau;29,58; 1 354;689;665;46;15295;14,3528;52,1351;;;;
60;64;12;0;67;5701;552;Ziltendorf;28,69; 1 635;813;822;57;15295;14,3727;52,1223;;;;
50;51;12;0;67;5705;;Neuzelle;;;;;;;;;;;;
60;64;12;0;67;5705;292;Lawitz;6,04;643;330;313;106;15898;14,3808;52,0623;;;;
60;64;12;0;67;5705;338;Neißemünde;41,89; 1 795;886;909;43;15898;14,4202;52,0328;;;;
60;64;12;0;67;5705;357;Neuzelle;134,83; 4 497; 2 257; 2 240;33;15898;14,3848;52,0517;;;;
50;51;12;0;67;5706;;Odervorland;;;;;;;;;;;;
60;64;12;0;67;5706;40;Berkenbrück;17,71; 1 023;489;534;58;15518;14,0853;52,2108;;;;
60;64;12;0;67;5706;72;Briesen (Mark);65,79; 2 212; 1 150; 1 062;34;15518;14,1639;52,2042;;;;
60;64;12;0;67;5706;237;Jacobsdorf;50,26; 1 935;927; 1 008;38;15236;14,2115;52,2019;;;;
60;64;12;0;67;5706;310;Madlitz-Wilmersdorf;45,11;722;373;349;16;15518;14,1647;52,234;;;;
50;51;12;0;67;5707;;Scharmützelsee;;;;;;;;;;;;
60;64;12;0;67;5707;24;Bad Saarow;51,98; 4 791; 2 315; 2 476;92;15526;14,0315;52,1732;;;;
60;64;12;0;67;5707;112;Diensdorf-Radlow;9,34;567;287;280;61;15864;14,0344;52,1404;;;;
60;64;12;0;67;5707;288;Langewahl;13,27;824;415;409;62;15518;14,0617;52,1938;;;;
60;64;12;0;67;5707;413;Reichenwalde;26,03; 1 119;596;523;43;15526;13,5953;52,1553;;;;
60;64;12;0;67;5707;520;Wendisch Rietz;25,07; 1 421;679;742;57;15864;14,0021;52,1259;;;;
50;51;12;0;67;5708;;Schlaubetal;;;;;;;;;;;;
60;64;12;0;67;5708;205;Grunow-Dammendorf;44,72;570;294;276;13;15299;14,2416;52,0902;;;;
60;64;12;0;67;5708;324;Mixdorf;13,04;958;474;484;73;15299;14,2425;52,1144;;;;
60;63;12;0;67;5708;336;Müllrose, Stadt;68,48; 4 477; 2 202; 2 275;65;15299;14,2451;52,1443;;;;
60;64;12;0;67;5708;397;Ragow-Merz;43,54;494;233;261;11;15848;14,1921;52,1157;;;;
60;64;12;0;67;5708;438;Schlaubetal;52,35; 1 928;982;946;37;15890;14,312;52,0822;;;;
60;64;12;0;67;5708;458;Siehdichum;73,08; 1 658;837;821;23;15890;14,3117;52,1143;;;;
50;51;12;0;67;5709;;Spreenhagen;;;;;;;;;;;;
60;64;12;0;67;5709;173;Gosen-Neu Zittau;15,07; 2 888; 1 515; 1 373;192;15537;13,44;52,2337;;;;
60;64;12;0;67;5709;408;Rauen;21,44; 1 948;989;959;91;15518;14,0131;52,1942;;;;
60;64;12;0;67;5709;469;Spreenhagen;135,86; 3 473; 1 784; 1 689;26;15528;13,523;52,2028;;;;
40;44;12;0;68;;;Ostprignitz-Ruppin;;;;;;;;;;;;
50;50;12;0;68;117;;Fehrbellin;;;;;;;;;;;;
60;64;12;0;68;117;117;Fehrbellin;268,32; 8 917; 4 521; 4 396;33;16833;12,4551;52,4849;;;;
50;50;12;0;68;181;;Heiligengrabe;;;;;;;;;;;;
60;64;12;0;68;181;181;Heiligengrabe;206,32; 4 756; 2 405; 2 351;23;16909;12,2154;53,0842;;;;
50;50;12;0;68;264;;Kyritz, Stadt;;;;;;;;;;;;
60;63;12;0;68;264;264;Kyritz, Stadt;156,09; 9 681; 4 714; 4 967;62;16866;12,2349;52,5627;;;;
50;50;12;0;68;320;;Neuruppin, Stadt;;;;;;;;;;;;
60;63;12;0;68;320;320;Neuruppin, Stadt;303,34; 31 574; 15 630; 15 944;104;16816;12,4823;52,5524;;;;
50;50;12;0;68;353;;Rheinsberg, Stadt;;;;;;;;;;;;
60;63;12;0;68;353;353;Rheinsberg, Stadt;324,83; 8 579; 4 273; 4 306;26;16831;12,5332;53,0556;;;;
50;50;12;0;68;468;;Wittstock/Dosse, Stadt;;;;;;;;;;;;
60;63;12;0;68;468;468;Wittstock/Dosse, Stadt;417,2; 15 407; 7 639; 7 768;37;16909;12,2909;53,0948;;;;
50;50;12;0;68;477;;Wusterhausen/Dosse;;;;;;;;;;;;
60;64;12;0;68;477;477;Wusterhausen/Dosse;195,43; 6 251; 3 189; 3 062;32;16868;12,2743;52,5328;;;;
50;51;12;0;68;5804;;Lindow (Mark);;;;;;;;;;;;
60;64;12;0;68;5804;188;Herzberg (Mark);18,57;672;331;341;36;16835;12,5812;52,541;;;;
60;63;12;0;68;5804;280;Lindow (Mark), Stadt;64,91; 3 102; 1 573; 1 529;48;16835;12,5912;52,5812;;;;
60;64;12;0;68;5804;372;Rüthnick;17,66;499;246;253;28;16835;12,5941;52,5252;;;;
60;64;12;0;68;5804;437;Vielitzsee;22,24;544;292;252;24;16835;13,0141;52,5646;;;;
50;51;12;0;68;5805;;Neustadt (Dosse);;;;;;;;;;;;
60;64;12;0;68;5805;52;Breddin;44,74;971;497;474;22;16845;12,1318;52,5305;;;;
60;64;12;0;68;5805;109;Dreetz;64,43; 1 230;625;605;19;16845;11,5805;53,4709;;;;
60;63;12;0;68;5805;324;Neustadt (Dosse), Stadt;75,43; 3 622; 1 829; 1 793;48;16845;12,2619;52,5126;;;;
60;64;12;0;68;5805;409;Sieversdorf-Hohenofen;19,84;821;434;387;41;16845;12,2416;52,4932;;;;
60;64;12;0;68;5805;417;Stüdenitz-Schönermark;24,34;637;312;325;26;16845;12,1803;52,5349;;;;
60;64;12;0;68;5805;501;Zernitz-Lohm;36,98;936;476;460;25;16845;12,2024;52,5234;;;;
50;51;12;0;68;5807;;Temnitz;;;;;;;;;;;;
60;64;12;0;68;5807;72;Dabergotz;12,59;596;277;319;47;16818;12,4323;52,5409;;;;
60;64;12;0;68;5807;306;Märkisch Linden;43,92; 1 241;642;599;28;16818;12,4313;52,5618;;;;
60;64;12;0;68;5807;413;Storbeck-Frankendorf;42,24;506;253;253;12;16818;12,4404;52,5935;;;;
60;64;12;0;68;5807;425;Temnitzquell;65,46;819;392;427;13;16818;12,3743;53,0043;;;;
60;64;12;0;68;5807;426;Temnitztal;51,95; 1 589;821;768;31;16845;12,3859;52,5209;;;;
60;64;12;0;68;5807;452;Walsleben;31,78;784;419;365;25;16818;12,4006;52,562;;;;
40;44;12;0;69;;;Potsdam-Mittelmark;;;;;;;;;;;;
50;50;12;0;69;17;;Beelitz, Stadt;;;;;;;;;;;;
60;63;12;0;69;17;17;Beelitz, Stadt;180,1; 11 980; 6 091; 5 889;67;14547;12,584;52,1356;;;;
50;50;12;0;69;20;;Belzig, Stadt;;;;;;;;;;;;
60;63;12;0;69;20;20;Belzig, Stadt;234,83; 11 225; 5 447; 5 778;48;14806;12,3518;52,0832;;;;
50;50;12;0;69;249;;Groß Kreutz (Havel);;;;;;;;;;;;
60;64;12;0;69;249;249;Groß Kreutz (Havel);98,96; 8 248; 4 183; 4 065;83;14550;12,4636;52,2413;;;;
50;50;12;0;69;304;;Kleinmachnow;;;;;;;;;;;;
60;64;12;0;69;304;304;Kleinmachnow;11,94; 19 589; 9 517; 10 072;1 641;14532;13,1342;52,2436;;;;
50;50;12;0;69;306;;Kloster Lehnin;;;;;;;;;;;;
60;64;12;0;69;306;306;Kloster Lehnin;199,31; 11 129; 5 587; 5 542;56;14797;12,4311;52,1918;;;;
50;50;12;0;69;397;;Michendorf;;;;;;;;;;;;
60;64;12;0;69;397;397;Michendorf;68,51; 11 699; 5 791; 5 908;171;14552;13,0143;52,1835;;;;
50;50;12;0;69;454;;Nuthetal;;;;;;;;;;;;
60;64;12;0;69;454;454;Nuthetal;47,56; 8 796; 4 386; 4 410;185;14558;13,0758;52,185;;;;
50;50;12;0;69;590;;Schwielowsee;;;;;;;;;;;;
60;64;12;0;69;590;590;Schwielowsee;58,16; 10 172; 4 973; 5 199;175;14548;12,5538;52,1901;;;;
50;50;12;0;69;596;;Seddiner See;;;;;;;;;;;;
60;64;12;0;69;596;596;Seddiner See;24,03; 4 226; 2 155; 2 071;176;14554;12,5905;52,1636;;;;
50;50;12;0;69;604;;Stahnsdorf;;;;;;;;;;;;
60;64;12;0;69;604;604;Stahnsdorf;49,09; 14 112; 6 980; 7 132;287;14532;13,1259;52,233;;;;
50;50;12;0;69;616;;Teltow, Stadt;;;;;;;;;;;;
60;63;12;0;69;616;616;Teltow, Stadt;21,54; 21 904; 10 624; 11 280;1 017;14513;13,1607;52,2402;;;;
50;50;12;0;69;632;;Treuenbrietzen, Stadt;;;;;;;;;;;;
60;63;12;0;69;632;632;Treuenbrietzen, Stadt;211,34; 7 911; 3 889; 4 022;37;14929;12,5214;52,0541;;;;
50;50;12;0;69;656;;Werder (Havel), Stadt;;;;;;;;;;;;
60;63;12;0;69;656;656;Werder (Havel), Stadt;116,02; 23 004; 11 319; 11 685;198;14542;12,5603;52,2235;;;;
50;50;12;0;69;665;;Wiesenburg/Mark;;;;;;;;;;;;
60;64;12;0;69;665;665;Wiesenburg/Mark;218,2; 4 817; 2 525; 2 292;22;14827;12,2717;52,0652;;;;
50;51;12;0;69;5902;;Beetzsee;;;;;;;;;;;;
60;64;12;0;69;5902;18;Beetzsee;21,12; 2 519; 1 296; 1 223;119;14778;12,3333;52,293;;;;
60;64;12;0;69;5902;19;Beetzseeheide;37,23;669;321;348;18;14778;12,371;52,3027;;;;
60;63;12;0;69;5902;270;Havelsee, Stadt;81,27; 3 493; 1 721; 1 772;43;14798;12,2732;52,3059;;;;
60;64;12;0;69;5902;460;Päwesin;23,56;581;288;293;25;14778;12,4253;52,304;;;;
60;64;12;0;69;5902;541;Roskow;38,78; 1 253;646;607;32;14778;12,4255;52,282;;;;
50;51;12;0;69;5904;;Brück;;;;;;;;;;;;
60;64;12;0;69;5904;52;Borkheide;6,73; 1 878;946;932;279;14822;12,5127;52,1332;;;;
60;64;12;0;69;5904;56;Borkwalde;4,88; 1 569;797;772;322;14822;12,5007;52,1511;;;;
60;63;12;0;69;5904;76;Brück, Stadt;85,71; 3 613; 1 817; 1 796;42;14822;12,4544;52,1149;;;;
60;64;12;0;69;5904;216;Golzow;39,96; 1 339;680;659;34;14778;14,2933;52,3426;;;;
60;64;12;0;69;5904;345;Linthe;29,55;912;483;429;31;14822;12,471;52,0918;;;;
60;64;12;0;69;5904;470;Planebruch;65,3; 1 119;581;538;17;14822;12,4112;52,1416;;;;
50;51;12;0;69;5910;;Niemegk;;;;;;;;;;;;
60;64;12;0;69;5910;402;Mühlenfließ;58,23;945;489;456;16;14823;12,4732;52,0625;;;;
60;63;12;0;69;5910;448;Niemegk, Stadt;44,81; 2 100; 1 076; 1 024;47;14823;12,4118;52,0437;;;;
60;64;12;0;69;5910;474;Planetal;42,52; 1 015;525;490;24;14806;12,4018;52,0652;;;;
60;64;12;0;69;5910;485;Rabenstein/Fläming;78,89;870;452;418;11;14823;12,3759;52,0213;;;;
50;51;12;0;69;5917;;Wusterwitz;;;;;;;;;;;;
60;64;12;0;69;5917;28;Bensdorf;34,14; 1 273;641;632;37;14789;12,2036;52,2514;;;;
60;64;12;0;69;5917;537;Rosenau;49,36;956;490;466;19;14789;12,2014;52,2002;;;;
60;64;12;0;69;5917;688;Wusterwitz;23,43; 3 130; 1 527; 1 603;134;14789;12,2302;52,2209;;;;
50;51;12;0;69;5918;;Ziesar;;;;;;;;;;;;
60;64;12;0;69;5918;89;Buckautal;39,08;519;264;255;13;14793;12,201;52,1353;;;;
60;64;12;0;69;5918;224;Görzke;75,21; 1 363;704;659;18;14828;12,2228;52,102;;;;
60;64;12;0;69;5918;232;Gräben;40,29;593;299;294;15;14793;12,2538;52,136;;;;
60;64;12;0;69;5918;648;Wenzlow;20,37;557;289;268;27;14778;12,2647;52,1802;;;;
60;64;12;0;69;5918;680;Wollin;27,72;911;445;466;33;14778;12,2808;52,1653;;;;
60;63;12;0;69;5918;696;Ziesar, Stadt;67,46; 2 605; 1 270; 1 335;39;14793;12,1723;52,1601;;;;
40;44;12;0;70;;;Prignitz;;;;;;;;;;;;
50;50;12;0;70;125;;Groß Pankow (Prignitz);;;;;;;;;;;;
60;64;12;0;70;125;125;Groß Pankow (Prignitz);248,81; 4 193; 2 140; 2 053;17;16928;12,0319;53,0706;;;;
50;50;12;0;70;149;;Gumtow;;;;;;;;;;;;
60;64;12;0;70;149;149;Gumtow;211,67; 3 729; 1 896; 1 833;18;16866;12,1501;52,5842;;;;
50;50;12;0;70;173;;Karstädt;;;;;;;;;;;;
60;64;12;0;70;173;173;Karstädt;252,2; 6 512; 3 259; 3 253;26;19357;11,2924;53,1712;;;;
50;50;12;0;70;296;;Perleberg, Stadt;;;;;;;;;;;;
60;63;12;0;70;296;296;Perleberg, Stadt;137,82; 12 450; 6 010; 6 440;90;19348;11,5151;53,0434;;;;
50;50;12;0;70;302;;Plattenburg;;;;;;;;;;;;
60;64;12;0;70;302;302;Plattenburg;200,77; 3 750; 1 896; 1 854;19;19336;12,0236;52,5813;;;;
50;50;12;0;70;316;;Pritzwalk, Stadt;;;;;;;;;;;;
60;63;12;0;70;316;316;Pritzwalk, Stadt;165,61; 12 737; 6 235; 6 502;77;16928;12,1028;53,0858;;;;
50;50;12;0;70;424;;Wittenberge, Stadt;;;;;;;;;;;;
60;63;12;0;70;424;424;Wittenberge, Stadt;50,44; 18 710; 9 002; 9 708;371;19322;11,4505;52,5937;;;;
50;51;12;0;70;5001;;Bad Wilsnack/Weisen;;;;;;;;;;;;
60;63;12;0;70;5001;8;Bad Wilsnack, Stadt;79,21; 2 671; 1 289; 1 382;34;19336;11,5654;52,5718;;;;
60;64;12;0;70;5001;52;Breese;23,6; 1 594;800;794;68;19322;11,4728;53,0008;;;;
60;64;12;0;70;5001;241;Legde/Quitzöbel;41,41;672;350;322;16;19336;11,5822;52,5422;;;;
60;64;12;0;70;5001;348;Rühstädt;28,8;558;278;280;19;19322;11,5213;52,5508;;;;
60;64;12;0;70;5001;416;Weisen;15,61; 1 047;528;519;67;19322;11,4711;53,0119;;;;
50;51;12;0;70;5005;;Lenzen-Elbtalaue;;;;;;;;;;;;
60;64;12;0;70;5005;60;Cumlosen;21,87;835;419;416;38;19322;11,3928;53,0153;;;;
60;64;12;0;70;5005;236;Lanz;59,99;840;416;424;14;19309;11,3607;53,0427;;;;
60;63;12;0;70;5005;244;Lenzen (Elbe), Stadt;95,75; 2 381; 1 145; 1 236;25;19309;11,2829;53,0527;;;;
60;64;12;0;70;5005;246;Lenzerwische;41,94;516;251;265;12;19309;11,2056;53,0434;;;;
50;51;12;0;70;5006;;Meyenburg;;;;;;;;;;;;
60;64;12;0;70;5006;96;Gerdshagen;22,55;547;284;263;24;16928;12,1155;53,144;;;;
60;64;12;0;70;5006;153;Halenbeck-Rohlsdorf;39,45;624;318;306;16;16945;12,1752;53,1401;;;;
60;64;12;0;70;5006;222;Kümmernitztal;20,21;379;203;176;19;16945;12,0946;53,1318;;;;
60;64;12;0;70;5006;266;Marienfließ;76,9;795;406;389;10;16945;12,0823;53,1939;;;;
60;63;12;0;70;5006;280;Meyenburg, Stadt;50,62; 2 344; 1 154; 1 190;46;16945;12,1429;53,1854;;;;
50;51;12;0;70;5009;;Putlitz-Berge;;;;;;;;;;;;
60;64;12;0;70;5009;28;Berge;26,44;807;417;390;31;19348;7,4451;52,3716;;;;
60;64;12;0;70;5009;145;Gülitz-Reetz;24,27;512;260;252;21;19348;11,5748;53,1225;;;;
60;64;12;0;70;5009;300;Pirow;37,43;484;236;248;13;19348;11,5353;53,1309;;;;
60;63;12;0;70;5009;325;Putlitz, Stadt;118,47; 2 850; 1 451; 1 399;24;16949;12,0235;53,1457;;;;
60;64;12;0;70;5009;393;Triglitz;31,54;549;271;278;17;16949;12,0606;53,1239;;;;
40;44;12;0;71;;;Spree-Neiße;;;;;;;;;;;;
50;50;12;0;71;57;;Drebkau, Stadt;;;;;;;;;;;;
60;63;12;0;71;57;57;Drebkau, Stadt;142,95; 5 984; 3 068; 2 916;42;3116;14,1303;51,3926;;;;
50;50;12;0;71;76;;Forst (Lausitz), Stadt;;;;;;;;;;;;
60;63;12;0;71;76;76;Forst (Lausitz), Stadt;109,92; 20 971; 10 355; 10 616;191;3149;14,3854;51,4439;;;;
50;50;12;0;71;160;;Guben, Stadt;;;;;;;;;;;;
60;63;12;0;71;160;160;Guben, Stadt;43,8; 19 661; 9 442; 10 219;449;3172;14,4243;51,5715;;;;
50;50;12;0;71;244;;Kolkwitz;;;;;;;;;;;;
60;64;12;0;71;244;244;Kolkwitz;104,04; 9 664; 4 922; 4 742;93;3099;14,1441;51,446;;;;
50;50;12;0;71;301;;Neuhausen/Spree;;;;;;;;;;;;
60;64;12;0;71;301;301;Neuhausen/Spree;133,94; 5 310; 2 683; 2 627;40;3058;14,2451;51,4051;;;;
50;50;12;0;71;337;;Schenkendöbern;;;;;;;;;;;;
60;64;12;0;71;337;337;Schenkendöbern;213,93; 4 062; 2 054; 2 008;19;3172;14,3809;51,5729;;;;
50;50;12;0;71;372;;Spremberg, Stadt;;;;;;;;;;;;
60;63;12;0;71;372;372;Spremberg, Stadt;180,05; 24 718; 12 443; 12 275;137;3130;14,2247;51,3418;;;;
50;50;12;0;71;408;;Welzow, Stadt;;;;;;;;;;;;
60;63;12;0;71;408;408;Welzow, Stadt;39,36; 3 973; 1 989; 1 984;101;3119;14,1018;51,3453;;;;
50;51;12;0;71;5101;;Burg (Spreewald);;;;;;;;;;;;
60;64;12;0;71;5101;28;Briesen;9,04;825;406;419;91;3096;14,144;51,4854;;;;
60;64;12;0;71;5101;32;Burg (Spreewald);35,16; 4 459; 2 245; 2 214;127;3096;14,0853;51,5003;;;;
60;64;12;0;71;5101;41;Dissen-Striesow;19,72; 1 039;536;503;53;3096;14,1637;51,4948;;;;
60;64;12;0;71;5101;164;Guhrow;6,62;563;286;277;85;3096;14,1341;51,4903;;;;
60;64;12;0;71;5101;341;Schmogrow-Fehrow;30,11;877;446;431;29;3096;14,1344;51,512;;;;
60;64;12;0;71;5101;412;Werben;24,95; 1 795;906;889;72;3096;14,1108;51,4844;;;;
50;51;12;0;71;5102;;Döbern-Land;;;;;;;;;;;;
60;63;12;0;71;5102;44;Döbern, Stadt;15,73; 3 642; 1 756; 1 886;232;3159;14,3554;51,3655;;;;
60;64;12;0;71;5102;74;Felixsee;35,41; 2 192; 1 120; 1 072;62;3130;14,3249;51,3613;;;;
60;64;12;0;71;5102;153;Groß Schacksdorf-Simmersdorf;25,11; 1 145;606;539;46;3149;14,3659;51,4131;;;;
60;64;12;0;71;5102;185;Hornow-Wadelsdorf;21,25;612;307;305;29;3130;14,302;51,3749;;;;
60;64;12;0;71;5102;189;Jämlitz-Klein Düben;28,63;481;242;239;17;3130;14,3833;51,3349;;;;
60;64;12;0;71;5102;294;Neiße-Malxetal;82,57; 1 799;926;873;22;3159;14,3955;51,3842;;;;
60;64;12;0;71;5102;392;Tschernitz;13,23; 1 435;718;717;108;3130;14,3654;51,3435;;;;
60;64;12;0;71;5102;414;Wiesengrund;50,08; 1 566;812;754;31;3149;14,3313;51,4204;;;;
50;51;12;0;71;5107;;Peitz;;;;;;;;;;;;
60;64;12;0;71;5107;52;Drachhausen;38,37;836;432;404;22;3185;14,1925;51,5326;;;;
60;64;12;0;71;5107;60;Drehnow;10,95;583;289;294;53;3185;14,2129;51,5159;;;;
60;64;12;0;71;5107;176;Heinersbrück;23,7;642;332;310;27;3185;14,3027;51,4902;;;;
60;64;12;0;71;5107;193;Jänschwalde;81,26; 1 776;914;862;22;3197;14,2956;51,5142;;;;
60;63;12;0;71;5107;304;Peitz, Stadt;13,38; 4 684; 2 415; 2 269;350;3185;14,2442;51,5131;;;;
60;64;12;0;71;5107;384;Tauer;41,91;762;383;379;18;3185;14,2722;51,5349;;;;
60;64;12;0;71;5107;386;Teichland;34,87; 1 192;618;574;34;3185;14,2539;51,4921;;;;
60;64;12;0;71;5107;401;Turnow-Preilack;38,02; 1 222;628;594;32;3185;14,233;51,5317;;;;
40;44;12;0;72;;;Teltow-Fläming;;;;;;;;;;;;
50;50;12;0;72;2;;Am Mellensee;;;;;;;;;;;;
60;64;12;0;72;2;2;Am Mellensee;104,41; 6 585; 3 294; 3 291;63;15838;13,231;52,0835;;;;
50;50;12;0;72;14;;Baruth/Mark, Stadt;;;;;;;;;;;;
60;63;12;0;72;14;14;Baruth/Mark, Stadt;231,88; 4 213; 2 180; 2 033;18;15837;13,3008;52,0244;;;;
50;50;12;0;72;17;;Blankenfelde-Mahlow;;;;;;;;;;;;
60;64;12;0;72;17;17;Blankenfelde-Mahlow;54,89; 25 818; 13 081; 12 737;470;15827;13,2357;52,2106;;;;
50;50;12;0;72;120;;Großbeeren;;;;;;;;;;;;
60;64;12;0;72;120;120;Großbeeren;51,91; 7 397; 3 738; 3 659;142;14979;13,1826;52,2113;;;;
50;50;12;0;72;169;;Jüterbog, Stadt;;;;;;;;;;;;
60;63;12;0;72;169;169;Jüterbog, Stadt;175,64; 12 740; 6 216; 6 524;73;14913;13,0454;51,5931;;;;
50;50;12;0;72;232;;Luckenwalde, Stadt;;;;;;;;;;;;
60;63;12;0;72;232;232;Luckenwalde, Stadt;46,46; 20 637; 9 938; 10 699;444;14943;13,1023;52,0521;;;;
50;50;12;0;72;240;;Ludwigsfelde, Stadt;;;;;;;;;;;;
60;63;12;0;72;240;240;Ludwigsfelde, Stadt;109,32; 23 992; 11 916; 12 076;219;14974;13,1543;52,18;;;;
50;50;12;0;72;297;;Niedergörsdorf;;;;;;;;;;;;
60;64;12;0;72;297;297;Niedergörsdorf;204,68; 6 307; 3 142; 3 165;31;14913;12,5902;51,5842;;;;
50;50;12;0;72;298;;Niederer Fläming;;;;;;;;;;;;
60;64;12;0;72;298;298;Niederer Fläming;185,36; 3 335; 1 737; 1 598;18;14913;13,1228;51,5627;;;;
50;50;12;0;72;312;;Nuthe-Urstromtal;;;;;;;;;;;;
60;64;12;0;72;312;312;Nuthe-Urstromtal;337,72; 6 869; 3 487; 3 382;20;14947;13,1441;52,0644;;;;
50;50;12;0;72;340;;Rangsdorf;;;;;;;;;;;;
60;64;12;0;72;340;340;Rangsdorf;33,72; 10 372; 5 134; 5 238;308;15834;13,2505;52,1728;;;;
50;50;12;0;72;426;;Trebbin, Stadt;;;;;;;;;;;;
60;63;12;0;72;426;426;Trebbin, Stadt;125,66; 9 311; 4 668; 4 643;74;14959;13,1302;52,1305;;;;
50;50;12;0;72;477;;Zossen, Stadt;;;;;;;;;;;;
60;63;12;0;72;477;477;Zossen, Stadt;179,58; 17 590; 8 783; 8 807;98;15806;13,2657;52,1258;;;;
50;51;12;0;72;5204;;Dahme/Mark;;;;;;;;;;;;
60;63;12;0;72;5204;53;Dahme/Mark, Stadt;162,01; 5 412; 2 661; 2 751;33;15936;13,2529;51,5209;;;;
60;64;12;0;72;5204;55;Dahmetal;41,49;488;246;242;12;15936;13,2935;51,5436;;;;
60;64;12;0;72;5204;157;Ihlow;47,55;781;387;394;16;15936;7,2511;53,2423;;;;
40;44;12;0;73;;;Uckermark;;;;;;;;;;;;
50;50;12;0;73;8;;Angermünde, Stadt;;;;;;;;;;;;
60;63;12;0;73;8;8;Angermünde, Stadt;322,89; 14 492; 7 096; 7 396;45;16278;14,0016;53,0105;;;;
50;50;12;0;73;69;;Boitzenburger Land;;;;;;;;;;;;
60;64;12;0;73;69;69;Boitzenburger Land;215,91; 3 732; 1 934; 1 798;17;17268;13,3313;53,1502;;;;
50;50;12;0;73;384;;Lychen, Stadt;;;;;;;;;;;;
60;63;12;0;73;384;384;Lychen, Stadt;110,51; 3 571; 1 751; 1 820;32;17279;13,1855;53,1239;;;;
50;50;12;0;73;429;;Nordwestuckermark;;;;;;;;;;;;
60;64;12;0;73;429;429;Nordwestuckermark;253,15; 4 810; 2 502; 2 308;19;17291;13,4128;53,1936;;;;
50;50;12;0;73;452;;Prenzlau, Stadt;;;;;;;;;;;;
60;63;12;0;73;452;452;Prenzlau, Stadt;142,21; 20 173; 9 932; 10 241;142;17291;13,5143;53,19;;;;
50;50;12;0;73;532;;Schwedt/Oder, Stadt;;;;;;;;;;;;
60;63;12;0;73;532;532;Schwedt/Oder, Stadt;203,7; 34 586; 17 100; 17 486;170;16303;14,1716;53,032;;;;
50;50;12;0;73;572;;Templin, Stadt;;;;;;;;;;;;
60;63;12;0;73;572;572;Templin, Stadt;377,04; 16 504; 8 096; 8 408;44;17268;13,2957;53,0714;;;;
50;50;12;0;73;579;;Uckerland;;;;;;;;;;;;
60;64;12;0;73;579;579;Uckerland;166,19; 3 074; 1 568; 1 506;18;17337;13,4728;53,2619;;;;
50;51;12;0;73;5303;;Brüssow (Uckermark);;;;;;;;;;;;
60;63;12;0;73;5303;85;Brüssow, Stadt;101,03; 2 114; 1 070; 1 044;21;17326;14,0735;53,2402;;;;
60;64;12;0;73;5303;93;Carmzow-Wallmow;31,86;668;332;336;21;17291;14,0402;53,2145;;;;
60;64;12;0;73;5303;216;Göritz;25,42;822;403;419;32;17291;13,5449;53,2428;;;;
60;64;12;0;73;5303;490;Schenkenberg;30,05;629;321;308;21;17291;13,5653;53,215;;;;
60;64;12;0;73;5303;520;Schönfeld;29,03;650;331;319;22;17291;12,5725;53,5108;;;;
50;51;12;0;73;5304;;Gartz (Oder);;;;;;;;;;;;
60;64;12;0;73;5304;97;Casekow;94,1; 2 179; 1 114; 1 065;23;16306;14,1229;53,1239;;;;
60;63;12;0;73;5304;189;Gartz (Oder), Stadt;61,69; 2 470; 1 224; 1 246;40;16307;14,232;53,1231;;;;
